SampleID,Taxon,Organisms per mL,,SampleDate,Month,Year,StationCode,,Algal Type,Genus
May.2025_D28A,Gomphonema spp.,3.549819209,,5/20/2025,May,2025,D28A,,Pennate Diatom,Gomphonema
May.2025_D28A,Gyrosigma sp.,1.18327307,,5/20/2025,May,2025,D28A,,Pennate Diatom,Gyrosigma
May.2025_D28A,Melosira sp.,2.366546139,,5/20/2025,May,2025,D28A,,Centric Diatom,Melosira
May.2025_D28A,Monoraphidium contortum,23.58816684,,5/20/2025,May,2025,D28A,,Green Alga,Monoraphidium
May.2025_D28A,Monoraphidium sp.,1.18327307,,5/20/2025,May,2025,D28A,,Green Alga,Monoraphidium
May.2025_D28A,Navicula spp.,3.549819209,,5/20/2025,May,2025,D28A,,Pennate Diatom,Navicula
May.2025_D28A,Nitzschia cf. amphibia,1.18327307,,5/20/2025,May,2025,D28A,,Pennate Diatom,Nitzschia
May.2025_D28A,Nitzschia sp.,23.58816684,,5/20/2025,May,2025,D28A,,Pennate Diatom,Nitzschia
May.2025_D28A,Plagioselmis lacustris,141.529001,,5/20/2025,May,2025,D28A,,Cryptophyte,Plagioselmis
May.2025_D28A,Plagioselmis nannoplanctica,259.4698352,,5/20/2025,May,2025,D28A,,Cryptophyte,Plagioselmis
May.2025_D28A,Plagioselmis sp.,424.587003,,5/20/2025,May,2025,D28A,,Cryptophyte,Plagioselmis
May.2025_D28A,Planothidium sp.,23.58816684,,5/20/2025,May,2025,D28A,,Pennate Diatom,Planothidium
May.2025_D28A,Pseudanabaena sp.,1.18327307,,5/20/2025,May,2025,D28A,,Cyanobacterium,Pseudanabaena
May.2025_D28A,Skeletonema sp.,63.89674576,,5/20/2025,May,2025,D28A,,Centric Diatom,Skeletonema
May.2025_D28A,Strombidium sp.,23.58816684,,5/20/2025,May,2025,D28A,,Ciliate,Strombidium
May.2025_D28A,Thalassiosira sp.,1.18327307,,5/20/2025,May,2025,D28A,,Centric Diatom,Thalassiosira
May.2025_D28A,cf. Chlamydomonas sp.,47.17633367,,5/20/2025,May,2025,D28A,,Green Alga,Chlamydomonas
May.2025_D28A,cf. Cyclotella sp.,47.17633367,,5/20/2025,May,2025,D28A,,Centric Diatom,Cyclotella
May.2025_D4,Aulacoseira sp.,110.9318503,,5/22/2025,May,2025,D4,,Centric Diatom,Aulacoseira
May.2025_D4,Chlorella sp.,2597.974486,,5/22/2025,May,2025,D4,,Green Alga,Chlorella
May.2025_D4,Cocconeis placentula,170.3589827,,5/22/2025,May,2025,D4,,Pennate Diatom,Cocconeis
May.2025_D4,Cryptomonas sp.,42.58974568,,5/22/2025,May,2025,D4,,Cryptophyte,Cryptomonas
May.2025_D4,Cyclotella sp.,724.0256765,,5/22/2025,May,2025,D4,,Centric Diatom,Cyclotella
May.2025_D4,Epithemia sorex,4.437274011,,5/22/2025,May,2025,D4,,Pennate Diatom,Epithemia
May.2025_D4,Eucapsis microscopica,13713.89811,,5/22/2025,May,2025,D4,,Cyanobacterium,Eucapsis
May.2025_D4,Melosira sp.,128.6809463,,5/22/2025,May,2025,D4,,Centric Diatom,Melosira
May.2025_D4,Nitzschia spp.,66.55911017,,5/22/2025,May,2025,D4,,Pennate Diatom,Nitzschia
May.2025_D4,Plagioselmis nannoplanctica,936.9744049,,5/22/2025,May,2025,D4,,Cryptophyte,Plagioselmis
May.2025_D4,Scenedesmus sp.,8.874548023,,5/22/2025,May,2025,D4,,Green Alga,Scenedesmus
May.2025_D4,Thalassiosira sp.,48.81001412,,5/22/2025,May,2025,D4,,Centric Diatom,Thalassiosira
May.2025_D41,Chlorella sp.,1251.386939,,5/12/2025,May,2025,D41,,Green Alga,Chlorella
May.2025_D41,Cocconeis sp.,6.655911017,,5/12/2025,May,2025,D41,,Pennate Diatom,Cocconeis
May.2025_D41,Cryptomonas sp.,13.31182203,,5/12/2025,May,2025,D41,,Cryptophyte,Cryptomonas
May.2025_D41,Cyclotella sp.,53.24728814,,5/12/2025,May,2025,D41,,Centric Diatom,Cyclotella
May.2025_D41,Ditylum sp.,6.655911017,,5/12/2025,May,2025,D41,,Centric Diatom,Ditylum
May.2025_D41,Epithemia sp.,33.82126862,,5/12/2025,May,2025,D41,,Pennate Diatom,Epithemia
May.2025_D41,Eucapsis microscopica,11702.15894,,5/12/2025,May,2025,D41,,Cyanobacterium,Eucapsis
May.2025_D41,Eutreptia sp.,6.655911017,,5/12/2025,May,2025,D41,,Euglenoid,Eutreptia
May.2025_D41,Gymnodinium sp.,6.655911017,,5/12/2025,May,2025,D41,,Dinoflagellate,Gymnodinium
May.2025_D41,Monoraphidium sp.,33.82126862,,5/12/2025,May,2025,D41,,Green Alga,Monoraphidium
May.2025_D41,Navicula sp.,33.82126862,,5/12/2025,May,2025,D41,,Pennate Diatom,Navicula
May.2025_D41,Plagioselmis lacustris,199.6773305,,5/12/2025,May,2025,D41,,Cryptophyte,Plagioselmis
May.2025_D41,Plagioselmis nannoplanctica,173.0536864,,5/12/2025,May,2025,D41,,Cryptophyte,Plagioselmis
May.2025_D41,Pyramimonas sp.,33.82126862,,5/12/2025,May,2025,D41,,Green Alga,Pyramimonas
May.2025_D41,Rhizosolenia setigera,6.655911017,,5/12/2025,May,2025,D41,,Pennate Diatom,Rhizosolenia
May.2025_D41,Skeletonema sp.,59.90319915,,5/12/2025,May,2025,D41,,Centric Diatom,Skeletonema
May.2025_D41,Strombidium sp.,6.655911017,,5/12/2025,May,2025,D41,,Ciliate,Strombidium
May.2025_D41,Teleaulax sp.,608.7828352,,5/12/2025,May,2025,D41,,Cryptophyte,Teleaulax
May.2025_D41,Thalassiosira sp.,6.655911017,,5/12/2025,May,2025,D41,,Centric Diatom,Thalassiosira
May.2025_D41,Trachelomonas sp.,19.96773305,,5/12/2025,May,2025,D41,,Euglenoid,Trachelomonas
May.2025_D41,cf. Chlamydomonas sp.,19.96773305,,5/12/2025,May,2025,D41,,Green Alga,Chlamydomonas
May.2025_D41,cf. Cyclotella sp.,6.655911017,,5/12/2025,May,2025,D41,,Centric Diatom,Cyclotella
May.2025_D41,cf. Heterocapsa sp.,33.27955508,,5/12/2025,May,2025,D41,,Dinoflagellate,Heterocapsa
May.2025_D41A,Achnanthidium sp.,7.606755448,,5/12/2025,May,2025,D41A,,Pennate Diatom,Achnanthidium
May.2025_D41A,Chaetoceros sp.,38.03377724,,5/12/2025,May,2025,D41A,,Centric Diatom,Chaetoceros
May.2025_D41A,Chlamydomonas sp.,167.3486199,,5/12/2025,May,2025,D41A,,Green Alga,Chlamydomonas
May.2025_D41A,Chlorella sp.,1314.197867,,5/12/2025,May,2025,D41A,,Green Alga,Chlorella
May.2025_D41A,Chloromonas sp.,30.42702179,,5/12/2025,May,2025,D41A,,Green Alga,Chloromonas
May.2025_D41A,Chrysochromulina sp.,30.42702179,,5/12/2025,May,2025,D41A,,Haptophyte,Chrysochromulina
May.2025_D41A,Coscinodiscus sp.,7.606755448,,5/12/2025,May,2025,D41A,,Centric Diatom,Coscinodiscus
May.2025_D41A,Cryptomonas sp.,45.64053269,,5/12/2025,May,2025,D41A,,Cryptophyte,Cryptomonas
May.2025_D41A,Cyclotella sp.,73.01099259,,5/12/2025,May,2025,D41A,,Centric Diatom,Cyclotella
May.2025_D41A,Diatoma sp.,7.606755448,,5/12/2025,May,2025,D41A,,Pennate Diatom,Diatoma
May.2025_D41A,Eucapsis microscopica,11353.20935,,5/12/2025,May,2025,D41A,,Cyanobacterium,Eucapsis
May.2025_D41A,Heterocapsa rotundata,292.0439703,,5/12/2025,May,2025,D41A,,Dinoflagellate,Heterocapsa
May.2025_D41A,Koliella sp.,7.606755448,,5/12/2025,May,2025,D41A,,Green Alga,Koliella
May.2025_D41A,Nitzschia inconspicua,36.50549629,,5/12/2025,May,2025,D41A,,Pennate Diatom,Nitzschia
May.2025_D41A,Plagioselmis lacustris,38.03377724,,5/12/2025,May,2025,D41A,,Cryptophyte,Plagioselmis
May.2025_D41A,Plagioselmis nannoplanctica,730.1099259,,5/12/2025,May,2025,D41A,,Cryptophyte,Plagioselmis
May.2025_D41A,Pyramimonas cf. orientalis,281.4499516,,5/12/2025,May,2025,D41A,,Green Alga,Pyramimonas
May.2025_D41A,Pyramimonas sp.,15.2135109,,5/12/2025,May,2025,D41A,,Green Alga,Pyramimonas
May.2025_D41A,Skeletonema sp.,15.2135109,,5/12/2025,May,2025,D41A,,Centric Diatom,Skeletonema
May.2025_D41A,Strobilidium sp.,15.2135109,,5/12/2025,May,2025,D41A,,Ciliate,Strobilidium
May.2025_D41A,Teleaulax amphioxeia,1168.175881,,5/12/2025,May,2025,D41A,,Cryptophyte,Teleaulax
May.2025_D41A,Unidentified Ciliate sp. #1,73.01099259,,5/12/2025,May,2025,D41A,,Ciliate,Unidentified Ciliate
May.2025_D41A,cf. Scrippsiella sp.,7.606755448,,5/12/2025,May,2025,D41A,,Dinoflagellate,Scrippsiella
May.2025_D6,Aulacoseira sp.,350.4527644,,5/9/2025,May,2025,D6,,Centric Diatom,Aulacoseira
May.2025_D6,Chlamydomonas sp.,5.324728814,,5/9/2025,May,2025,D6,,Green Alga,Chlamydomonas
May.2025_D6,Chrysochromulina sp.,131.4197867,,5/9/2025,May,2025,D6,,Haptophyte,Chrysochromulina
May.2025_D6,Chrysococcus sp.,10.64945763,,5/9/2025,May,2025,D6,,Chrysophyte,Chrysococcus
May.2025_D6,Cyclotella sp.,143.767678,,5/9/2025,May,2025,D6,,Centric Diatom,Cyclotella
May.2025_D6,Entomoneis sp.,127.7934915,,5/9/2025,May,2025,D6,,Pennate Diatom,Entomoneis
May.2025_D6,Eucapsis microscopica,17259.79865,,5/9/2025,May,2025,D6,,Cyanobacterium,Eucapsis
May.2025_D6,Fragilaria sp.,143.767678,,5/9/2025,May,2025,D6,,Pennate Diatom,Fragilaria
May.2025_D6,Navicula sp.,5.324728814,,5/9/2025,May,2025,D6,,Pennate Diatom,Navicula
May.2025_D6,Nitzschia spp.,26.62364407,,5/9/2025,May,2025,D6,,Pennate Diatom,Nitzschia
May.2025_D6,Plagioselmis lacustris,43.80659555,,5/9/2025,May,2025,D6,,Cryptophyte,Plagioselmis
May.2025_D6,Plagioselmis nannoplanctica,131.4197867,,5/9/2025,May,2025,D6,,Cryptophyte,Plagioselmis
May.2025_D6,Thalassiosira sp.,26.62364407,,5/9/2025,May,2025,D6,,Centric Diatom,Thalassiosira
May.2025_D6,Tryblionella sp.,15.97418644,,5/9/2025,May,2025,D6,,Pennate Diatom,Tryblionella
May.2025_D7,Aulacoseira sp.,55.46592514,,5/23/2025,May,2025,D7,,Centric Diatom,Aulacoseira
May.2025_D7,Chlorella sp.,1545.20921,,5/23/2025,May,2025,D7,,Green Alga,Chlorella
May.2025_D7,Cocconeis sp.,26.62364407,,5/23/2025,May,2025,D7,,Pennate Diatom,Cocconeis
May.2025_D7,Cryptomonas sp.,107.80529369999999,,5/23/2025,May,2025,D7,,Cryptophyte,Cryptomonas
May.2025_D7,Cyclotella sp.,646.8317624,,5/23/2025,May,2025,D7,,Centric Diatom,Cyclotella
May.2025_D7,Drepanochloris nannoselene,35.93509791,,5/23/2025,May,2025,D7,,Green Alga,Drepanochloris
May.2025_D7,Entomoneis sp.,15.53045904,,5/23/2025,May,2025,D7,,Pennate Diatom,Entomoneis
May.2025_D7,Epithemia sorex,2.218637006,,5/23/2025,May,2025,D7,,Pennate Diatom,Epithemia
May.2025_D7,Eucapsis microscopica,12541.34917,,5/23/2025,May,2025,D7,,Cyanobacterium,Eucapsis
May.2025_D7,Monoraphidium sp.,35.93509791,,5/23/2025,May,2025,D7,,Green Alga,Monoraphidium
May.2025_D7,Navicula sp.,2.218637006,,5/23/2025,May,2025,D7,,Pennate Diatom,Navicula
May.2025_D7,Nitzschia spp.,79.8709322,,5/23/2025,May,2025,D7,,Pennate Diatom,Nitzschia
May.2025_D7,Plagioselmis nannoplanctica,682.7668604,,5/23/2025,May,2025,D7,,Cryptophyte,Plagioselmis
May.2025_D7,Tetraedron sp.,35.93509791,,5/23/2025,May,2025,D7,,Green Alga,Tetraedron
May.2025_D7,Tryblionella sp.,2.218637006,,5/23/2025,May,2025,D7,,Pennate Diatom,Tryblionella
May.2025_D8,Ankistrodesmus arcuatus,1.901688862,,5/9/2025,May,2025,D8,,Green Alga,Ankistrodesmus
May.2025_D8,Bacillaria paxillifer,3.803377724,,5/9/2025,May,2025,D8,,Pennate Diatom,Bacillaria
May.2025_D8,Chlorella sp.,49.44391041,,5/9/2025,May,2025,D8,,Green Alga,Chlorella
May.2025_D8,Cocconeis placentula,36.50549629,,5/9/2025,May,2025,D8,,Pennate Diatom,Cocconeis
May.2025_D8,Cryptomonas sp.,20.91857748,,5/9/2025,May,2025,D8,,Cryptophyte,Cryptomonas
May.2025_D8,Cyclotella sp.,73.01099259,,5/9/2025,May,2025,D8,,Centric Diatom,Cyclotella
May.2025_D8,Entomoneis paludosa,511.0769481,,5/9/2025,May,2025,D8,,Pennate Diatom,Entomoneis
May.2025_D8,Epithemia gibba,1.901688862,,5/9/2025,May,2025,D8,,Pennate Diatom,Epithemia
May.2025_D8,Eucapsis microscopica,12776.9237,,5/9/2025,May,2025,D8,,Cyanobacterium,Eucapsis
May.2025_D8,Gyrosigma sp.,1.901688862,,5/9/2025,May,2025,D8,,Pennate Diatom,Gyrosigma
May.2025_D8,Heterocapsa sp.,1.901688862,,5/9/2025,May,2025,D8,,Dinoflagellate,Heterocapsa
May.2025_D8,Melosira varians,3.803377724,,5/9/2025,May,2025,D8,,Centric Diatom,Melosira
May.2025_D8,Mesodinium sp.,36.50549629,,5/9/2025,May,2025,D8,,Ciliate,Mesodinium
May.2025_D8,Monoraphidium contortum,3.803377724,,5/9/2025,May,2025,D8,,Green Alga,Monoraphidium
May.2025_D8,Monoraphidium sp.,36.50549629,,5/9/2025,May,2025,D8,,Green Alga,Monoraphidium
May.2025_D8,Navicula spp.,5.705066586,,5/9/2025,May,2025,D8,,Pennate Diatom,Navicula
May.2025_D8,Nitzschia sp.,36.50549629,,5/9/2025,May,2025,D8,,Pennate Diatom,Nitzschia
May.2025_D8,Peridinium sp.,1.901688862,,5/9/2025,May,2025,D8,,Dinoflagellate,Peridinium
May.2025_D8,Plagioselmis lacustris,182.5274815,,5/9/2025,May,2025,D8,,Cryptophyte,Plagioselmis
May.2025_D8,Plagioselmis nannoplanctica,584.0879407,,5/9/2025,May,2025,D8,,Cryptophyte,Plagioselmis
May.2025_D8,Stephanocyclus meneghinianus,1.901688862,,5/9/2025,May,2025,D8,,Centric Diatom,Stephanocyclus
May.2025_D8,Teleaulax amphioxeia,511.0769481,,5/9/2025,May,2025,D8,,Cryptophyte,Teleaulax
May.2025_D8,Thalassiosira sp.,73.01099259,,5/9/2025,May,2025,D8,,Centric Diatom,Thalassiosira
May.2025_D8,Tintinnidium sp.,1.901688862,,5/9/2025,May,2025,D8,,Ciliate,Tintinnidium
May.2025_D8,Tryblionella spp.,5.705066586,,5/9/2025,May,2025,D8,,Pennate Diatom,Tryblionella
May.2025_D8,cf. Carteria sp.,7.606755448,,5/9/2025,May,2025,D8,,Green Alga,Carteria
May.2025_D8,cf. Cyclotella sp.,39.9354661,,5/9/2025,May,2025,D8,,Centric Diatom,Cyclotella
May.2025_MD10A,Achnanthidium sp.,45.42906205,,5/21/2025,May,2025,MD10A,,Pennate Diatom,Achnanthidium
May.2025_MD10A,Chlamydomonas sp.,113.5726551,,5/21/2025,May,2025,MD10A,,Green Alga,Chlamydomonas
May.2025_MD10A,Chlorella sp.,1067.582958,,5/21/2025,May,2025,MD10A,,Green Alga,Chlorella
May.2025_MD10A,Chloromonas sp.,21.29891525,,5/21/2025,May,2025,MD10A,,Green Alga,Chloromonas
May.2025_MD10A,Chrysochromulina sp.,34.07179654,,5/21/2025,May,2025,MD10A,,Haptophyte,Chrysochromulina
May.2025_MD10A,Chrysococcus sp.,49.69746893,,5/21/2025,May,2025,MD10A,,Chrysophyte,Chrysococcus
May.2025_MD10A,Cocconeis placentula,147.6444517,,5/21/2025,May,2025,MD10A,,Pennate Diatom,Cocconeis
May.2025_MD10A,Cocconeis sp.,10.64945763,,5/21/2025,May,2025,MD10A,,Pennate Diatom,Cocconeis
May.2025_MD10A,Cryptomonas sp.,10.64945763,,5/21/2025,May,2025,MD10A,,Cryptophyte,Cryptomonas
May.2025_MD10A,Cyclotella sp.,113.5726551,,5/21/2025,May,2025,MD10A,,Centric Diatom,Cyclotella
May.2025_MD10A,Diatoma sp.,7.099638418,,5/21/2025,May,2025,MD10A,,Pennate Diatom,Diatoma
May.2025_MD10A,Drepanochloris nannoselene,60.34692655,,5/21/2025,May,2025,MD10A,,Green Alga,Drepanochloris
May.2025_MD10A,Eucapsis microscopica,2226.024041,,5/21/2025,May,2025,MD10A,,Cyanobacterium,Eucapsis
May.2025_MD10A,Gomphonema sp.,11.35726551,,5/21/2025,May,2025,MD10A,,Pennate Diatom,Gomphonema
May.2025_MD10A,Komvophoron sp.,11.35726551,,5/21/2025,May,2025,MD10A,,Cyanobacterium,Komvophoron
May.2025_MD10A,Melosira varians,3.549819209,,5/21/2025,May,2025,MD10A,,Centric Diatom,Melosira
May.2025_MD10A,Monoraphidium contortum,10.64945763,,5/21/2025,May,2025,MD10A,,Green Alga,Monoraphidium
May.2025_MD10A,Monoraphidium sp.,56.78632757,,5/21/2025,May,2025,MD10A,,Green Alga,Monoraphidium
May.2025_MD10A,Navicula sp.,10.64945763,,5/21/2025,May,2025,MD10A,,Pennate Diatom,Navicula
May.2025_MD10A,Nitzschia inconspicua,45.42906205,,5/21/2025,May,2025,MD10A,,Pennate Diatom,Nitzschia
May.2025_MD10A,Nitzschia sp.,7.099638418,,5/21/2025,May,2025,MD10A,,Pennate Diatom,Nitzschia
May.2025_MD10A,Plagioselmis lacustris,272.5743723,,5/21/2025,May,2025,MD10A,,Cryptophyte,Plagioselmis
May.2025_MD10A,Plagioselmis nannoplanctica,420.218824,,5/21/2025,May,2025,MD10A,,Cryptophyte,Plagioselmis
May.2025_MD10A,Plagioselmis sp.,117.1440339,,5/21/2025,May,2025,MD10A,,Cryptophyte,Plagioselmis
May.2025_MD10A,Pseudanabaena sp.,3.549819209,,5/21/2025,May,2025,MD10A,,Cyanobacterium,Pseudanabaena
May.2025_MD10A,Pseudostaurosira sp.,3.549819209,,5/21/2025,May,2025,MD10A,,Pennate Diatom,Pseudostaurosira
May.2025_MD10A,Skeletonema sp.,22.71453103,,5/21/2025,May,2025,MD10A,,Centric Diatom,Skeletonema
May.2025_MD10A,Staurosira venter,3.549819209,,5/21/2025,May,2025,MD10A,,Pennate Diatom,Staurosira
May.2025_P8,Chlamydomonas sp.,174.2307778,,5/21/2025,May,2025,P8,,Green Alga,Chlamydomonas
May.2025_P8,Chlorella sp.,2230.153955,,5/21/2025,May,2025,P8,,Green Alga,Chlorella
May.2025_P8,Chrysochromulina sp.,69.69231111,,5/21/2025,May,2025,P8,,Haptophyte,Chrysochromulina
May.2025_P8,Cryptomonas sp.,557.5384888,,5/21/2025,May,2025,P8,,Cryptophyte,Cryptomonas
May.2025_P8,Cyclotella sp.,104.5384667,,5/21/2025,May,2025,P8,,Centric Diatom,Cyclotella
May.2025_P8,Drepanochloris nannoselene,34.84615555,,5/21/2025,May,2025,P8,,Green Alga,Drepanochloris
May.2025_P8,Eucapsis microscopica,8746.385044,,5/21/2025,May,2025,P8,,Cyanobacterium,Eucapsis
May.2025_P8,Gomphoneis sp.,4.437274011,,5/21/2025,May,2025,P8,,Pennate Diatom,Gomphoneis
May.2025_P8,Kephyrion sp.,4.437274011,,5/21/2025,May,2025,P8,,Chrysophyte,Kephyrion
May.2025_P8,Merismopedia sp.,4.437274011,,5/21/2025,May,2025,P8,,Cyanobacterium,Merismopedia
May.2025_P8,Monoraphidium sp.,26.62364407,,5/21/2025,May,2025,P8,,Green Alga,Monoraphidium
May.2025_P8,Navicula sp.,8.874548023,,5/21/2025,May,2025,P8,,Pennate Diatom,Navicula
May.2025_P8,Nitzschia spp.,31.06091808,,5/21/2025,May,2025,P8,,Pennate Diatom,Nitzschia
May.2025_P8,Peridinium sp.,4.437274011,,5/21/2025,May,2025,P8,,Dinoflagellate,Peridinium
May.2025_P8,Plagioselmis lacustris,383.3077111,,5/21/2025,May,2025,P8,,Cryptophyte,Plagioselmis
May.2025_P8,Plagioselmis nannoplanctica,766.6154222,,5/21/2025,May,2025,P8,,Cryptophyte,Plagioselmis
May.2025_P8,Plagioselmis sp.,1080.230822,,5/21/2025,May,2025,P8,,Cryptophyte,Plagioselmis
May.2025_P8,Planothidium sp.,4.437274011,,5/21/2025,May,2025,P8,,Pennate Diatom,Planothidium
May.2025_P8,Skeletonema sp.,141.9927684,,5/21/2025,May,2025,P8,,Centric Diatom,Skeletonema
May.2025_P8,Spermatozopsis sp.,174.2307778,,5/21/2025,May,2025,P8,,Green Alga,Spermatozopsis
May.2025_P8,cf. Cyclotella sp.,110.9318503,,5/21/2025,May,2025,P8,,Centric Diatom,Cyclotella
Nov.2024_C10A,Achnanthidium sp.,21.29891525,,11/19/2024,Nov,2024,C10A,,Pennate Diatom,Achnanthidium
Nov.2024_C10A,Chlorella sp.,1379.90776,,11/19/2024,Nov,2024,C10A,,Green Alga,Chlorella
Nov.2024_C10A,Cocconeis placentula,21.29891525,,11/19/2024,Nov,2024,C10A,,Pennate Diatom,Cocconeis
Nov.2024_C10A,Cocconeis sp.,10.64945763,,11/19/2024,Nov,2024,C10A,,Pennate Diatom,Cocconeis
Nov.2024_C10A,Cryptomonas sp.,35.38225025,,11/19/2024,Nov,2024,C10A,,Cryptophyte,Cryptomonas
Nov.2024_C10A,Cyclotella sp.,318.4402523,,11/19/2024,Nov,2024,C10A,,Centric Diatom,Cyclotella
Nov.2024_C10A,Desmodesmus sp.,106.1467508,,11/19/2024,Nov,2024,C10A,,Green Alga,Desmodesmus
Nov.2024_C10A,Dinobryon sp.,5.324728814,,11/19/2024,Nov,2024,C10A,,Chrysophyte,Dinobryon
Nov.2024_C10A,Diploneis sp.,5.324728814,,11/19/2024,Nov,2024,C10A,,Pennate Diatom,Diploneis
Nov.2024_C10A,Encyonema sp.,47.92255932,,11/19/2024,Nov,2024,C10A,,Pennate Diatom,Encyonema
Nov.2024_C10A,Eucapsis microscopica,10862.35083,,11/19/2024,Nov,2024,C10A,,Cyanobacterium,Eucapsis
Nov.2024_C10A,Eutreptia sp.,10.64945763,,11/19/2024,Nov,2024,C10A,,Euglenoid,Eutreptia
Nov.2024_C10A,Gomphonema sp.,70.76450051,,11/19/2024,Nov,2024,C10A,,Pennate Diatom,Gomphonema
Nov.2024_C10A,Gyrosigma sp.,5.324728814,,11/19/2024,Nov,2024,C10A,,Pennate Diatom,Gyrosigma
Nov.2024_C10A,Hippodonta sp.,5.324728814,,11/19/2024,Nov,2024,C10A,,Pennate Diatom,Hippodonta
Nov.2024_C10A,Koliella sp.,31.94837288,,11/19/2024,Nov,2024,C10A,,Green Alga,Koliella
Nov.2024_C10A,Monoraphidium sp.,141.529001,,11/19/2024,Nov,2024,C10A,,Green Alga,Monoraphidium
Nov.2024_C10A,Navicula sp.,459.9692533,,11/19/2024,Nov,2024,C10A,,Pennate Diatom,Navicula
Nov.2024_C10A,Nitzschia acicularis,37.27310169,,11/19/2024,Nov,2024,C10A,,Pennate Diatom,Nitzschia
Nov.2024_C10A,Nitzschia inconspicua,5.324728814,,11/19/2024,Nov,2024,C10A,,Pennate Diatom,Nitzschia
Nov.2024_C10A,Nitzschia sp.,106.1467508,,11/19/2024,Nov,2024,C10A,,Pennate Diatom,Nitzschia
Nov.2024_C10A,Plagioselmis lacustris,122.4687627,,11/19/2024,Nov,2024,C10A,,Cryptophyte,Plagioselmis
Nov.2024_C10A,Plagioselmis nannoplanctica,42.59783051,,11/19/2024,Nov,2024,C10A,,Cryptophyte,Plagioselmis
Nov.2024_C10A,Plagioselmis sp.,70.76450051,,11/19/2024,Nov,2024,C10A,,Cryptophyte,Plagioselmis
Nov.2024_C10A,Planktolyngbya limnetica,106.1467508,,11/19/2024,Nov,2024,C10A,,Cyanobacterium,Planktolyngbya
Nov.2024_C10A,Pseudanabaena sp.,5.324728814,,11/19/2024,Nov,2024,C10A,,Cyanobacterium,Pseudanabaena
Nov.2024_C10A,Scenedesmus sp.,35.38225025,,11/19/2024,Nov,2024,C10A,,Green Alga,Scenedesmus
Nov.2024_C10A,Sellaphora sp.,70.76450051,,11/19/2024,Nov,2024,C10A,,Pennate Diatom,Sellaphora
Nov.2024_C10A,Staurosira sp.,212.2935015,,11/19/2024,Nov,2024,C10A,,Pennate Diatom,Staurosira
Nov.2024_C10A,Surirella sp.,35.38225025,,11/19/2024,Nov,2024,C10A,,Pennate Diatom,Surirella
Nov.2024_C10A,Tetradesmus sp.,10.64945763,,11/19/2024,Nov,2024,C10A,,Green Alga,Tetradesmus
Nov.2024_C10A,Tryblionella sp.,5.324728814,,11/19/2024,Nov,2024,C10A,,Pennate Diatom,Tryblionella
Nov.2024_C10A,Ulnaria sp.,26.62364407,,11/19/2024,Nov,2024,C10A,,Pennate Diatom,Ulnaria
Nov.2024_C10A,cf. Chlamydomonas sp.,141.529001,,11/19/2024,Nov,2024,C10A,,Green Alga,Chlamydomonas
Nov.2024_C10A,cf. Cyclotella sp.,21.29891525,,11/19/2024,Nov,2024,C10A,,Centric Diatom,Cyclotella
Nov.2024_C10A,cf. Microcystis sp.,176.9112513,,11/19/2024,Nov,2024,C10A,,Cyanobacterium,Microcystis
Nov.2024_C10A,cf. Raphidiopsis sp.,35.38225025,,11/19/2024,Nov,2024,C10A,,Cyanobacterium,Raphidiopsis
Nov.2024_C10A,cf. Synura sp.,35.38225025,,11/19/2024,Nov,2024,C10A,,Synurophyte,Synura
Nov.2024_C3A,Achnanthidium minutissimum,11.52805146,,11/19/2024,Nov,2024,C3A,,Pennate Diatom,Achnanthidium
Nov.2024_C3A,Achnanthidium sp.,16.8149331,,11/19/2024,Nov,2024,C3A,,Pennate Diatom,Achnanthidium
Nov.2024_C3A,Chlamydomonas sp.,11.52805146,,11/19/2024,Nov,2024,C3A,,Green Alga,Chlamydomonas
Nov.2024_C3A,Chlorella sp.,449.594007,,11/19/2024,Nov,2024,C3A,,Green Alga,Chlorella
Nov.2024_C3A,Cocconeis placentula,22.41991079,,11/19/2024,Nov,2024,C3A,,Pennate Diatom,Cocconeis
Nov.2024_C3A,Crucigenia sp.,11.52805146,,11/19/2024,Nov,2024,C3A,,Green Alga,Crucigenia
Nov.2024_C3A,Cryptomonas sp.,69.16830877,,11/19/2024,Nov,2024,C3A,,Cryptophyte,Cryptomonas
Nov.2024_C3A,Cyclotella sp.,47.64231044,,11/19/2024,Nov,2024,C3A,,Centric Diatom,Cyclotella
Nov.2024_C3A,Encyonema sp.,14.01244425,,11/19/2024,Nov,2024,C3A,,Pennate Diatom,Encyonema
Nov.2024_C3A,Eucapsis microscopica,3723.560622,,11/19/2024,Nov,2024,C3A,,Cyanobacterium,Eucapsis
Nov.2024_C3A,Fragilaria sp.,11.52805146,,11/19/2024,Nov,2024,C3A,,Pennate Diatom,Fragilaria
Nov.2024_C3A,Gomphonema sp.,11.52805146,,11/19/2024,Nov,2024,C3A,,Pennate Diatom,Gomphonema
Nov.2024_C3A,Monoraphidium sp.,11.52805146,,11/19/2024,Nov,2024,C3A,,Green Alga,Monoraphidium
Nov.2024_C3A,Navicula sp.,8.407466548,,11/19/2024,Nov,2024,C3A,,Pennate Diatom,Navicula
Nov.2024_C3A,Nitzschia spp.,64.45724353,,11/19/2024,Nov,2024,C3A,,Pennate Diatom,Nitzschia
Nov.2024_C3A,Plagioselmis lacustris,22.41991079,,11/19/2024,Nov,2024,C3A,,Cryptophyte,Plagioselmis
