Station Name,Station Number,Sample Date,Sample Code,Sample Depth,Sample Description,Sample Type,Parent Sample Code,TotAlkalinity,DissAmmonia,DissBromide,DissCalcium,DissChloride,Chla,DissNitrateNitrite,DOC,TOC,DON,Pheoa,TotPhos,DissSilica,TDS,TSS,VSS,TKN,DissOrthophos
D8 - Suisun Bay off Middle Point nr. Nichols,E3B80361594,7/14/2023 15:10,E0723B1693,3 Feet,,Normal Sample,0,51.1,<0.05,N/A,47,1700,5.85,0.099,2.2,2.1,0.17,1.81,"0.078,0.081**",11,3150,16,3.7,"0.287,0.315**",0.064
D8 - Suisun Bay off Middle Point nr. Nichols,E3B80361594,8/11/2023 13:30,E0823B2000,3 Feet,,Normal Sample,0,58.7,<0.05,N/A,65.2,2750,4.85,0.074,2,2.1,<0.1,0.63,"0.067,0.067**",10.2,"5080,5080**",15.4,3.9,"0.154,0.164**",0.067
D8 - Suisun Bay off Middle Point nr. Nichols,E3B80361594,9/8/2023 12:35,E0923B2364,3 Feet,,Normal Sample,0,62.2,0.056,N/A,59.9,2540,1.41,0.113,"2.2,2.2**","2.1,2.1**",0.14,<0.5,0.074,12.4,4440,11.3,<2.5,0.272,0.075
D8 - Suisun Bay off Middle Point nr. Nichols,E3B80361594,9/8/2023 12:35,E0923B2366,3 Feet,,"Duplicate, Specific Analyte(s)",E0923B2364,62,0.056,N/A,59.7,2530,1.31,0.113,2.2,2.1,0.12,<0.5,"0.071,0.078**",12.6,4340,10.2,<2.5,"0.22,0.232**",0.076
D8 - Suisun Bay off Middle Point nr. Nichols,E3B80361594,10/6/2023 11:00,E1023B2626,3 Feet,,Normal Sample,0,71.2,0.068,N/A,67.4,2820,1.07,0.19,2.2,2.2,<0.1,<0.5,0.074,13.3,5180,17.6,<2.5,0.247,0.083
D8 - Suisun Bay off Middle Point nr. Nichols,E3B80361594,10/6/2023 11:00,E1023B2628,3 Feet,,"Duplicate, Specific Analyte(s)",E1023B2626,70.9,0.067,N/A,63.8,2800,1.2,0.191,2.1,2.2,<0.1,<0.5,0.075,14.3,5180,17.8,2.8,0.201,0.088
D8 - Suisun Bay off Middle Point nr. Nichols,E3B80361594,11/8/2023 13:00,E1123B2970,3 Feet,,Normal Sample,0,71,"0.083,0.084**",N/A,86.1,3730,1.48,"0.21,0.212**","2,2.1**","2.1,2.1**",<0.1,<0.5,0.074,12.8,6840,"14.7,14.8**","2.8,2.9**",0.178,"0.074,0.075**"
D8 - Suisun Bay off Middle Point nr. Nichols,E3B80361594,11/8/2023 13:00,E1123B2972,3 Feet,,"Duplicate, Specific Analyte(s)",E1123B2970,70.6,0.084,N/A,82.8,3730,1.22,0.213,2,1.9,<0.1,<0.5,0.071,12.2,"6880,6900**",12.5,<2.5,0.171,0.074
D8 - Suisun Bay off Middle Point nr. Nichols,E3B80361594,12/7/2023 10:35,E1223B3312,3 Feet,,Normal Sample,0,77.6,"0.118,0.118**",N/A,114,5240,0.94,"0.283,0.284**",1.2,1.3,0.11,<0.5,0.08,10.8,9520,15.4,<2.5,0.238,"0.079,0.079**"
MD10A - Disappointment Slough @ Bishop Cut,B9S80251252,1/13/2023 11:20,E0123B0031,3 Feet,,Normal Sample,0,56.3,0.246,N/A,16.2,19.9,0.57,1.7,10.6,10.4,1.08,0.6,0.41,17.6,157,14.5,3.2,1.39,0.359
MD10A - Disappointment Slough @ Bishop Cut,B9S80251252,2/14/2023 11:00,E0223B0311,3 Feet,,Normal Sample,0,72.3,0.066,N/A,19.5,53.5,0.92,0.986,"5.7,5.9**","6,6**",0.41,0.54,0.135,16,195,<2.5,<2.5,0.583,0.128
MD10A - Disappointment Slough @ Bishop Cut,B9S80251252,3/15/2023 11:00,E0323B0529,3 Feet,,Normal Sample,0,52.1,0.178,N/A,13.4,11.7,2.07,0.598,9.1,8.8,0.74,1.68,0.321,15.4,128,18.5,3.4,1.05,0.27
MD10A - Disappointment Slough @ Bishop Cut,B9S80251252,3/15/2023 11:00,E0323B0531,3 Feet,,"Duplicate, Specific Analyte(s)",E0323B0529,52.1,0.174,N/A,13.4,11.8,2.11,0.6,"8.8,8.8**","8.6,8.7**",0.83,1.82,0.327,15,129,19.2,3.8,1.16,0.271
MD10A - Disappointment Slough @ Bishop Cut,B9S80251252,4/13/2023 10:40,E0423B0802,3 Feet,,Normal Sample,0,54.2,<0.05,N/A,12.9,16.5,1.44,0.176,4.4,4.5,0.27,0.73,0.109,7.94,"112,113**",3,<2.5,0.332,0.093
MD10A - Disappointment Slough @ Bishop Cut,B9S80251252,4/13/2023 10:40,E0423B0804,3 Feet,,"Duplicate, Specific Analyte(s)",E0423B0802,54.8,<0.05,N/A,12.7,16.5,1.46,0.176,4.5,4.4,0.27,0.69,0.107,7.84,116,3.3,<2.5,0.333,0.094
MD10A - Disappointment Slough @ Bishop Cut,B9S80251252,5/12/2023 11:15,E0523B1038,3 Feet,,Normal Sample,0,45.2,<0.05,N/A,9.61,12.6,1.01,0.116,3.6,3.9,0.26,0.52,0.115,8.67,91,2.7,<2.5,0.291,0.109
MD10A - Disappointment Slough @ Bishop Cut,B9S80251252,6/9/2023 9:15,E0623B1257,3 Feet,,Normal Sample,0,40.9,<0.05,N/A,8.75,11,1.33,0.063,3.6,3.6,0.21,0.81,0.148,9.27,"78,80**",3.4,<2.5,0.29,0.139
MD10A - Disappointment Slough @ Bishop Cut,B9S80251252,7/11/2023 12:55,E0723B1570,3 Feet,,Normal Sample,0,47.1,<0.05,N/A,11.2,16,2.86,<0.05,4.3,3.7,0.27,0.76,"0.111,0.117**",11,102,3,<2.5,"0.33,0.37**",0.111
MD10A - Disappointment Slough @ Bishop Cut,B9S80251252,7/11/2023 12:55,E0723B1572,3 Feet,,"Duplicate, Specific Analyte(s)",E0723B1570,46.5,<0.05,N/A,10.7,16.1,3.05,<0.05,4,3.6,0.29,0.7,0.112,10.9,"103,103**",2.6,<2.5,0.334,0.114
MD10A - Disappointment Slough @ Bishop Cut,B9S80251252,8/9/2023 12:50,E0823B1868,3 Feet,,Normal Sample,0,45.4,<0.05,N/A,9.61,10.4,2.56,<0.05,"3.5,3.5**","3.3,3.4**",0.15,0.9,"0.074,0.078**",11.9,86,2.7,<2.5,"0.212,0.226**",0.08
MD10A - Disappointment Slough @ Bishop Cut,B9S80251252,9/6/2023 11:20,E0923B2201,3 Feet,,Normal Sample,0,53.8,<0.05,N/A,10.2,9.86,5.81,<0.05,3.6,3.7,0.16,1.84,0.081,13.7,94,"3.3,3.5**","<2.5,<2.5**",0.246,0.068
MD10A - Disappointment Slough @ Bishop Cut,B9S80251252,9/6/2023 11:20,E0923B2203,3 Feet,,"Duplicate, Specific Analyte(s)",E0923B2201,53.8,<0.05,N/A,10.7,9.85,5.23,<0.05,3.7,3.6,0.16,1.46,0.092,14.5,91,3.4,<2.5,0.224,0.065
MD10A - Disappointment Slough @ Bishop Cut,B9S80251252,10/4/2023 10:55,E1023B2533,3 Feet,,Normal Sample,0,54.9,<0.05,N/A,10.4,9.6,5.15,<0.05,3.1,3.1,0.15,0.74,"0.06,0.068**",13.5,92,2.7,<2.5,"0.225,0.234**",0.059
MD10A - Disappointment Slough @ Bishop Cut,B9S80251252,11/6/2023 14:20,E1123B2838,3 Feet,,Normal Sample,0,53.3,<0.05,N/A,12.1,24.3,2.08,0.208,3.4,3.4,0.16,0.57,0.07,11.2,126,<2.5,<2.5,0.245,0.052
MD10A - Disappointment Slough @ Bishop Cut,B9S80251252,12/5/2023 14:15,E1223B3238,3 Feet,,Normal Sample,0,62,<0.05,N/A,13.4,26.4,1.38,0.191,2.7,2.7,0.15,0.58,0.039,9.67,136,<2.5,<2.5,0.151,<0.05
NZ002 - Carquinez Strait near Glencove Harbor,E0E80392129,1/20/2023 13:25,E0123B0186,3 Feet,,Normal Sample,0,57.8,0.107,N/A,34.9,1150,0.63,0.688,4.4,4.6,0.41,1.18,0.184,14,2220,73.2,11.8,0.579,0.091
NZ002 - Carquinez Strait near Glencove Harbor,E0E80392129,2/7/2023 16:40,E0223B0204,3 Feet,,Normal Sample,0,77.2,0.127,N/A,108,4600,1.17,0.678,2.6,2.7,0.13,<0.5,0.101,12.3,8540,27.8,5.3,0.346,0.091
NZ002 - Carquinez Strait near Glencove Harbor,E0E80392129,3/20/2023 13:55,E0323B0749,3 Feet,,Normal Sample,0,55.3,0.076,N/A,27.8,763,2.97,0.378,3.3,3.2,0.37,1.72,0.141,13.7,"1460,1480**",57,8.5,0.465,0.068
NZ002 - Carquinez Strait near Glencove Harbor,E0E80392129,4/19/2023 15:35,E0423B0987,3 Feet,,Normal Sample,0,64.6,<0.05,N/A,26,712,2.51,0.249,2.8,2.5,0.23,1.38,0.102,12.7,1370,43,7,0.282,0.06
NZ002 - Carquinez Strait near Glencove Harbor,E0E80392129,5/18/2023 15:05,E0523B1223,3 Feet,,Normal Sample,0,59.8,0.054,N/A,70.1,2680,3.66,0.165,1.6,1.6,<0.1,1.84,0.092,10.7,5480,33.3,5.8,0.231,0.061
NZ002 - Carquinez Strait near Glencove Harbor,E0E80392129,6/15/2023 13:15,E0623B1427,3 Feet,,Normal Sample,0,60,0.066,N/A,101,4260,3.64,0.136,1.2,1.3,<0.1,1.21,0.104,9.47,7780,48.4,8.8,0.233,0.073
NZ002 - Carquinez Strait near Glencove Harbor,E0E80392129,7/17/2023 15:20,E0723B1740,3 Feet,,Normal Sample,0,82.2,<0.05,N/A,223,9890,4.37,0.135,0.9,0.9,<0.1,1.03,0.104,7.34,17300,42.5,8.9,0.184,0.077
NZ002 - Carquinez Strait near Glencove Harbor,E0E80392129,8/15/2023 14:50,E0823B2118,3 Feet,,Normal Sample,0,83.2,0.056,N/A,211,9620,3.79,0.065,"1.6,1.7**","1.6,1.7**",0.11,0.68,0.095,5.81,17900,27.8,4.7,0.271,0.084
NZ002 - Carquinez Strait near Glencove Harbor,E0E80392129,9/12/2023 14:05,E0923B2482,3 Feet,,Normal Sample,0,"85.7,86.1**",0.086,N/A,207,10400,2.61,0.126,1.5,1.5,0.18,<0.5,0.11,6.14,18300,19.4,2.8,0.324,0.09
NZ002 - Carquinez Strait near Glencove Harbor,E0E80392129,10/10/2023 11:10,E1023B2718,3 Feet,,Normal Sample,0,93.9,0.09,N/A,235,11000,2.26,0.161,1.7,1.7,<0.1,1.59,"0.142,0.156**",6.91,20100,41.3,4.6,"0.298,0.299**",0.094
NZ002 - Carquinez Strait near Glencove Harbor,E0E80392129,11/13/2023 14:25,E1123B3155,3 Feet,,Normal Sample,0,99.1,0.095,N/A,276,12900,1.69,0.229,"1.6,1.6**","1.1,1.2**",<0.1,0.5,0.094,6.23,23100,"18.1,20**","3.1,3.1**",0.228,0.094
NZ002 - Carquinez Strait near Glencove Harbor,E0E80392129,12/12/2023 12:40,E1223B3461,3 Feet,,Normal Sample,0,102,0.137,N/A,299,13700,1.92,0.229,0.7,0.7,<0.1,<0.5,0.09,3.11,24500,12.3,2.6,0.162,0.084
NZ004 - Carquinez Strait near Ozol Pier,E0E80212097,1/20/2023 14:15,E0123B0187,3 Feet,,Normal Sample,0,56.1,0.107,N/A,40,1350,0.56,0.679,"4.2,4.6**","4.3,4.4**",0.41,<0.5,"0.164,0.166**",13.7,2640,56.3,9.3,0.561,0.094
NZ004 - Carquinez Strait near Ozol Pier,E0E80212097,2/7/2023 17:25,E0223B0205,3 Feet,,Normal Sample,0,73.8,0.131,N/A,76.8,2980,0.81,0.735,3,3.2,0.18,<0.5,0.116,13.6,5810,25.3,4.7,0.397,0.093
NZ004 - Carquinez Strait near Ozol Pier,E0E80212097,3/20/2023 14:40,E0323B0750,3 Feet,,Normal Sample,0,50.6,0.077,N/A,11.3,34.5,2.6,0.372,3.7,3.5,0.28,1.52,0.136,14.5,162,47.5,6.8,0.852,0.067
NZ004 - Carquinez Strait near Ozol Pier,E0E80212097,4/19/2023 16:25,E0423B0988,3 Feet,,Normal Sample,0,62.8,<0.05,N/A,18.2,298,2.48,0.246,3,2.8,0.3,1.31,"0.104,0.105**",13.6,628,41.7,7.1,"0.313,0.326**",0.062
NZ004 - Carquinez Strait near Ozol Pier,E0E80212097,5/18/2023 15:20,E0523B1224,3 Feet,,Normal Sample,0,54,0.051,N/A,37,1360,4.22,0.171,1.8,1.8,0.14,1.44,0.083,11.8,2570,24.5,4.5,0.219,0.063
NZ004 - Carquinez Strait near Ozol Pier,E0E80212097,6/15/2023 13:30,E0623B1428,3 Feet,,Normal Sample,0,49.4,0.052,N/A,48.9,1890,3.26,0.137,2,2,<0.1,0.95,0.083,10.8,3640,"23.4,23.8**","4,4.4**",0.204,0.068
NZ004 - Carquinez Strait near Ozol Pier,E0E80212097,7/17/2023 15:35,E0723B1741,3 Feet,,Normal Sample,0,76.2,<0.05,N/A,196,8370,4.87,0.134,1.1,1,0.1,0.91,0.088,7.93,"14800,14800**",24.7,5.4,0.16,0.081
NZ004 - Carquinez Strait near Ozol Pier,E0E80212097,8/15/2023 15:10,E0823B2119,3 Feet,,Normal Sample,0,77.7,0.062,N/A,183,8630,4.06,0.063,1.7,1.6,0.16,0.56,0.105,6.82,15400,23.5,3.8,0.315,0.085
NZ004 - Carquinez Strait near Ozol Pier,E0E80212097,9/12/2023 14:25,E0923B2483,3 Feet,,Normal Sample,0,80.2,0.091,N/A,179,8370,2.5,0.132,1.9,1.6,0.37,<0.5,"0.095,0.11**",7.54,14900,16.9,2.8,"0.284,0.34**",0.091
NZ004 - Carquinez Strait near Ozol Pier,E0E80212097,10/10/2023 11:30,E1023B2719,3 Feet,,Normal Sample,0,86.5,0.094,N/A,188,8303,1.38,0.183,1.6,1.8,0.11,<0.5,0.096,8.63,15300,12.4,<2.5,0.232,0.097
NZ004 - Carquinez Strait near Ozol Pier,E0E80212097,11/13/2023 14:45,E1123B3156,3 Feet,,Normal Sample,0,90.2,0.098,N/A,216,9760,0.89,0.219,1.4,1.4,<0.1,<0.5,0.083,8.65,17400,11.3,2.9,0.207,0.094
NZ004 - Carquinez Strait near Ozol Pier,E0E80212097,12/12/2023 13:00,E1223B3462,3 Feet,,Normal Sample,0,101,"0.142,0.143**",N/A,268,13100,1.27,"0.239,0.241**",0.8,0.8,<0.1,<0.5,0.087,4.3,23700,17,3.1,0.206,"0.087,0.092**"
NZ032 - Montezuma Slough nr Grizzly Island Club,E3S81022013,1/19/2023 13:45,E0123B0143,3 Feet,,Normal Sample,0,"57.4,57.8**",0.098,N/A,15.4,150,0.99,0.604,5.5,5.6,0.63,1.48,0.226,13.7,388,90,13.5,0.772,0.082
NZ032 - Montezuma Slough nr Grizzly Island Club,E3S81022013,2/6/2023 16:25,E0223B0192,3 Feet,,Normal Sample,0,72.1,0.147,N/A,31.1,628,1.25,0.78,5.3,5.6,0.45,1.4,0.175,15.6,1396,"53.5,57**","8,8.5**",0.764,0.084
NZ032 - Montezuma Slough nr Grizzly Island Club,E3S81022013,3/16/2023 12:10,E0323B0644,3 Feet,,Normal Sample,0,80.6,0.14,N/A,27.8,457,1.57,0.555,6.8,6.7,0.64,1.47,0.168,12.8,992,52.9,8.3,0.794,0.073
NZ032 - Montezuma Slough nr Grizzly Island Club,E3S81022013,4/18/2023 14:35,E0423B0938,3 Feet,,Normal Sample,0,79.8,<0.05,N/A,20.6,207,4.68,0.286,5.3,5.1,0.51,2.24,0.158,12.9,502,60.7,9.6,0.564,0.065
NZ032 - Montezuma Slough nr Grizzly Island Club,E3S81022013,5/17/2023 14:30,E0523B1174,3 Feet,,Normal Sample,0,59.2,<0.05,N/A,13,105,9.46,0.159,3.9,4,0.35,2.75,0.144,12.1,293,61.6,8.9,0.471,0.065
NZ032 - Montezuma Slough nr Grizzly Island Club,E3S81022013,6/14/2023 13:40,E0623B1381,3 Feet,,Normal Sample,0,59.8,0.065,N/A,14.9,146,4.93,0.173,5,5.1,0.45,2.89,0.184,11.6,382,"64.4,66.3**","8.1,8.1**",0.543,0.073
NZ032 - Montezuma Slough nr Grizzly Island Club,E3S81022013,6/14/2023 13:40,E0623B1382,3 Feet,,"Duplicate, Specific Analyte(s)",E0623B1381,"60.2,60.3**",0.066,N/A,13.9,144,4.83,0.172,5.3,4.9,0.44,2.68,0.183,11.7,378,66.5,9.5,0.574,0.075
NZ032 - Montezuma Slough nr Grizzly Island Club,E3S81022013,7/13/2023 14:15,E0723B1655,3 Feet,,Normal Sample,0,64.5,0.055,N/A,44.4,1480,3.77,0.124,3.7,3.6,0.29,1.25,0.132,10.9,2780,"38.4,39.2**","4.8,5.6**",0.458,0.08
NZ032 - Montezuma Slough nr Grizzly Island Club,E3S81022013,7/13/2023 14:15,E0723B1656,3 Feet,,"Duplicate, Specific Analyte(s)",E0723B1655,65.9,0.054,N/A,45.1,1470,2.52,0.127,4.1,4,0.31,0.56,0.134,10.8,2760,32.3,3.8,0.511,0.081
NZ032 - Montezuma Slough nr Grizzly Island Club,E3S81022013,8/14/2023 16:15,E0823B2056,3 Feet,,Normal Sample,0,72,<0.05,N/A,73.3,3090,5.3,0.09,3.7,3.6,0.19,0.92,"0.098,0.098**",9.32,5640,"26.5,28.5**","5,5**","0.337,0.344**",0.071
NZ032 - Montezuma Slough nr Grizzly Island Club,E3S81022013,9/11/2023 15:15,E0923B2420,3 Feet,,Normal Sample,0,70.5,0.05,N/A,41.1,1470,2.32,0.132,3.3,3.3,0.2,0.9,0.109,12.3,"2780,2790**",31.4,5.1,0.398,0.069
NZ032 - Montezuma Slough nr Grizzly Island Club,E3S81022013,10/9/2023 13:30,E1023B2669,3 Feet,,Normal Sample,0,75.4,0.07,N/A,52.7,2100,3.3,0.153,"3,3.1**","3,3.1**",0.2,0.6,0.106,12.8,3840,33.8,5.6,0.365,0.071
NZ032 - Montezuma Slough nr Grizzly Island Club,E3S81022013,10/9/2023 13:30,E1023B2670,3 Feet,,"Duplicate, Specific Analyte(s)",E1023B2669,74.6,0.07,N/A,51.1,2100,3.97,0.154,2.9,2.9,0.19,0.68,0.102,12.7,"3800,3820**","28.7,30.1**","4.9,5.2**",0.35,0.067
NZ032 - Montezuma Slough nr Grizzly Island Club,E3S81022013,11/9/2023 13:55,E1123B3026,3 Feet,,Normal Sample,0,81.7,0.124,N/A,73,3000,5.68,0.234,3.4,3.5,0.23,0.59,0.117,12.3,5500,33.3,6.7,0.429,0.06
NZ032 - Montezuma Slough nr Grizzly Island Club,E3S81022013,12/11/2023 14:50,E1223B3405,3 Feet,,Normal Sample,0,82.9,0.13,N/A,101,4410,2,0.303,"2.3,2.4**","2.3,2.4**",0.21,<0.5,0.086,11.5,7980,18.5,3.1,0.435,0.066
NZ068 in Sacramento River,B9D80861414,1/17/2023 13:50,E0123B0053,3 Feet,,Normal Sample,0,47.6,<0.05,N/A,10.8,5.37,1.14,0.498,4.8,4.8,0.56,1.42,0.193,15.1,90,99.1,12.8,0.618,0.074
NZ068 in Sacramento River,B9D80861414,2/15/2023 12:40,E0223B0353,3 Feet,,Normal Sample,0,71.9,<0.05,N/A,15.1,"9.82,9.83**",1.71,0.483,2.5,2.6,0.16,0.55,"0.062,0.063**",18.7,137,9.4,<2.5,"0.229,0.247**",0.055
NZ068 in Sacramento River,B9D80861414,2/15/2023 12:40,E0223B0354,3 Feet,,"Duplicate, Specific Analyte(s)",E0223B0353,71.7,<0.05,N/A,15.1,9.82,1.56,0.485,2.7,2.6,0.27,<0.5,0.062,18.5,137,8.3,<2.5,0.24,0.055
NZ068 in Sacramento River,B9D80861414,3/17/2023 15:40,E0323B0564,3 Feet,,Normal Sample,0,"45.1,45.1**",<0.05,N/A,9.5,4.44,4.12,0.264,2.7,2.8,0.27,1.43,0.082,13.8,75,40.9,5.5,0.286,<0.05
NZ068 in Sacramento River,B9D80861414,4/14/2023 12:15,E0423B0830,3 Feet,,Normal Sample,0,70.6,<0.05,N/A,13.9,6.37,4.14,0.214,2.6,2.5,<0.1,1.14,0.046,16.3,112,15.6,2.6,0.158,<0.05
NZ068 in Sacramento River,B9D80861414,5/15/2023 14:00,E0523B1066,3 Feet,,Normal Sample,0,49.3,<0.05,N/A,9.89,3.58,3.24,0.169,2.3,2,0.12,0.6,0.031,15.7,"80,82**",6.8,<2.5,0.21,<0.05
NZ068 in Sacramento River,B9D80861414,5/15/2023 14:00,E0523B1067,3 Feet,,"Duplicate, Specific Analyte(s)",E0523B1066,49.2,<0.05,N/A,9.48,3.57,3.14,0.168,2.4,2.2,0.15,0.66,0.03,14.8,82,7.1,<2.5,0.242,<0.05
NZ068 in Sacramento River,B9D80861414,6/12/2023 12:35,E0623B1282,3 Feet,,Normal Sample,0,44.3,<0.05,N/A,8.55,3.53,1.39,0.124,1.7,1.7,0.17,<0.5,0.036,14,70,4.2,<2.5,0.208,<0.05
NZ068 in Sacramento River,B9D80861414,7/12/2023 13:40,E0723B1595,3 Feet,,Normal Sample,0,48.8,<0.05,N/A,9.48,7.35,1.96,0.115,2.4,2.2,0.13,0.65,0.046,14.2,84,6.2,<2.5,0.192,0.05
NZ068 in Sacramento River,B9D80861414,7/12/2023 13:40,E0723B1596,3 Feet,,"Duplicate, Specific Analyte(s)",E0723B1595,48.4,<0.05,N/A,"9.54,9.88**",7.64,1.84,0.115,2.6,2.3,0.14,0.6,0.052,"14.3,14.5**",85,6.4,<2.5,0.2,0.052
NZ068 in Sacramento River,B9D80861414,8/10/2023 14:20,E0823B1909,3 Feet,,Normal Sample,0,48.8,<0.05,N/A,"9.12,9.22**",4.3,2.28,0.114,2.3,2.1,0.12,<0.5,0.043,"14,14.1**",80,"3.3,3.4**","<2.5,<2.5**",0.141,<0.05
NZ068 in Sacramento River,B9D80861414,9/7/2023 14:00,E0923B2236,3 Feet,,Normal Sample,0,61.5,<0.05,N/A,11.5,7.19,1.37,0.15,2.4,2.3,0.15,<0.5,0.036,17.1,"98,99**",3.3,<2.5,0.217,0.054
NZ068 in Sacramento River,B9D80861414,10/5/2023 11:55,E1023B2561,3 Feet,,Normal Sample,0,52.7,<0.05,N/A,9.68,15.4,1.37,0.169,2.3,2.2,<0.1,<0.5,0.034,14.6,103,<2.5,<2.5,0.122,<0.05
NZ068 in Sacramento River,B9D80861414,11/7/2023 14:55,E1123B2879,3 Feet,,Normal Sample,0,55.7,<0.05,N/A,10.7,10.8,1.64,0.213,"2.2,2.3**","2.3,2.4**",0.13,<0.5,"0.054,0.055**",15.6,101,3,<2.5,"0.131,0.153**",0.063
NZ068 in Sacramento River,B9D80861414,12/6/2023 14:20,E1223B3273,3 Feet,,Normal Sample,0,64.9,<0.05,N/A,12.7,29.6,1,0.302,2.4,2.4,0.18,<0.5,0.056,17.7,150,6.2,<2.5,0.22,0.053
NZ325 - San Pablo Bay near Rock Wall and Light 15,E3B80352175,1/20/2023 12:40,E0123B0185,3 Feet,,Normal Sample,0,"60.7,60.7**",0.132,N/A,66.5,2670,0.78,0.712,3.8,3.7,0.37,<0.5,0.168,13.4,5060,56.6,10.7,0.529,0.105
NZ325 - San Pablo Bay near Rock Wall and Light 15,E3B80352175,2/7/2023 15:50,E0223B0203,3 Feet,,Normal Sample,0,79.4,0.112,N/A,140,5870,2.52,0.633,"2.3,2.5**","2.5,2.8**",0.14,<0.5,"0.101,0.106**",11.5,10900,19.2,3.9,"0.302,0.329**",0.089
NZ325 - San Pablo Bay near Rock Wall and Light 15,E3B80352175,3/20/2023 13:10,E0323B0748,3 Feet,,Normal Sample,0,56.1,0.075,N/A,27.3,809,3.53,0.381,3.1,3.1,0.3,1.44,"0.138,0.145**",13.4,1520,49.6,7.6,"0.38,0.384**",0.068
NZ325 - San Pablo Bay near Rock Wall and Light 15,E3B80352175,4/19/2023 14:45,E0423B0986,3 Feet,,Normal Sample,0,73.8,<0.05,N/A,75.9,3150,7.99,0.267,"2.2,2.2**","2.2,2.2**",0.12,0.86,0.094,11.2,5890,24,6,0.283,0.065
NZ325 - San Pablo Bay near Rock Wall and Light 15,E3B80352175,5/18/2023 14:25,E0523B1222,3 Feet,,Normal Sample,0,65.8,0.054,N/A,93.7,3930,4.45,0.156,1.2,1.4,<0.1,1.36,0.098,9.59,8380,39.5,7.3,0.216,0.063
NZ325 - San Pablo Bay near Rock Wall and Light 15,E3B80352175,6/15/2023 12:30,E0623B1426,3 Feet,,Normal Sample,0,61.6,0.067,N/A,101,4450,3.34,0.135,1.2,1.6,<0.1,1.12,0.089,8.8,8380,29.5,5.4,0.202,0.071
NZ325 - San Pablo Bay near Rock Wall and Light 15,E3B80352175,7/17/2023 15:00,E0723B1739,3 Feet,,Normal Sample,0,83.4,<0.05,N/A,245,10400,8.09,0.137,0.9,0.9,<0.1,1.45,0.118,7.08,19900,66.7,13.8,0.252,0.078
NZ325 - San Pablo Bay near Rock Wall and Light 15,E3B80352175,8/15/2023 14:30,E0823B2117,3 Feet,,Normal Sample,0,88.2,0.052,N/A,240,11000,5.53,0.068,1.2,1.3,0.13,0.95,"0.109,0.116**",5.65,20100,44.6,7.4,"0.341,0.349**",0.087
NZ325 - San Pablo Bay near Rock Wall and Light 15,E3B80352175,9/12/2023 13:45,E0923B2481,3 Feet,,Normal Sample,0,88.2,0.074,N/A,220,10800,4.51,0.109,1.6,1.7,0.14,0.7,0.168,5.79,19800,42,6.5,0.368,0.097
NZ325 - San Pablo Bay near Rock Wall and Light 15,E3B80352175,10/10/2023 10:55,E1023B2717,3 Feet,,Normal Sample,0,"94.8,95.9**",0.089,N/A,252,11900,2.8,0.16,1.8,1.8,0.15,1.1,0.107,6.39,21400,37.3,4,0.32,0.091
NZ325 - San Pablo Bay near Rock Wall and Light 15,E3B80352175,11/13/2023 14:05,E1123B3154,3 Feet,,Normal Sample,0,101,0.083,N/A,286,13200,2.3,0.199,1,1.2,<0.1,<0.5,"0.095,0.096**",6.31,23500,21.6,4,"0.214,0.242**",0.097
NZ325 - San Pablo Bay near Rock Wall and Light 15,E3B80352175,12/12/2023 12:25,E1223B3460,3 Feet,,Normal Sample,0,100,0.139,N/A,262,13200,2.3,0.241,"0.8,0.8**","0.8,0.8**",<0.1,<0.5,0.094,3.06,23700,11.8,<2.5,0.208,0.088
NZS42 - Suisun Slough @ Volanti Slough,E3S81082029,1/19/2023 12:20,E0123B0142,3 Feet,,Normal Sample,0,60.7,"0.114,0.114**",N/A,18.1,219,1.48,"0.623,0.623**",6.7,6.7,0.66,2.81,0.259,13.7,542,"123,128**","18.7,18.7**",0.953,"0.085,0.085**"
NZS42 - Suisun Slough @ Volanti Slough,E3S81082029,1/19/2023 12:20,E0123B0144,3 Feet,,"Duplicate, Specific Analyte(s)",E0123B0142,60.8,0.117,N/A,17.9,221,1.24,0.618,6.3,8.1,0.64,2.17,"0.247,0.25**",13.8,540,116,17.3,"0.873,0.888**",0.085
NZS42 - Suisun Slough @ Volanti Slough,E3S81082029,2/6/2023 15:20,E0223B0191,3 Feet,,Normal Sample,0,77.6,0.174,N/A,31.3,600,1.63,0.773,6.1,6.8,0.59,2.74,0.207,14.9,1332,74.8,10.9,0.925,0.074
NZS42 - Suisun Slough @ Volanti Slough,E3S81082029,2/6/2023 15:20,E0223B0193,3 Feet,,"Duplicate, Specific Analyte(s)",E0223B0191,78.2,0.173,N/A,31.9,586,1.44,0.772,6.3,6.3,0.65,2.85,0.202,15,"1332,1340**",75.8,11.1,0.917,0.074
NZS42 - Suisun Slough @ Volanti Slough,E3S81082029,3/16/2023 11:00,E0323B0643,3 Feet,,Normal Sample,0,89.5,0.137,N/A,28.9,392,1.73,0.631,6.8,6.8,0.65,1.39,0.196,12.8,918,64.8,10,0.821,0.079
NZS42 - Suisun Slough @ Volanti Slough,E3S81082029,4/18/2023 13:30,E0423B0937,3 Feet,,Normal Sample,0,94.4,0.067,N/A,"25.7,27**",337,3.58,0.336,6.1,6,0.51,3.15,0.185,"11.7,12.2**",786,69.6,11.5,0.669,0.07
