SampleID,AlgalType,BV.um3.per.mL,,SampleDate,StationCode,Month,Year,Region,RegionAbbv,Season
C9.Mar.2022,Cyanobacterium,3495.461,,3/9/2022,C9,Mar,2022,Southern Interior Delta,SID,Spring
C9.Mar.2022,Green Alga,549.0274,,3/9/2022,C9,Mar,2022,Southern Interior Delta,SID,Spring
C9.Mar.2022,Pennate Diatom,184132.1317,,3/9/2022,C9,Mar,2022,Southern Interior Delta,SID,Spring
D12.Mar.2022,Centric Diatom,55964.0998,,3/10/2022,D12,Mar,2022,Confluence,CON,Spring
D12.Mar.2022,Cyanobacterium,10901.052,,3/10/2022,D12,Mar,2022,Confluence,CON,Spring
D12.Mar.2022,Pennate Diatom,2260691.901,,3/10/2022,D12,Mar,2022,Confluence,CON,Spring
D16.Mar.2022,Centric Diatom,808113.8421,,3/10/2022,D16,Mar,2022,Central Delta,CED,Spring
D16.Mar.2022,Cryptophyte,214337.4696,,3/10/2022,D16,Mar,2022,Central Delta,CED,Spring
D16.Mar.2022,Cyanobacterium,2249.7912,,3/10/2022,D16,Mar,2022,Central Delta,CED,Spring
D16.Mar.2022,Green Alga,1199.0835,,3/10/2022,D16,Mar,2022,Central Delta,CED,Spring
D16.Mar.2022,Pennate Diatom,41958.1458,,3/10/2022,D16,Mar,2022,Central Delta,CED,Spring
D19.Mar.2022,Centric Diatom,1591087.235,,3/10/2022,D19,Mar,2022,Central Delta,CED,Spring
D19.Mar.2022,Cryptophyte,388717.0413,,3/10/2022,D19,Mar,2022,Central Delta,CED,Spring
D19.Mar.2022,Cyanobacterium,8469.2972,,3/10/2022,D19,Mar,2022,Central Delta,CED,Spring
D19.Mar.2022,Pennate Diatom,99238.2811,,3/10/2022,D19,Mar,2022,Central Delta,CED,Spring
D28A.Mar.2022,Centric Diatom,1559597.959,,3/10/2022,D28A,Mar,2022,Central Delta,CED,Spring
D28A.Mar.2022,Cryptophyte,236186.1744,,3/10/2022,D28A,Mar,2022,Central Delta,CED,Spring
D28A.Mar.2022,Cyanobacterium,4589.376,,3/10/2022,D28A,Mar,2022,Central Delta,CED,Spring
D28A.Mar.2022,Pennate Diatom,249095.1474,,3/10/2022,D28A,Mar,2022,Central Delta,CED,Spring
D26.Mar.2022,Centric Diatom,238499.74,,3/11/2022,D26,Mar,2022,Central Delta,CED,Spring
D26.Mar.2022,Cryptophyte,250697.5065,,3/11/2022,D26,Mar,2022,Central Delta,CED,Spring
D26.Mar.2022,Cyanobacterium,1780.344,,3/11/2022,D26,Mar,2022,Central Delta,CED,Spring
D26.Mar.2022,Pennate Diatom,50053.8645,,3/11/2022,D26,Mar,2022,Central Delta,CED,Spring
MD10A.Mar.2022,Cryptophyte,256871.36,,3/11/2022,MD10A,Mar,2022,Southern Interior Delta,SID,Spring
MD10A.Mar.2022,Cyanobacterium,864.432,,3/11/2022,MD10A,Mar,2022,Southern Interior Delta,SID,Spring
MD10A.Mar.2022,Green Alga,1161.408,,3/11/2022,MD10A,Mar,2022,Southern Interior Delta,SID,Spring
MD10A.Mar.2022,Pennate Diatom,33974.68,,3/11/2022,MD10A,Mar,2022,Southern Interior Delta,SID,Spring
P8.Mar.2022,Centric Diatom,19669.758,,3/11/2022,P8,Mar,2022,Southern Interior Delta,SID,Spring
P8.Mar.2022,Cryptophyte,191755.791,,3/11/2022,P8,Mar,2022,Southern Interior Delta,SID,Spring
P8.Mar.2022,Cyanobacterium,5856.248,,3/11/2022,P8,Mar,2022,Southern Interior Delta,SID,Spring
P8.Mar.2022,Pennate Diatom,105983.3245,,3/11/2022,P8,Mar,2022,Southern Interior Delta,SID,Spring
D22.Mar.2022,Centric Diatom,1205705.998,,3/14/2022,D22,Mar,2022,Confluence,CON,Spring
D22.Mar.2022,Cryptophyte,105851.1888,,3/14/2022,D22,Mar,2022,Confluence,CON,Spring
D22.Mar.2022,Cyanobacterium,10217.6984,,3/14/2022,D22,Mar,2022,Confluence,CON,Spring
D22.Mar.2022,Green Alga,2608.1984,,3/14/2022,D22,Mar,2022,Confluence,CON,Spring
D22.Mar.2022,Pennate Diatom,1972046.906,,3/14/2022,D22,Mar,2022,Confluence,CON,Spring
D4.Mar.2022,Centric Diatom,25593.7076,,3/14/2022,D4,Mar,2022,Confluence,CON,Spring
D4.Mar.2022,Cryptophyte,295864.6704,,3/14/2022,D4,Mar,2022,Confluence,CON,Spring
D4.Mar.2022,Cyanobacterium,5064.1596,,3/14/2022,D4,Mar,2022,Confluence,CON,Spring
D4.Mar.2022,Green Alga,1128.8185,,3/14/2022,D4,Mar,2022,Confluence,CON,Spring
D4.Mar.2022,Pennate Diatom,5778710.526,,3/14/2022,D4,Mar,2022,Confluence,CON,Spring
EZ2.Mar.2022,Centric Diatom,775789.2342,,3/14/2022,EZ2,Mar,2022,Entrapment Zone,EZ,Spring
EZ2.Mar.2022,Cryptophyte,130674.636,,3/14/2022,EZ2,Mar,2022,Entrapment Zone,EZ,Spring
EZ2.Mar.2022,Cyanobacterium,10321.5024,,3/14/2022,EZ2,Mar,2022,Entrapment Zone,EZ,Spring
EZ2.Mar.2022,Pennate Diatom,6062124.08,,3/14/2022,EZ2,Mar,2022,Entrapment Zone,EZ,Spring
EZ6.Mar.2022,Centric Diatom,163324.13,,3/14/2022,EZ6,Mar,2022,Entrapment Zone,EZ,Spring
EZ6.Mar.2022,Cryptophyte,125779.1284,,3/14/2022,EZ6,Mar,2022,Entrapment Zone,EZ,Spring
EZ6.Mar.2022,Cyanobacterium,10652.6736,,3/14/2022,EZ6,Mar,2022,Entrapment Zone,EZ,Spring
EZ6.Mar.2022,Pennate Diatom,8770349.395,,3/14/2022,EZ6,Mar,2022,Entrapment Zone,EZ,Spring
NZ068.Mar.2022,Centric Diatom,48922.191,,3/14/2022,NZ068,Mar,2022,Northern Interior Delta,NID,Spring
NZ068.Mar.2022,Cryptophyte,219346.677,,3/14/2022,NZ068,Mar,2022,Northern Interior Delta,NID,Spring
NZ068.Mar.2022,Cyanobacterium,2822.472,,3/14/2022,NZ068,Mar,2022,Northern Interior Delta,NID,Spring
NZ068.Mar.2022,Pennate Diatom,8087.232,,3/14/2022,NZ068,Mar,2022,Northern Interior Delta,NID,Spring
D10.Mar.2022,Centric Diatom,61893.7508,,3/15/2022,D10,Mar,2022,Confluence,CON,Spring
D10.Mar.2022,Cryptophyte,25539.279,,3/15/2022,D10,Mar,2022,Confluence,CON,Spring
D10.Mar.2022,Cyanobacterium,10763.064,,3/15/2022,D10,Mar,2022,Confluence,CON,Spring
D10.Mar.2022,Pennate Diatom,3670252.353,,3/15/2022,D10,Mar,2022,Confluence,CON,Spring
D6.Mar.2022,Centric Diatom,132540.066,,3/15/2022,D6,Mar,2022,San Pablo Bay,SPB,Spring
D6.Mar.2022,Cryptophyte,160436.442,,3/15/2022,D6,Mar,2022,San Pablo Bay,SPB,Spring
D6.Mar.2022,Cyanobacterium,11214.072,,3/15/2022,D6,Mar,2022,San Pablo Bay,SPB,Spring
D6.Mar.2022,Pennate Diatom,25186.47,,3/15/2022,D6,Mar,2022,San Pablo Bay,SPB,Spring
D8.Mar.2022,Centric Diatom,131563.6,,3/15/2022,D8,Mar,2022,Grizzly and Suisun Bay,GSB,Spring
D8.Mar.2022,Cyanobacterium,6944.184,,3/15/2022,D8,Mar,2022,Grizzly and Suisun Bay,GSB,Spring
D8.Mar.2022,Pennate Diatom,6818582.803,,3/15/2022,D8,Mar,2022,Grizzly and Suisun Bay,GSB,Spring
D7.Mar.2022,Centric Diatom,219352.7595,,3/16/2022,D7,Mar,2022,Grizzly and Suisun Bay,GSB,Spring
D7.Mar.2022,Cryptophyte,91746.1881,,3/16/2022,D7,Mar,2022,Grizzly and Suisun Bay,GSB,Spring
D7.Mar.2022,Cyanobacterium,9709.2108,,3/16/2022,D7,Mar,2022,Grizzly and Suisun Bay,GSB,Spring
D7.Mar.2022,Pennate Diatom,2661247.849,,3/16/2022,D7,Mar,2022,Grizzly and Suisun Bay,GSB,Spring
NZ032.Mar.2022,Centric Diatom,115566.5712,,3/16/2022,NZ032,Mar,2022,Grizzly and Suisun Bay,GSB,Spring
NZ032.Mar.2022,Cryptophyte,64204.4576,,3/16/2022,NZ032,Mar,2022,Grizzly and Suisun Bay,GSB,Spring
NZ032.Mar.2022,Cyanobacterium,18894.344,,3/16/2022,NZ032,Mar,2022,Grizzly and Suisun Bay,GSB,Spring
NZ032.Mar.2022,Green Alga,3386.6992,,3/16/2022,NZ032,Mar,2022,Grizzly and Suisun Bay,GSB,Spring
NZ032.Mar.2022,Pennate Diatom,4803278.736,,3/16/2022,NZ032,Mar,2022,Grizzly and Suisun Bay,GSB,Spring
NZS42.Mar.2022,Centric Diatom,152324.9532,,3/16/2022,NZS42,Mar,2022,Grizzly and Suisun Bay,GSB,Spring
NZS42.Mar.2022,Cyanobacterium,16351.578,,3/16/2022,NZS42,Mar,2022,Grizzly and Suisun Bay,GSB,Spring
NZS42.Mar.2022,Green Alga,3793.5201,,3/16/2022,NZS42,Mar,2022,Grizzly and Suisun Bay,GSB,Spring
NZS42.Mar.2022,Pennate Diatom,6247174.42,,3/16/2022,NZS42,Mar,2022,Grizzly and Suisun Bay,GSB,Spring
D41.Mar.2022,Centric Diatom,506310.696,,3/17/2022,D41,Mar,2022,San Pablo Bay,SPB,Spring
D41.Mar.2022,Cryptophyte,115598.088,,3/17/2022,D41,Mar,2022,San Pablo Bay,SPB,Spring
D41.Mar.2022,Cyanobacterium,2862,,3/17/2022,D41,Mar,2022,San Pablo Bay,SPB,Spring
D41.Mar.2022,Pennate Diatom,30669.828,,3/17/2022,D41,Mar,2022,San Pablo Bay,SPB,Spring
D41A.Mar.2022,Centric Diatom,199754.8785,,3/17/2022,D41A,Mar,2022,San Pablo Bay,SPB,Spring
D41A.Mar.2022,Cryptophyte,116385.9786,,3/17/2022,D41A,Mar,2022,San Pablo Bay,SPB,Spring
D41A.Mar.2022,Cyanobacterium,16558.56,,3/17/2022,D41A,Mar,2022,San Pablo Bay,SPB,Spring
D41A.Mar.2022,Green Alga,3049.5348,,3/17/2022,D41A,Mar,2022,San Pablo Bay,SPB,Spring
D41A.Mar.2022,Pennate Diatom,87002.5839,,3/17/2022,D41A,Mar,2022,San Pablo Bay,SPB,Spring
NZ002.Mar.2022,Centric Diatom,1786194.031,,3/17/2022,NZ002,Mar,2022,San Pablo Bay,SPB,Spring
NZ002.Mar.2022,Cryptophyte,11618.0813,,3/17/2022,NZ002,Mar,2022,San Pablo Bay,SPB,Spring
NZ002.Mar.2022,Cyanobacterium,10382.022,,3/17/2022,NZ002,Mar,2022,San Pablo Bay,SPB,Spring
NZ002.Mar.2022,Pennate Diatom,450717.7437,,3/17/2022,NZ002,Mar,2022,San Pablo Bay,SPB,Spring
NZ004.Mar.2022,Centric Diatom,145762.7691,,3/17/2022,NZ004,Mar,2022,San Pablo Bay,SPB,Spring
NZ004.Mar.2022,Cryptophyte,82613.9478,,3/17/2022,NZ004,Mar,2022,San Pablo Bay,SPB,Spring
NZ004.Mar.2022,Cyanobacterium,5574.0204,,3/17/2022,NZ004,Mar,2022,San Pablo Bay,SPB,Spring
NZ004.Mar.2022,Green Alga,1343.8104,,3/17/2022,NZ004,Mar,2022,San Pablo Bay,SPB,Spring
NZ004.Mar.2022,Pennate Diatom,4612.9824,,3/17/2022,NZ004,Mar,2022,San Pablo Bay,SPB,Spring
NZ325.Mar.2022,Centric Diatom,65673.72,,3/17/2022,NZ325,Mar,2022,San Pablo Bay,SPB,Spring
NZ325.Mar.2022,Cryptophyte,471406.26,,3/17/2022,NZ325,Mar,2022,San Pablo Bay,SPB,Spring
NZ325.Mar.2022,Cyanobacterium,2609.604,,3/17/2022,NZ325,Mar,2022,San Pablo Bay,SPB,Spring
NZ325.Mar.2022,Green Alga,792.78,,3/17/2022,NZ325,Mar,2022,San Pablo Bay,SPB,Spring
C10A.Apr.2022,Centric Diatom,255579.0743,,4/6/2022,C10A,Apr,2022,Southern Interior Delta,SID,Spring
C10A.Apr.2022,Cryptophyte,97388.2678,,4/6/2022,C10A,Apr,2022,Southern Interior Delta,SID,Spring
C10A.Apr.2022,Cyanobacterium,11570.568,,4/6/2022,C10A,Apr,2022,Southern Interior Delta,SID,Spring
C10A.Apr.2022,Green Alga,16980.3393,,4/6/2022,C10A,Apr,2022,Southern Interior Delta,SID,Spring
C10A.Apr.2022,Pennate Diatom,475120.4292,,4/6/2022,C10A,Apr,2022,Southern Interior Delta,SID,Spring
C3A.Apr.2022,Centric Diatom,126619.9746,,4/6/2022,C3A,Apr,2022,Northern Interior Delta,NID,Spring
C3A.Apr.2022,Cryptophyte,21748.671,,4/6/2022,C3A,Apr,2022,Northern Interior Delta,NID,Spring
C3A.Apr.2022,Cyanobacterium,1650.1212,,4/6/2022,C3A,Apr,2022,Northern Interior Delta,NID,Spring
C3A.Apr.2022,Green Alga,2173.1808,,4/6/2022,C3A,Apr,2022,Northern Interior Delta,NID,Spring
C3A.Apr.2022,Pennate Diatom,23298.534,,4/6/2022,C3A,Apr,2022,Northern Interior Delta,NID,Spring
C9.Apr.2022,Centric Diatom,95369.6736,,4/6/2022,C9,Apr,2022,Southern Interior Delta,SID,Spring
C9.Apr.2022,Cryptophyte,81493.7976,,4/6/2022,C9,Apr,2022,Southern Interior Delta,SID,Spring
C9.Apr.2022,Cyanobacterium,8534.6256,,4/6/2022,C9,Apr,2022,Southern Interior Delta,SID,Spring
C9.Apr.2022,Green Alga,735.1956,,4/6/2022,C9,Apr,2022,Southern Interior Delta,SID,Spring
C9.Apr.2022,Pennate Diatom,117278.3352,,4/6/2022,C9,Apr,2022,Southern Interior Delta,SID,Spring
D12.Apr.2022,Centric Diatom,318720.2,,4/6/2022,D12,Apr,2022,Confluence,CON,Spring
D12.Apr.2022,Cryptophyte,50466.6,,4/6/2022,D12,Apr,2022,Confluence,CON,Spring
D12.Apr.2022,Cyanobacterium,9079.25,,4/6/2022,D12,Apr,2022,Confluence,CON,Spring
D12.Apr.2022,Green Alga,1413.35,,4/6/2022,D12,Apr,2022,Confluence,CON,Spring
D12.Apr.2022,Pennate Diatom,1873269.5,,4/6/2022,D12,Apr,2022,Confluence,CON,Spring
D16.Apr.2022,Cyanobacterium,23743.9296,,4/21/2022,D16,Apr,2022,Central Delta,CED,Spring
D16.Apr.2022,Green Alga,13814.568,,4/21/2022,D16,Apr,2022,Central Delta,CED,Spring
D16.Apr.2022,Pennate Diatom,2427501.298,,4/21/2022,D16,Apr,2022,Central Delta,CED,Spring
D19.Apr.2022,Centric Diatom,352963.7556,,4/21/2022,D19,Apr,2022,Central Delta,CED,Spring
D19.Apr.2022,Cryptophyte,518308.5592,,4/21/2022,D19,Apr,2022,Central Delta,CED,Spring
D19.Apr.2022,Cyanobacterium,4840.2576,,4/21/2022,D19,Apr,2022,Central Delta,CED,Spring
D19.Apr.2022,Green Alga,2650.1118,,4/21/2022,D19,Apr,2022,Central Delta,CED,Spring
D28A.Apr.2022,Centric Diatom,66655.84,,4/21/2022,D28A,Apr,2022,Central Delta,CED,Spring
D28A.Apr.2022,Cryptophyte,255162.23,,4/21/2022,D28A,Apr,2022,Central Delta,CED,Spring
D28A.Apr.2022,Cyanobacterium,2426.04,,4/21/2022,D28A,Apr,2022,Central Delta,CED,Spring
D28A.Apr.2022,Green Alga,3094.65,,4/21/2022,D28A,Apr,2022,Central Delta,CED,Spring
D28A.Apr.2022,Pennate Diatom,27803.32,,4/21/2022,D28A,Apr,2022,Central Delta,CED,Spring
EZ2-SJR.Apr.2022,Centric Diatom,14813.16,,4/21/2022,EZ2-SJR,Apr,2022,Entrapment Zone,EZ,Spring
EZ2-SJR.Apr.2022,Cryptophyte,66116.7472,,4/21/2022,EZ2-SJR,Apr,2022,Entrapment Zone,EZ,Spring
EZ2-SJR.Apr.2022,Cyanobacterium,10965.7968,,4/21/2022,EZ2-SJR,Apr,2022,Entrapment Zone,EZ,Spring
EZ2-SJR.Apr.2022,Green Alga,1048.42,,4/21/2022,EZ2-SJR,Apr,2022,Entrapment Zone,EZ,Spring
EZ2-SJR.Apr.2022,Pennate Diatom,420774.2356,,4/21/2022,EZ2-SJR,Apr,2022,Entrapment Zone,EZ,Spring
EZ6-SJR.Apr.2022,Cyanobacterium,24760.5408,,4/21/2022,EZ6-SJR,Apr,2022,Entrapment Zone,EZ,Spring
EZ6-SJR.Apr.2022,Green Alga,1373.9162,,4/21/2022,EZ6-SJR,Apr,2022,Entrapment Zone,EZ,Spring
EZ6-SJR.Apr.2022,Pennate Diatom,594885.6818,,4/21/2022,EZ6-SJR,Apr,2022,Entrapment Zone,EZ,Spring
D26.Apr.2022,Centric Diatom,348997.9014,,4/22/2022,D26,Apr,2022,Central Delta,CED,Spring
D26.Apr.2022,Cryptophyte,174196.0647,,4/22/2022,D26,Apr,2022,Central Delta,CED,Spring
D26.Apr.2022,Cyanobacterium,3132.7614,,4/22/2022,D26,Apr,2022,Central Delta,CED,Spring
D26.Apr.2022,Green Alga,863.4168,,4/22/2022,D26,Apr,2022,Central Delta,CED,Spring
D26.Apr.2022,Pennate Diatom,15950.5902,,4/22/2022,D26,Apr,2022,Central Delta,CED,Spring
MD10A.Apr.2022,Centric Diatom,20286.4313,,4/22/2022,MD10A,Apr,2022,Southern Interior Delta,SID,Spring
MD10A.Apr.2022,Chrysophyte,4140.9422,,4/22/2022,MD10A,Apr,2022,Southern Interior Delta,SID,Spring
MD10A.Apr.2022,Cryptophyte,176675.2817,,4/22/2022,MD10A,Apr,2022,Southern Interior Delta,SID,Spring
MD10A.Apr.2022,Cyanobacterium,3680.0028,,4/22/2022,MD10A,Apr,2022,Southern Interior Delta,SID,Spring
MD10A.Apr.2022,Green Alga,96.3197,,4/22/2022,MD10A,Apr,2022,Southern Interior Delta,SID,Spring
MD10A.Apr.2022,Pennate Diatom,111512.9924,,4/22/2022,MD10A,Apr,2022,Southern Interior Delta,SID,Spring
P8.Apr.2022,Centric Diatom,43815.304,,4/22/2022,P8,Apr,2022,Southern Interior Delta,SID,Spring
P8.Apr.2022,Cryptophyte,499553.3035,,4/22/2022,P8,Apr,2022,Southern Interior Delta,SID,Spring
P8.Apr.2022,Cyanobacterium,4154.112,,4/22/2022,P8,Apr,2022,Southern Interior Delta,SID,Spring
P8.Apr.2022,Green Alga,9617.803,,4/22/2022,P8,Apr,2022,Southern Interior Delta,SID,Spring
D22.Apr.2022,Centric Diatom,159390.9732,,4/25/2022,D22,Apr,2022,Confluence,CON,Spring
D22.Apr.2022,Cyanobacterium,38042.2872,,4/25/2022,D22,Apr,2022,Confluence,CON,Spring
D22.Apr.2022,Pennate Diatom,1997996.349,,4/25/2022,D22,Apr,2022,Confluence,CON,Spring
D4.Apr.2022,Cryptophyte,621762.5172,,4/25/2022,D4,Apr,2022,Confluence,CON,Spring
D4.Apr.2022,Cyanobacterium,36934.2094,,4/25/2022,D4,Apr,2022,Confluence,CON,Spring
D4.Apr.2022,Green Alga,13766.9444,,4/25/2022,D4,Apr,2022,Confluence,CON,Spring
D4.Apr.2022,Pennate Diatom,105145.128,,4/25/2022,D4,Apr,2022,Confluence,CON,Spring
EZ2.Apr.2022,Cyanobacterium,52155.9,,4/25/2022,EZ2,Apr,2022,Entrapment Zone,EZ,Spring
EZ2.Apr.2022,Green Alga,2649.6485,,4/25/2022,EZ2,Apr,2022,Entrapment Zone,EZ,Spring
EZ2.Apr.2022,Pennate Diatom,5381732.298,,4/25/2022,EZ2,Apr,2022,Entrapment Zone,EZ,Spring
EZ6.Apr.2022,Cryptophyte,720771.3576,,4/25/2022,EZ6,Apr,2022,Entrapment Zone,EZ,Spring
EZ6.Apr.2022,Cyanobacterium,156096.8136,,4/25/2022,EZ6,Apr,2022,Entrapment Zone,EZ,Spring
EZ6.Apr.2022,Pennate Diatom,1222839.505,,4/25/2022,EZ6,Apr,2022,Entrapment Zone,EZ,Spring
NZ068.Apr.2022,Centric Diatom,24399.4029,,4/25/2022,NZ068,Apr,2022,Northern Interior Delta,NID,Spring
NZ068.Apr.2022,Cryptophyte,153069.339,,4/25/2022,NZ068,Apr,2022,Northern Interior Delta,NID,Spring
NZ068.Apr.2022,Cyanobacterium,7415.0388,,4/25/2022,NZ068,Apr,2022,Northern Interior Delta,NID,Spring
NZ068.Apr.2022,Green Alga,715.0289,,4/25/2022,NZ068,Apr,2022,Northern Interior Delta,NID,Spring
NZ068.Apr.2022,Pennate Diatom,36044.8164,,4/25/2022,NZ068,Apr,2022,Northern Interior Delta,NID,Spring
D10.Apr.2022,Centric Diatom,223315.7797,,4/26/2022,D10,Apr,2022,Confluence,CON,Spring
D10.Apr.2022,Cryptophyte,23242.9574,,4/26/2022,D10,Apr,2022,Confluence,CON,Spring
D10.Apr.2022,Cyanobacterium,6245.5536,,4/26/2022,D10,Apr,2022,Confluence,CON,Spring
D10.Apr.2022,Pennate Diatom,26283.8095,,4/26/2022,D10,Apr,2022,Confluence,CON,Spring
D6.Apr.2022,Centric Diatom,180175.3296,,4/26/2022,D6,Apr,2022,San Pablo Bay,SPB,Spring
D6.Apr.2022,Cryptophyte,73785.1296,,4/26/2022,D6,Apr,2022,San Pablo Bay,SPB,Spring
D6.Apr.2022,Cyanobacterium,3421.656,,4/26/2022,D6,Apr,2022,San Pablo Bay,SPB,Spring
D8.Apr.2022,Centric Diatom,637771.6212,,4/26/2022,D8,Apr,2022,Grizzly and Suisun Bay,GSB,Spring
D8.Apr.2022,Cyanobacterium,18444.8772,,4/26/2022,D8,Apr,2022,Grizzly and Suisun Bay,GSB,Spring
D7.Apr.2022,Cyanobacterium,47867.526,,4/27/2022,D7,Apr,2022,Grizzly and Suisun Bay,GSB,Spring
NZ032.Apr.2022,Centric Diatom,30742.86,,4/27/2022,NZ032,Apr,2022,Grizzly and Suisun Bay,GSB,Spring
NZ032.Apr.2022,Cyanobacterium,18795.024,,4/27/2022,NZ032,Apr,2022,Grizzly and Suisun Bay,GSB,Spring
NZ032.Apr.2022,Green Alga,786.256,,4/27/2022,NZ032,Apr,2022,Grizzly and Suisun Bay,GSB,Spring
NZ032.Apr.2022,Pennate Diatom,18619.744,,4/27/2022,NZ032,Apr,2022,Grizzly and Suisun Bay,GSB,Spring
NZS42.Apr.2022,Centric Diatom,1209074.733,,4/27/2022,NZS42,Apr,2022,Grizzly and Suisun Bay,GSB,Spring
NZS42.Apr.2022,Cyanobacterium,41218.602,,4/27/2022,NZS42,Apr,2022,Grizzly and Suisun Bay,GSB,Spring
NZS42.Apr.2022,Pennate Diatom,2177264.685,,4/27/2022,NZS42,Apr,2022,Grizzly and Suisun Bay,GSB,Spring
D41.Apr.2022,Centric Diatom,69768.7242,,4/28/2022,D41,Apr,2022,San Pablo Bay,SPB,Spring
D41.Apr.2022,Cryptophyte,158138.148,,4/28/2022,D41,Apr,2022,San Pablo Bay,SPB,Spring
D41.Apr.2022,Cyanobacterium,5916.6936,,4/28/2022,D41,Apr,2022,San Pablo Bay,SPB,Spring
D41.Apr.2022,Pennate Diatom,57091.4094,,4/28/2022,D41,Apr,2022,San Pablo Bay,SPB,Spring
D41A.Apr.2022,Centric Diatom,7142102.234,,4/28/2022,D41A,Apr,2022,San Pablo Bay,SPB,Spring
D41A.Apr.2022,Cryptophyte,173880.264,,4/28/2022,D41A,Apr,2022,San Pablo Bay,SPB,Spring
D41A.Apr.2022,Cyanobacterium,10665.788,,4/28/2022,D41A,Apr,2022,San Pablo Bay,SPB,Spring
D41A.Apr.2022,Green Alga,5153.232,,4/28/2022,D41A,Apr,2022,San Pablo Bay,SPB,Spring
NZ002.Apr.2022,Centric Diatom,16254.8085,,4/28/2022,NZ002,Apr,2022,San Pablo Bay,SPB,Spring
NZ002.Apr.2022,Cryptophyte,81535.041,,4/28/2022,NZ002,Apr,2022,San Pablo Bay,SPB,Spring
NZ002.Apr.2022,Cyanobacterium,8454.348,,4/28/2022,NZ002,Apr,2022,San Pablo Bay,SPB,Spring
NZ002.Apr.2022,Pennate Diatom,10395.9765,,4/28/2022,NZ002,Apr,2022,San Pablo Bay,SPB,Spring
NZ004.Apr.2022,Centric Diatom,2486667.842,,4/28/2022,NZ004,Apr,2022,San Pablo Bay,SPB,Spring
NZ004.Apr.2022,Cryptophyte,34903.1094,,4/28/2022,NZ004,Apr,2022,San Pablo Bay,SPB,Spring
NZ004.Apr.2022,Cyanobacterium,6246.702,,4/28/2022,NZ004,Apr,2022,San Pablo Bay,SPB,Spring
NZ325.Apr.2022,Centric Diatom,946010.6172,,4/28/2022,NZ325,Apr,2022,San Pablo Bay,SPB,Spring
NZ325.Apr.2022,Cyanobacterium,14567.6664,,4/28/2022,NZ325,Apr,2022,San Pablo Bay,SPB,Spring
NZ325.Apr.2022,Euglenoid,51820.6422,,4/28/2022,NZ325,Apr,2022,San Pablo Bay,SPB,Spring
NZ325.Apr.2022,Green Alga,26867.0958,,4/28/2022,NZ325,Apr,2022,San Pablo Bay,SPB,Spring
NZ325.Apr.2022,Pennate Diatom,57141.936,,4/28/2022,NZ325,Apr,2022,San Pablo Bay,SPB,Spring
C10A.May.2022,Centric Diatom,259561.6876,,5/19/2022,C10A,May,2022,Southern Interior Delta,SID,Spring
C10A.May.2022,Chrysophyte,2936.883,,5/19/2022,C10A,May,2022,Southern Interior Delta,SID,Spring
C10A.May.2022,Cyanobacterium,4254.408,,5/19/2022,C10A,May,2022,Southern Interior Delta,SID,Spring
C10A.May.2022,Green Alga,3816.1912,,5/19/2022,C10A,May,2022,Southern Interior Delta,SID,Spring
C10A.May.2022,Pennate Diatom,333351.0726,,5/19/2022,C10A,May,2022,Southern Interior Delta,SID,Spring
C3A.May.2022,Centric Diatom,29195.3088,,5/19/2022,C3A,May,2022,Northern Interior Delta,NID,Spring
C3A.May.2022,Cryptophyte,19219.5612,,5/19/2022,C3A,May,2022,Northern Interior Delta,NID,Spring
C3A.May.2022,Cyanobacterium,7273.9632,,5/19/2022,C3A,May,2022,Northern Interior Delta,NID,Spring
C3A.May.2022,Green Alga,11307.5256,,5/19/2022,C3A,May,2022,Northern Interior Delta,NID,Spring
C3A.May.2022,Pennate Diatom,122249.7612,,5/19/2022,C3A,May,2022,Northern Interior Delta,NID,Spring
C9.May.2022,Centric Diatom,58090.4065,,5/19/2022,C9,May,2022,Southern Interior Delta,SID,Spring
C9.May.2022,Cryptophyte,34854.2439,,5/19/2022,C9,May,2022,Southern Interior Delta,SID,Spring
C9.May.2022,Cyanobacterium,11351.5948,,5/19/2022,C9,May,2022,Southern Interior Delta,SID,Spring
C9.May.2022,Green Alga,1855.9142,,5/19/2022,C9,May,2022,Southern Interior Delta,SID,Spring
C9.May.2022,Pennate Diatom,21083.8278,,5/19/2022,C9,May,2022,Southern Interior Delta,SID,Spring
D12.May.2022,Centric Diatom,16964.9664,,5/20/2022,D12,May,2022,Confluence,CON,Spring
D12.May.2022,Cryptophyte,9804.24,,5/20/2022,D12,May,2022,Confluence,CON,Spring
D12.May.2022,Cyanobacterium,8584.1568,,5/20/2022,D12,May,2022,Confluence,CON,Spring
D12.May.2022,Green Alga,527.7344,,5/20/2022,D12,May,2022,Confluence,CON,Spring
D12.May.2022,Pennate Diatom,30937.824,,5/20/2022,D12,May,2022,Confluence,CON,Spring
D16.May.2022,Centric Diatom,36014.07,,5/20/2022,D16,May,2022,Central Delta,CED,Spring
D16.May.2022,Cryptophyte,26079.474,,5/20/2022,D16,May,2022,Central Delta,CED,Spring
D16.May.2022,Cyanobacterium,5537.772,,5/20/2022,D16,May,2022,Central Delta,CED,Spring
D16.May.2022,Green Alga,1081.427,,5/20/2022,D16,May,2022,Central Delta,CED,Spring
D16.May.2022,Pennate Diatom,68667.909,,5/20/2022,D16,May,2022,Central Delta,CED,Spring
