MethodCode,SampleDate,SampleTime,Full Code,StationCode,Depth (m),Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance (# of Natural Units),Total Number of Cells,GALD 1,GALD 2,GALD 3,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/14/2022,12:20,E1122B2502,EZ2-SJR,3,61,4,6.56%,0.0683,314.159,1.2294,18,63.88,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,5,5,6.2,,,i,BSA.11-10,AB,Moderate sediment and detritus.,cylinder,83.15,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/14/2022,12:20,E1122B2502,EZ2-SJR,3,61,4,6.56%,0.0683,314.159,1.2294,18,63.88,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,24.4,,,i,BSA.11-10,AB,Moderate sediment and detritus.,prism on parallelogram,113.22,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/14/2022,12:20,E1122B2502,EZ2-SJR,3,61,4,6.56%,0.0683,314.159,1.2294,18,63.88,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,15,15,2.5,,,i,BSA.11-10,AB,Moderate sediment and detritus.,sphere,4.85,,,,,,,,,
Phyto,11/14/2022,12:20,E1122B2502,EZ2-SJR,3,61,4,6.56%,0.0683,314.159,1.2294,18,63.88,1138,Monoraphidium sp.,Soft Body,Monoraphidium,sp.,,1,1,10.1,,,i,BSA.11-10,AB,Moderate sediment and detritus.,2 cones,8.94,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/14/2022,12:20,E1122B2502,EZ2-SJR,3,61,4,6.56%,0.0683,314.159,1.2294,18,63.88,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,12,12,11.1,,,i,BSA.11-10,AB,Moderate sediment and detritus.,cone + half sphere,494.18,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/14/2022,12:20,E1122B2502,EZ2-SJR,3,61,4,6.56%,0.0683,314.159,1.2294,18,63.88,1733,Teleaulax amphioxeia,Soft Body,Teleaulax,amphioxeia,Plagioselmis prolonga,13,13,6.1,,,i,BSA.11-10,AB,Moderate sediment and detritus.,cone + half sphere,79.96,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/14/2022,12:20,E1122B2502,EZ2-SJR,3,61,4,6.56%,0.0683,314.159,1.2294,18,63.88,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,367,734,0.8,0.8,0.8,c,BSA.11-10,AB,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,11/14/2022,12:20,E1122B2502,EZ2-SJR,3,61,4,6.56%,0.0683,314.159,1.2294,18,63.88,1477,cf. Microcystis sp.,Soft Body,Microcystis,sp.,,1,2,3.8,,,c,BSA.11-10,AB,Moderate sediment and detritus.,sphere,28.73,,,,,,,,,
Phyto,11/15/2022,13:50,E1122B2521,MD10A,3,61,5,8.20%,0.0683,314.159,2.049,30,30.66,147,Cocconeis sp.,Diatom,Cocconeis,sp.,,2,2,24.1,,,i,BSA.11-11,APB,,elliptic prism,385.45,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/15/2022,13:50,E1122B2521,MD10A,3,61,5,8.20%,0.0683,314.159,2.049,30,30.66,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,8,8,7.4,,,i,BSA.11-11,APB,,cylinder,68.35,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/15/2022,13:50,E1122B2521,MD10A,3,61,5,8.20%,0.0683,314.159,2.049,30,30.66,921,Staurosira sp.,Diatom,Staurosira,sp.,,1,1,20.9,,,i,BSA.11-11,APB,,elliptic prism,224.06,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/15/2022,13:50,E1122B2521,MD10A,3,61,5,8.20%,0.0683,314.159,2.049,30,30.66,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,26,26,2.6,,,i,BSA.11-11,APB,,sphere,4.85,,,,,,,,,
Phyto,11/15/2022,13:50,E1122B2521,MD10A,3,61,5,8.20%,0.0683,314.159,2.049,30,30.66,1324,cf. Ochromonas sp.,Soft Body,Ochromonas,sp.,,1,1,5.7,,,i,BSA.11-11,APB,,cone + half sphere,96.97,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/15/2022,13:50,E1122B2521,MD10A,3,61,5,8.20%,0.0683,314.159,2.049,30,30.66,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,2,2,25.9,,,i,BSA.11-11,APB,,prolate spheroid,1862.84,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/15/2022,13:50,E1122B2521,MD10A,3,61,5,8.20%,0.0683,314.159,2.049,30,30.66,1365,Plagioselmis lacustris,Soft Body,Plagioselmis,lacustris,,3,3,16.9,,,i,BSA.11-11,APB,,cone + half sphere,1594.68,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/15/2022,13:50,E1122B2521,MD10A,3,61,5,8.20%,0.0683,314.159,2.049,30,30.66,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,45,45,11.6,,,i,BSA.11-11,APB,,cone + half sphere,525.66,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/15/2022,13:50,E1122B2521,MD10A,3,61,5,8.20%,0.0683,314.159,2.049,30,30.66,1733,Teleaulax amphioxeia,Soft Body,Teleaulax,amphioxeia,Plagioselmis prolonga,59,59,7.4,,,i,BSA.11-11,APB,,cone + half sphere,112.82,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/15/2022,13:50,E1122B2521,MD10A,3,61,5,8.20%,0.0683,314.159,2.049,30,30.66,1393,Aphanizomenon sp.,Soft Body,Aphanizomenon,sp.,,1,20,7.4,,,f,BSA.11-11,APB,,cylinder,65.59,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/15/2022,13:50,E1122B2521,MD10A,3,61,5,8.20%,0.0683,314.159,2.049,30,30.66,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,265,530,0.8,0.8,0.8,c,BSA.11-11,APB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,11/21/2022,13:45,E1122B2707,NZ004,3,62,2,3.23%,0.0683,314.159,1.0928,16,143.74,1804,Raphidocelis sp.,Soft Body,Raphidocelis,sp.,,1,1,5.6,,,i,BSA.11-12,ACS,High sediment and detritus. Many broken diatoms.,2 cones,77.17,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/21/2022,13:45,E1122B2707,NZ004,3,62,2,3.23%,0.0683,314.159,1.0928,16,143.74,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,422,844,0.8,0.8,0.8,c,BSA.11-12,ACS,High sediment and detritus. Many broken diatoms.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,11/16/2022,13:40,E1122B2580,EZ2,1,61,4,6.56%,0.0683,314.159,1.0928,16,71.87,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,24.1,,,i,BSA.11-13,CB,,elliptic prism,1372.66,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/16/2022,13:40,E1122B2580,EZ2,1,61,4,6.56%,0.0683,314.159,1.0928,16,71.87,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,5.6,,,i,BSA.11-13,CB,,cylinder,68.96,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/16/2022,13:40,E1122B2580,EZ2,1,61,4,6.56%,0.0683,314.159,1.0928,16,71.87,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,20.4,,,i,BSA.11-13,CB,,cylinder,3333.88,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/16/2022,13:40,E1122B2580,EZ2,1,61,4,6.56%,0.0683,314.159,1.0928,16,71.87,1031,cf. Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,2,2,7.4,,,i,BSA.11-13,CB,,sphere,212.17,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/16/2022,13:40,E1122B2580,EZ2,1,61,4,6.56%,0.0683,314.159,1.0928,16,71.87,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,3.7,,,i,BSA.11-13,CB,,sphere,26.52,,,,,,,,,
Phyto,11/16/2022,13:40,E1122B2580,EZ2,1,61,4,6.56%,0.0683,314.159,1.0928,16,71.87,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,7,7,9.3,,,i,BSA.11-13,CB,,cone + half sphere,251.57,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/16/2022,13:40,E1122B2580,EZ2,1,61,4,6.56%,0.0683,314.159,1.0928,16,71.87,1733,Teleaulax amphioxeia,Soft Body,Teleaulax,amphioxeia,Plagioselmis prolonga,2,2,5.6,,,i,BSA.11-13,CB,,cone + half sphere,76.35,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/16/2022,13:40,E1122B2580,EZ2,1,61,4,6.56%,0.0683,314.159,1.0928,16,71.87,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,389,778,0.8,0.8,0.8,c,BSA.11-13,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,11/18/2022,10:10,E1122B2655,D7,3,61,2,3.28%,0.0683,314.159,1.2294,18,127.77,1646,Coscinodiscus sp.,Diatom,Coscinodiscus,sp.,,1,1,42.6,,,i,BSA.11-14,ACS,High sediment and detritus. Many broken diatoms.,cylinder,30359.06,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/18/2022,10:10,E1122B2655,D7,3,61,2,3.28%,0.0683,314.159,1.2294,18,127.77,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,571,1142,0.8,0.8,0.8,c,BSA.11-14,ACS,High sediment and detritus. Many broken diatoms.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,11/21/2022,13:25,E1122B2706,NZ002,3,62,3,4.84%,0.0683,314.159,1.2977,19,80.7,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,11.1,,,i,BSA.11-15,ACS,High sediment and detritus. Many broken diatoms.,cylinder,541.91,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/21/2022,13:25,E1122B2706,NZ002,3,62,3,4.84%,0.0683,314.159,1.2977,19,80.7,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,401,802,0.8,0.8,0.8,c,BSA.11-15,ACS,High sediment and detritus. Many broken diatoms.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,11/14/2022,11:00,E1122B2501,EZ6-SJR,3,57,3,5.26%,0.0683,314.159,1.1611,17,90.19,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,7.4,,,i,BSA.11-16,CB,,cylinder,109.5,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/14/2022,11:00,E1122B2501,EZ6-SJR,3,57,3,5.26%,0.0683,314.159,1.1611,17,90.19,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,9.3,,,i,BSA.11-16,CB,,cone + half sphere,337.38,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/14/2022,11:00,E1122B2501,EZ6-SJR,3,57,3,5.26%,0.0683,314.159,1.1611,17,90.19,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,398,796,0.8,0.8,0.8,c,BSA.11-16,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,11/17/2022,11:45,E1122B2614,D8,3,61,2,3.28%,0.0683,314.159,1.366,20,114.99,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,5.4,,,i,BSA.11-17,APB,Moderate sediment.,cylinder,70.08,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/17/2022,11:45,E1122B2614,D8,3,61,2,3.28%,0.0683,314.159,1.366,20,114.99,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,2,2,24.1,,,i,BSA.11-17,APB,Moderate sediment.,prism on parallelogram,44.62,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/17/2022,11:45,E1122B2614,D8,3,61,2,3.28%,0.0683,314.159,1.366,20,114.99,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,4,4,2.2,,,i,BSA.11-17,APB,Moderate sediment.,sphere,4.19,,,,,,,,,
Phyto,11/17/2022,11:45,E1122B2614,D8,3,61,2,3.28%,0.0683,314.159,1.366,20,114.99,1733,Teleaulax amphioxeia,Soft Body,Teleaulax,amphioxeia,Plagioselmis prolonga,1,1,5.8,,,i,BSA.11-17,APB,Moderate sediment.,cone + half sphere,83.67,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/17/2022,11:45,E1122B2614,D8,3,61,2,3.28%,0.0683,314.159,1.366,20,114.99,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,400,800,0.8,0.8,0.8,c,BSA.11-17,APB,Moderate sediment.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,11/16/2022,14:15,E1122B2549,NZ068,3,61,5,8.20%,0.0683,314.159,1.366,20,46,46,Achnanthidium sp.,Diatom,Achnanthidium,sp.,,1,1,12.3,,,i,BSA.11-18,APB,Low sediment and moderate detritus.,elliptic prism,46.66,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/16/2022,14:15,E1122B2549,NZ068,3,61,5,8.20%,0.0683,314.159,1.366,20,46,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,5,5,24.1,,,i,BSA.11-18,APB,Low sediment and moderate detritus.,cylinder,549.65,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/16/2022,14:15,E1122B2549,NZ068,3,61,5,8.20%,0.0683,314.159,1.366,20,46,319,Entomoneis sp.,Diatom,Entomoneis,sp.,,1,1,31.5,,,i,BSA.11-18,APB,Low sediment and moderate detritus.,elliptic prism,654.62,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/16/2022,14:15,E1122B2549,NZ068,3,61,5,8.20%,0.0683,314.159,1.366,20,46,631,Navicula sp.,Diatom,Navicula,sp.,,1,1,42.9,,,i,BSA.11-18,APB,Low sediment and moderate detritus.,elliptic prism,1754.76,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/16/2022,14:15,E1122B2549,NZ068,3,61,5,8.20%,0.0683,314.159,1.366,20,46,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,14.8,,,i,BSA.11-18,APB,Low sediment and moderate detritus.,prism on parallelogram,35.74,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/16/2022,14:15,E1122B2549,NZ068,3,61,5,8.20%,0.0683,314.159,1.366,20,46,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,16,16,2.5,,,i,BSA.11-18,APB,Low sediment and moderate detritus.,sphere,4.85,,,,,,,,,
Phyto,11/16/2022,14:15,E1122B2549,NZ068,3,61,5,8.20%,0.0683,314.159,1.366,20,46,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,4,4,11.1,,,i,BSA.11-18,APB,Low sediment and moderate detritus.,cone + half sphere,314.65,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/16/2022,14:15,E1122B2549,NZ068,3,61,5,8.20%,0.0683,314.159,1.366,20,46,1733,Teleaulax amphioxeia,Soft Body,Teleaulax,amphioxeia,Plagioselmis prolonga,4,4,6.5,,,i,BSA.11-18,APB,Low sediment and moderate detritus.,cone + half sphere,87.49,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/16/2022,14:15,E1122B2549,NZ068,3,61,5,8.20%,0.0683,314.159,1.366,20,46,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,376,752,0.8,0.8,0.8,c,BSA.11-18,APB,Low sediment and moderate detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,11/18/2022,12:40,E1122B2657,NZ032,3,62,2,3.23%,0.0683,314.159,1.0928,16,143.74,987,Thalassiosira sp.,Diatom,Thalassiosira,sp.,,1,1,20.4,,,i,BSA.11-19,CB,,cylinder,3333.88,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/18/2022,12:40,E1122B2657,NZ032,3,62,2,3.23%,0.0683,314.159,1.0928,16,143.74,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,1,1,14.8,,,i,BSA.11-19,CB,,prolate spheroid,424.35,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/18/2022,12:40,E1122B2657,NZ032,3,62,2,3.23%,0.0683,314.159,1.0928,16,143.74,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,7.4,,,i,BSA.11-19,CB,,cone + half sphere,159.13,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/18/2022,12:40,E1122B2657,NZ032,3,62,2,3.23%,0.0683,314.159,1.0928,16,143.74,1733,Teleaulax amphioxeia,Soft Body,Teleaulax,amphioxeia,Plagioselmis prolonga,1,1,5.6,,,i,BSA.11-19,CB,,cone + half sphere,76.35,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/18/2022,12:40,E1122B2657,NZ032,3,62,2,3.23%,0.0683,314.159,1.0928,16,143.74,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,412,824,0.8,0.8,0.8,c,BSA.11-19,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,11/16/2022,12:15,E1122B2579,EZ6,3,62,2,3.23%,0.0683,314.159,0.9562,14,164.27,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,11.1,,,i,BSA.11-20,ACS,,cylinder,532.23,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/16/2022,12:15,E1122B2579,EZ6,3,62,2,3.23%,0.0683,314.159,0.9562,14,164.27,713,Nitzschia inconspicua,Diatom,Nitzschia,inconspicua,,1,1,11.1,,,i,BSA.11-20,ACS,,prism on parallelogram,75.98,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/16/2022,12:15,E1122B2579,EZ6,3,62,2,3.23%,0.0683,314.159,0.9562,14,164.27,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,3.7,,,i,BSA.11-20,ACS,,sphere,26.52,,,,,,,,,
Phyto,11/16/2022,12:15,E1122B2579,EZ6,3,62,2,3.23%,0.0683,314.159,0.9562,14,164.27,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,3,3,11.1,,,i,BSA.11-20,ACS,,cone + half sphere,596.74,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/16/2022,12:15,E1122B2579,EZ6,3,62,2,3.23%,0.0683,314.159,0.9562,14,164.27,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,404,808,0.8,0.8,0.8,c,BSA.11-20,ACS,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,11/21/2022,12:05,E1122B2704,D41,3,62,2,3.23%,0.0683,314.159,2.1173,31,74.19,74,cf. Amphora sp.,Diatom,Amphora,sp.,,1,1,13,,,i,BSA.11-21,ACS,High sediment and detritus. Many broken diatoms.,cymbelloid,189.45,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/21/2022,12:05,E1122B2704,D41,3,62,2,3.23%,0.0683,314.159,2.1173,31,74.19,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,16.7,,,i,BSA.11-21,ACS,High sediment and detritus. Many broken diatoms.,cylinder,1839.93,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/21/2022,12:05,E1122B2704,D41,3,62,2,3.23%,0.0683,314.159,2.1173,31,74.19,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,435,870,0.8,0.8,0.8,c,BSA.11-21,ACS,High sediment and detritus. Many broken diatoms.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,11/17/2022,10:40,E1122B2613,D6,3,62,2,3.23%,0.0683,314.159,1.2294,18,127.77,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,18.5,,,i,BSA.11-22,ACS,Moderate sediment and high detritus. Many broken diatoms.,cylinder,1062.23,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/17/2022,10:40,E1122B2613,D6,3,62,2,3.23%,0.0683,314.159,1.2294,18,127.77,1031,cf. Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,1,1,11.1,,,i,BSA.11-22,ACS,Moderate sediment and high detritus. Many broken diatoms.,sphere,502.67,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/17/2022,10:40,E1122B2613,D6,3,62,2,3.23%,0.0683,314.159,1.2294,18,127.77,1804,Raphidocelis sp.,Soft Body,Raphidocelis,sp.,,1,1,5.6,,,i,BSA.11-22,ACS,Moderate sediment and high detritus. Many broken diatoms.,2 cones,64.77,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/17/2022,10:40,E1122B2613,D6,3,62,2,3.23%,0.0683,314.159,1.2294,18,127.77,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,421,842,0.8,0.8,0.8,c,BSA.11-22,ACS,Moderate sediment and high detritus. Many broken diatoms.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,11/21/2022,10:30,E1122B2703,D41A,3,64,2,3.13%,0.0683,314.159,1.9124,28,82.14,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,11.1,,,i,BSA.11-23,ACS,High sediment and detritus. Many broken diatoms.,cylinder,319.27,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/21/2022,10:30,E1122B2703,D41A,3,64,2,3.13%,0.0683,314.159,1.9124,28,82.14,631,Navicula sp.,Diatom,Navicula,sp.,,1,1,18.5,,,i,BSA.11-23,ACS,High sediment and detritus. Many broken diatoms.,elliptic prism,752.65,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/21/2022,10:30,E1122B2703,D41A,3,64,2,3.13%,0.0683,314.159,1.9124,28,82.14,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,3.7,,,i,BSA.11-23,ACS,High sediment and detritus. Many broken diatoms.,sphere,26.52,,,,,,,,,
Phyto,11/21/2022,10:30,E1122B2703,D41A,3,64,2,3.13%,0.0683,314.159,1.9124,28,82.14,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,450,900,0.8,0.8,0.8,c,BSA.11-23,ACS,High sediment and detritus. Many broken diatoms.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,11/17/2022,12:30,E1122B2615,D10,3,61,2,3.28%,0.0683,314.159,1.2977,19,121.04,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,38.9,,,i,BSA.11-24,ACS,Moderate sediment and high detritus. Many broken diatoms.,cylinder,23175.19,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/17/2022,12:30,E1122B2615,D10,3,61,2,3.28%,0.0683,314.159,1.2977,19,121.04,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,2,2,9.3,,,i,BSA.11-24,ACS,Moderate sediment and high detritus. Many broken diatoms.,cone + half sphere,337.38,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
