MethodCode,SampleDate,SampleTime,Full Code,StationCode,Depth (m),Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance (# of Natural Units),Total Number of Cells,GALD 1,GALD 2,GALD 3,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,2/10/2022,14:45,E0222B0386,NZ068,3,61,7,11.48%,0.0683,314.159,1.1611,17,38.65,1503,Planktothrix sp.,Soft Body,Planktothrix,sp.,,1,12,2,,,f,BSA.02-09,CB,,cylinder,5.67,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/11/2022,10:45,E0222B0413,D6,3,60,2,3.33%,0.0683,314.159,2.6637,39,58.97,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,5.6,,,i,BSA.02-10,AB,,cylinder,73.89,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/11/2022,10:45,E0222B0413,D6,3,60,2,3.33%,0.0683,314.159,2.6637,39,58.97,921,Staurosira sp.,Diatom,Staurosira,sp.,,1,1,25.9,,,i,BSA.02-10,AB,,elliptic prism,225.79,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/11/2022,10:45,E0222B0413,D6,3,60,2,3.33%,0.0683,314.159,2.6637,39,58.97,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,2.1,,,i,BSA.02-10,AB,,sphere,4.85,,,,,,,,,
Phyto,2/11/2022,10:45,E0222B0413,D6,3,60,2,3.33%,0.0683,314.159,2.6637,39,58.97,1908,Coccomyxa sp.,Soft Body,Coccomyxa,sp.,,3,3,7.4,,,i,BSA.02-10,AB,,prolate spheroid,24.22,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/11/2022,10:45,E0222B0413,D6,3,60,2,3.33%,0.0683,314.159,2.6637,39,58.97,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,2,2,9.3,,,i,BSA.02-10,AB,,cone + half sphere,337.38,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/11/2022,10:45,E0222B0413,D6,3,60,2,3.33%,0.0683,314.159,2.6637,39,58.97,1842,Plagioselmis sp.,Soft Body,Plagioselmis,sp.,,2,2,14.1,,,i,BSA.02-10,AB,,cone + half sphere,548.36,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/11/2022,10:45,E0222B0413,D6,3,60,2,3.33%,0.0683,314.159,2.6637,39,58.97,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,390,780,0.8,0.8,0.8,c,BSA.02-10,AB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,2/8/2022,10:00,E0222B0333,EZ2-SJR,3,62,4,6.50%,0.0683,314.159,1.1611,17,67.64,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,2,2,22.2,,,i,BSA.02-11,CB,,elliptic prism,1143.82,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/8/2022,10:00,E0222B0333,EZ2-SJR,3,62,4,6.50%,0.0683,314.159,1.1611,17,67.64,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,20.4,,,i,BSA.02-11,CB,,cylinder,1818.03,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/8/2022,10:00,E0222B0333,EZ2-SJR,3,62,4,6.50%,0.0683,314.159,1.1611,17,67.64,310,Encyonema sp.,Diatom,Encyonema,sp.,,1,1,27.8,,,i,BSA.02-11,CB,,cymbelloid,65.16,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/8/2022,10:00,E0222B0333,EZ2-SJR,3,62,4,6.50%,0.0683,314.159,1.1611,17,67.64,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,3,3,14.8,,,i,BSA.02-11,CB,,prism on parallelogram,21.97,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/8/2022,10:00,E0222B0333,EZ2-SJR,3,62,4,6.50%,0.0683,314.159,1.1611,17,67.64,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,2,2,9.3,,,i,BSA.02-11,CB,,cone + half sphere,241.99,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/8/2022,10:00,E0222B0333,EZ2-SJR,3,62,4,6.50%,0.0683,314.159,1.1611,17,67.64,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,402,804,0.8,0.8,0.8,c,BSA.02-11,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,2/7/2022,10:45,E0222B0303,C3A,3,62,7,11.29%,0.0683,314.159,1.2294,18,36.51,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,6,6,16.7,,,i,BSA.02-12,CB,,cylinder,541.91,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/7/2022,10:45,E0222B0303,C3A,3,62,7,11.29%,0.0683,314.159,1.2294,18,36.51,273,Diatoma sp.,Diatom,Diatoma,sp.,,1,1,18.5,,,i,BSA.02-12,CB,,elliptic prism,227.83,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/7/2022,10:45,E0222B0303,C3A,3,62,7,11.29%,0.0683,314.159,1.2294,18,36.51,310,Encyonema sp.,Diatom,Encyonema,sp.,,1,1,25.9,,,i,BSA.02-12,CB,,cymbelloid,135.4,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/7/2022,10:45,E0222B0303,C3A,3,62,7,11.29%,0.0683,314.159,1.2294,18,36.51,631,Navicula sp.,Diatom,Navicula,sp.,,1,1,14.8,,,i,BSA.02-12,CB,,elliptic prism,182.26,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/7/2022,10:45,E0222B0303,C3A,3,62,7,11.29%,0.0683,314.159,1.2294,18,36.51,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,8,8,77.8,,,i,BSA.02-12,CB,,prism on parallelogram,101.73,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/7/2022,10:45,E0222B0303,C3A,3,62,7,11.29%,0.0683,314.159,1.2294,18,36.51,1235,Scenedesmus sp.,Soft Body,Scenedesmus,sp.,,2,4,11.1,,,c,BSA.02-12,CB,,prolate spheroid,90.52,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/7/2022,10:45,E0222B0303,C3A,3,62,7,11.29%,0.0683,314.159,1.2294,18,36.51,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,2,2,27.8,,,i,BSA.02-12,CB,,prolate spheroid,431.38,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/7/2022,10:45,E0222B0303,C3A,3,62,7,11.29%,0.0683,314.159,1.2294,18,36.51,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,3,3,9.3,,,i,BSA.02-12,CB,,cone + half sphere,209.56,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/7/2022,10:45,E0222B0303,C3A,3,62,7,11.29%,0.0683,314.159,1.2294,18,36.51,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,390,780,0.8,0.8,0.8,c,BSA.02-12,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,2/7/2022,10:45,E0222B0303,C3A,3,62,7,11.29%,0.0683,314.159,1.2294,18,36.51,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,3,55,2,,,f,BSA.02-12,CB,,cylinder,1.57,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/7/2022,10:45,E0222B0303,C3A,3,62,7,11.29%,0.0683,314.159,1.2294,18,36.51,1503,Planktothrix sp.,Soft Body,Planktothrix,sp.,,2,10,2.2,,,f,BSA.02-12,CB,,cylinder,6.24,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/11/2022,11:45,E0222B0414,D8,3,60,1.5,2.52%,0.0683,314.159,2.6637,39,78.63,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,14.1,,,i,BSA.02-13,AB,,elliptic prism,172.76,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/11/2022,11:45,E0222B0414,D8,3,60,1.5,2.52%,0.0683,314.159,2.6637,39,78.63,182,Cyclotella cf. meneghiniana,Diatom,Cyclotella,meneghiniana,,1,1,24.1,,,i,BSA.02-13,AB,,cylinder,4744.13,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/11/2022,11:45,E0222B0414,D8,3,60,1.5,2.52%,0.0683,314.159,2.6637,39,78.63,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,5,,,i,BSA.02-13,AB,,cylinder,68.72,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/11/2022,11:45,E0222B0414,D8,3,60,1.5,2.52%,0.0683,314.159,2.6637,39,78.63,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,7.4,,,i,BSA.02-13,AB,,cylinder,172.03,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/11/2022,11:45,E0222B0414,D8,3,60,1.5,2.52%,0.0683,314.159,2.6637,39,78.63,956,Surirella sp.,Diatom,Surirella,sp.,,1,1,25.9,,,i,BSA.02-13,AB,,elliptic prism,903.18,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/11/2022,11:45,E0222B0414,D8,3,60,1.5,2.52%,0.0683,314.159,2.6637,39,78.63,1908,Coccomyxa sp.,Soft Body,Coccomyxa,sp.,,11,11,7,,,i,BSA.02-13,AB,,prolate spheroid,14.66,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/11/2022,11:45,E0222B0414,D8,3,60,1.5,2.52%,0.0683,314.159,2.6637,39,78.63,1352,cf. Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,2,2,14.5,,,i,BSA.02-13,AB,,prolate spheroid,574.65,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/11/2022,11:45,E0222B0414,D8,3,60,1.5,2.52%,0.0683,314.159,2.6637,39,78.63,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,7,7,9.3,,,i,BSA.02-13,AB,,cone + half sphere,146.49,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/11/2022,11:45,E0222B0414,D8,3,60,1.5,2.52%,0.0683,314.159,2.6637,39,78.63,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,378,756,0.8,0.8,0.8,c,BSA.02-13,AB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,2/8/2022,13:05,E0222B0317,D28A,3,59,7,11.86%,0.0683,314.159,1.2294,18,36.51,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,4,4,18.5,,,i,BSA.02-14,CB,,elliptic prism,828.27,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/8/2022,13:05,E0222B0317,D28A,3,59,7,11.86%,0.0683,314.159,1.2294,18,36.51,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,9.3,,,i,BSA.02-14,CB,,cylinder,312.47,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/8/2022,13:05,E0222B0317,D28A,3,59,7,11.86%,0.0683,314.159,1.2294,18,36.51,631,Navicula sp.,Diatom,Navicula,sp.,,2,2,16.7,,,i,BSA.02-14,CB,,elliptic prism,171.18,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/8/2022,13:05,E0222B0317,D28A,3,59,7,11.86%,0.0683,314.159,1.2294,18,36.51,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,2,2,55.6,,,i,BSA.02-14,CB,,prism on parallelogram,38,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/8/2022,13:05,E0222B0317,D28A,3,59,7,11.86%,0.0683,314.159,1.2294,18,36.51,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,8,8,9.3,,,i,BSA.02-14,CB,,cone + half sphere,174.9,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/8/2022,13:05,E0222B0317,D28A,3,59,7,11.86%,0.0683,314.159,1.2294,18,36.51,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,390,780,0.8,0.8,0.8,c,BSA.02-14,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,2/7/2022,12:40,E0222B0304,C9,3,60,8,13.33%,0.0683,314.159,2.8003,41,14.02,46,Achnanthidium sp.,Diatom,Achnanthidium,sp.,,2,2,14.8,,,i,BSA.02-15,AB,,elliptic prism,204.15,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/7/2022,12:40,E0222B0304,C9,3,60,8,13.33%,0.0683,314.159,2.8003,41,14.02,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,6,,,i,BSA.02-15,AB,,cylinder,79.17,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/7/2022,12:40,E0222B0304,C9,3,60,8,13.33%,0.0683,314.159,2.8003,41,14.02,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,64.8,,,i,BSA.02-15,AB,,prism on parallelogram,353.81,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/7/2022,12:40,E0222B0304,C9,3,60,8,13.33%,0.0683,314.159,2.8003,41,14.02,846,Planothidium sp.,Diatom,Planothidium,sp.,,1,1,11.1,,,i,BSA.02-15,AB,,elliptic prism,117.69,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/7/2022,12:40,E0222B0304,C9,3,60,8,13.33%,0.0683,314.159,2.8003,41,14.02,1908,Coccomyxa sp.,Soft Body,Coccomyxa,sp.,,13,13,6,,,i,BSA.02-15,AB,,prolate spheroid,14.7,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/7/2022,12:40,E0222B0304,C9,3,60,8,13.33%,0.0683,314.159,2.8003,41,14.02,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,1,1,4,,,i,BSA.02-15,AB,,cylinder + 2 cones,8.39,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/7/2022,12:40,E0222B0304,C9,3,60,8,13.33%,0.0683,314.159,2.8003,41,14.02,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,13,13,14.8,,,i,BSA.02-15,AB,,cone + half sphere,940.09,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/7/2022,12:40,E0222B0304,C9,3,60,8,13.33%,0.0683,314.159,2.8003,41,14.02,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,49,49,7.4,,,i,BSA.02-15,AB,,cone + half sphere,132.12,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/7/2022,12:40,E0222B0304,C9,3,60,8,13.33%,0.0683,314.159,2.8003,41,14.02,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,323,646,0.8,0.8,0.8,c,BSA.02-15,AB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,2/15/2022,12:05,E0222B0442,D41,3,47,5,10.64%,0.0683,314.159,1.7075,25,36.8,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,38.9,,,i,BSA.02-16,AB,Low detritus.,cylinder,19847.47,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/15/2022,12:05,E0222B0442,D41,3,47,5,10.64%,0.0683,314.159,1.7075,25,36.8,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,5.6,,,i,BSA.02-16,AB,Low detritus.,cylinder,75.01,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/15/2022,12:05,E0222B0442,D41,3,47,5,10.64%,0.0683,314.159,1.7075,25,36.8,1908,Coccomyxa sp.,Soft Body,Coccomyxa,sp.,,8,8,6,,,i,BSA.02-16,AB,Low detritus.,prolate spheroid,11.31,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/15/2022,12:05,E0222B0442,D41,3,47,5,10.64%,0.0683,314.159,1.7075,25,36.8,1324,cf. Ochromonas sp.,Soft Body,Ochromonas,sp.,,1,1,4,,,i,BSA.02-16,AB,Low detritus.,cone + half sphere,32.67,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/15/2022,12:05,E0222B0442,D41,3,47,5,10.64%,0.0683,314.159,1.7075,25,36.8,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,1,1,15,,,i,BSA.02-16,AB,Low detritus.,prolate spheroid,331.83,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/15/2022,12:05,E0222B0442,D41,3,47,5,10.64%,0.0683,314.159,1.7075,25,36.8,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,15,15,7.4,,,i,BSA.02-16,AB,Low detritus.,cone + half sphere,104.95,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/15/2022,12:05,E0222B0442,D41,3,47,5,10.64%,0.0683,314.159,1.7075,25,36.8,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,377,754,0.8,0.8,0.8,c,BSA.02-16,AB,Low detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,2/7/2022,14:00,E0222B0305,C10A,3,61,4,6.56%,0.0683,314.159,1.6392,24,47.91,46,Achnanthidium sp.,Diatom,Achnanthidium,sp.,,2,2,11.1,,,i,BSA.02-17,AB,,elliptic prism,100.94,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/7/2022,14:00,E0222B0305,C10A,3,61,4,6.56%,0.0683,314.159,1.6392,24,47.91,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,39,39,13,,,i,BSA.02-17,AB,,cylinder,74.61,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/7/2022,14:00,E0222B0305,C10A,3,61,4,6.56%,0.0683,314.159,1.6392,24,47.91,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,3,3,13,,,i,BSA.02-17,AB,,cylinder,312.47,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/7/2022,14:00,E0222B0305,C10A,3,61,4,6.56%,0.0683,314.159,1.6392,24,47.91,631,Navicula sp.,Diatom,Navicula,sp.,,3,3,25.3,,,i,BSA.02-17,AB,,elliptic prism,488.82,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/7/2022,14:00,E0222B0305,C10A,3,61,4,6.56%,0.0683,314.159,1.6392,24,47.91,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,4,4,42.3,,,i,BSA.02-17,AB,,prism on parallelogram,160.15,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/7/2022,14:00,E0222B0305,C10A,3,61,4,6.56%,0.0683,314.159,1.6392,24,47.91,923,Staurosira cf. venter,Diatom,Staurosira,venter,,10,10,8,,,i,BSA.02-17,AB,Girdle view.,elliptic prism,116.24,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/7/2022,14:00,E0222B0305,C10A,3,61,4,6.56%,0.0683,314.159,1.6392,24,47.91,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,9,9,5.6,,,i,BSA.02-17,AB,,sphere,22.45,,,,,,,,,
Phyto,2/7/2022,14:00,E0222B0305,C10A,3,61,4,6.56%,0.0683,314.159,1.6392,24,47.91,1908,Coccomyxa sp.,Soft Body,Coccomyxa,sp.,,10,10,6,,,i,BSA.02-17,AB,,prolate spheroid,12.15,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/7/2022,14:00,E0222B0305,C10A,3,61,4,6.56%,0.0683,314.159,1.6392,24,47.91,1235,Scenedesmus sp.,Soft Body,Scenedesmus,sp.,,1,4,11.1,,,c,BSA.02-17,AB,,prolate spheroid,71.2,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/7/2022,14:00,E0222B0305,C10A,3,61,4,6.56%,0.0683,314.159,1.6392,24,47.91,1806,Chrysochromulina sp.,Soft Body,Chrysochromulina,sp.,,4,4,3.8,,,i,BSA.02-17,AB,,prolate spheroid,24.43,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/7/2022,14:00,E0222B0305,C10A,3,61,4,6.56%,0.0683,314.159,1.6392,24,47.91,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,2,2,14,,,i,BSA.02-17,AB,,cone + half sphere,728.67,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/7/2022,14:00,E0222B0305,C10A,3,61,4,6.56%,0.0683,314.159,1.6392,24,47.91,1421,Chroococcus minutus,Soft Body,Chroococcus,minutus,,1,4,1.4,,,c,BSA.02-17,AB,,sphere,1.44,,,,,,,,,
Phyto,2/7/2022,14:00,E0222B0305,C10A,3,61,4,6.56%,0.0683,314.159,1.6392,24,47.91,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,314,628,0.8,0.8,0.8,c,BSA.02-17,AB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,2/7/2022,14:00,E0222B0305,C10A,3,61,4,6.56%,0.0683,314.159,1.6392,24,47.91,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,1,16,1.8,,,f,BSA.02-17,AB,,cylinder,1.15,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/15/2022,10:25,E0222B0441,D41A,3,54,1,1.87%,0.0683,314.159,2.1173,31,148.38,631,Navicula sp.,Diatom,Navicula,sp.,,1,1,19,,,i,BSA.02-18,AB,,elliptic prism,298.45,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/15/2022,10:25,E0222B0441,D41A,3,54,1,1.87%,0.0683,314.159,2.1173,31,148.38,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,20.4,,,i,BSA.02-18,AB,,prism on parallelogram,116.28,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/15/2022,10:25,E0222B0441,D41A,3,54,1,1.87%,0.0683,314.159,2.1173,31,148.38,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,2,2,9.5,,,i,BSA.02-18,AB,,cone + half sphere,337.74,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/15/2022,10:25,E0222B0441,D41A,3,54,1,1.87%,0.0683,314.159,2.1173,31,148.38,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,397,794,0.8,0.8,0.8,c,BSA.02-18,AB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
