MethodCode,SampleDate,SampleTime,Full Code,StationCode,Depth (m),Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance (# of Natural Units),Total Number of Cells,GALD 1,GALD 2,GALD 3,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,10/13/2022,11:35,E1022B2306,D16,3,64,6,9.38%,0.0683,314.159,1.0245,15,51.11,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,5,5,9.3,,,i,BSA.10-11,CB,,cone + half sphere,292.39,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/13/2022,11:35,E1022B2306,D16,3,64,6,9.38%,0.0683,314.159,1.0245,15,51.11,1423,Chroococcus sp.,Soft Body,Chroococcus,sp.,,1,2,5.6,,,c,BSA.10-11,CB,,sphere,91.95,,,,,,,,,
Phyto,10/13/2022,11:35,E1022B2306,D16,3,64,6,9.38%,0.0683,314.159,1.0245,15,51.11,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,395,790,0.8,0.8,0.8,c,BSA.10-11,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,10/13/2022,11:35,E1022B2306,D16,3,64,6,9.38%,0.0683,314.159,1.0245,15,51.11,1477,cf. Microcystis sp.,Soft Body,Microcystis,sp.,,1,1,5.6,,,i,BSA.10-11,CB,,sphere,91.95,,,,,,,,,
Phyto,10/13/2022,11:35,E1022B2306,D16,3,64,6,9.38%,0.0683,314.159,1.0245,15,51.11,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,1,12,2,,,f,BSA.10-11,CB,,cylinder,1.57,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2022,13:15,E1022B2356,D8,3,61,4,6.56%,0.0683,314.159,1.4343,21,54.76,147,Cocconeis sp.,Diatom,Cocconeis,sp.,,1,1,18.1,,,i,BSA.10-12,APB,Moderate sediment and low detritus.,elliptic prism,294.26,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2022,13:15,E1022B2356,D8,3,61,4,6.56%,0.0683,314.159,1.4343,21,54.76,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,3,3,9.5,,,i,BSA.10-12,APB,Moderate sediment and low detritus.,cylinder,121.57,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2022,13:15,E1022B2356,D8,3,61,4,6.56%,0.0683,314.159,1.4343,21,54.76,895,Skeletonema sp.,Diatom,Skeletonema,sp.,,1,1,9.3,,,i,BSA.10-12,APB,Moderate sediment and low detritus.,cylinder + 2 half spheres,262.95,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2022,13:15,E1022B2356,D8,3,61,4,6.56%,0.0683,314.159,1.4343,21,54.76,1031,Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,5,5,11.1,,,i,BSA.10-12,APB,Moderate sediment and low detritus.,sphere,285.13,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2022,13:15,E1022B2356,D8,3,61,4,6.56%,0.0683,314.159,1.4343,21,54.76,1365,Plagioselmis lacustris,Soft Body,Plagioselmis,lacustris,,5,5,15.1,,,i,BSA.10-12,APB,Moderate sediment and low detritus.,cone + half sphere,751.27,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2022,13:15,E1022B2356,D8,3,61,4,6.56%,0.0683,314.159,1.4343,21,54.76,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,2,2,9.3,,,i,BSA.10-12,APB,Moderate sediment and low detritus.,cone + half sphere,323.52,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2022,13:15,E1022B2356,D8,3,61,4,6.56%,0.0683,314.159,1.4343,21,54.76,1733,Teleaulax amphioxeia,Soft Body,Teleaulax,amphioxeia,Plagioselmis prolonga,5,5,6.7,,,i,BSA.10-12,APB,Moderate sediment and low detritus.,cone + half sphere,80.81,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2022,13:15,E1022B2356,D8,3,61,4,6.56%,0.0683,314.159,1.4343,21,54.76,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,390,780,0.8,0.8,0.8,c,BSA.10-12,APB,Moderate sediment and low detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,10/18/2022,12:00,E1022B2355,D6,3,56,3,5.36%,0.0683,314.159,2.1856,32,47.91,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,5,,,i,BSA.10-13,APB,Low sediment.,cylinder,58.9,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2022,12:00,E1022B2355,D6,3,56,3,5.36%,0.0683,314.159,2.1856,32,47.91,931,Stephanocyclus meneghiniana,Diatom,Stephanocyclus,meneghiniana,,1,1,40.7,,,i,BSA.10-13,APB,Low sediment.,cylinder,31354.17,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2022,12:00,E1022B2355,D6,3,56,3,5.36%,0.0683,314.159,2.1856,32,47.91,1031,Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,1,1,13.4,,,i,BSA.10-13,APB,Low sediment.,sphere,384.21,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2022,12:00,E1022B2355,D6,3,56,3,5.36%,0.0683,314.159,2.1856,32,47.91,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,9,9,2.4,,,i,BSA.10-13,APB,Low sediment.,sphere,5.58,,,,,,,,,
Phyto,10/18/2022,12:00,E1022B2355,D6,3,56,3,5.36%,0.0683,314.159,2.1856,32,47.91,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,4,4,11.1,,,i,BSA.10-13,APB,Low sediment.,cone + half sphere,257.6,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2022,12:00,E1022B2355,D6,3,56,3,5.36%,0.0683,314.159,2.1856,32,47.91,1733,Teleaulax amphioxeia,Soft Body,Teleaulax,amphioxeia,Plagioselmis prolonga,12,12,9.3,,,i,BSA.10-13,APB,Low sediment.,cone + half sphere,102.65,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2022,12:00,E1022B2355,D6,3,56,3,5.36%,0.0683,314.159,2.1856,32,47.91,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,375,750,0.8,0.8,0.8,c,BSA.10-13,APB,Low sediment.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,10/20/2022,12:05,E1022B2419,NZ004,3,63,5,7.94%,0.0683,314.159,1.366,20,46,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,7.4,,,i,BSA.10-14,CB,,cylinder,159.13,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/20/2022,12:05,E1022B2419,NZ004,3,63,5,7.94%,0.0683,314.159,1.366,20,46,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,3.7,,,i,BSA.10-14,CB,,sphere,26.52,,,,,,,,,
Phyto,10/20/2022,12:05,E1022B2419,NZ004,3,63,5,7.94%,0.0683,314.159,1.366,20,46,1342,Chroomonas sp.,Soft Body,Chroomonas,sp.,,2,2,9.3,,,i,BSA.10-14,CB,,cone + half sphere,327.95,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/20/2022,12:05,E1022B2419,NZ004,3,63,5,7.94%,0.0683,314.159,1.366,20,46,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,11.1,,,i,BSA.10-14,CB,,cone + half sphere,538.68,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/20/2022,12:05,E1022B2419,NZ004,3,63,5,7.94%,0.0683,314.159,1.366,20,46,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,399,798,0.8,0.8,0.8,c,BSA.10-14,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,10/18/2022,14:05,E1022B2357,D10,3,61,2,3.28%,0.0683,314.159,1.8441,27,85.18,147,Cocconeis sp.,Diatom,Cocconeis,sp.,,1,1,20.4,,,i,BSA.10-15,APB,,elliptic prism,323.65,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2022,14:05,E1022B2357,D10,3,61,2,3.28%,0.0683,314.159,1.8441,27,85.18,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,5,,,i,BSA.10-15,APB,,cylinder,58.9,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2022,14:05,E1022B2357,D10,3,61,2,3.28%,0.0683,314.159,1.8441,27,85.18,1031,Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,3,3,9.5,,,i,BSA.10-15,APB,,sphere,331.42,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2022,14:05,E1022B2357,D10,3,61,2,3.28%,0.0683,314.159,1.8441,27,85.18,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,4,4,2.3,,,i,BSA.10-15,APB,,sphere,4.85,,,,,,,,,
Phyto,10/18/2022,14:05,E1022B2357,D10,3,61,2,3.28%,0.0683,314.159,1.8441,27,85.18,1365,Plagioselmis cf. lacustris,Soft Body,Plagioselmis,lacustris,,3,3,13,,,i,BSA.10-15,APB,,cone + half sphere,665.8,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2022,14:05,E1022B2357,D10,3,61,2,3.28%,0.0683,314.159,1.8441,27,85.18,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,3,3,10.9,,,i,BSA.10-15,APB,,cone + half sphere,336.81,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2022,14:05,E1022B2357,D10,3,61,2,3.28%,0.0683,314.159,1.8441,27,85.18,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,388,776,0.8,0.8,0.8,c,BSA.10-15,APB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,10/18/2022,14:05,E1022B2357,D10,3,61,2,3.28%,0.0683,314.159,1.8441,27,85.18,1477,cf. Microcystis sp.,Soft Body,Microcystis,sp.,,1,2,3.9,,,c,BSA.10-15,APB,,sphere,31.06,,,,,,,,,
Phyto,10/19/2022,10:50,E1022B2382,D7,3,52,2,3.85%,0.0683,314.159,1.1611,17,135.29,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,5.6,,,i,BSA.10-16,CB,,cylinder,68.96,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/19/2022,10:50,E1022B2382,D7,3,52,2,3.85%,0.0683,314.159,1.1611,17,135.29,397,Fragilaria sp.,Diatom,Fragilaria,sp.,,2,2,13,,,i,BSA.10-16,CB,,elliptic prism,36.86,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/19/2022,10:50,E1022B2382,D7,3,52,2,3.85%,0.0683,314.159,1.1611,17,135.29,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,414,828,0.8,0.8,0.8,c,BSA.10-16,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,10/14/2022,8:55,E1022B2307,D26,3,58,3,5.17%,0.0683,314.159,1.6392,24,63.88,95,Aulacoseira sp. ,Diatom,Aulacoseira,sp.,,3,3,33.9,,,i,BSA.10-17,APB,Moderate sediment.,cylinder,10965.28,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/14/2022,8:55,E1022B2307,D26,3,58,3,5.17%,0.0683,314.159,1.6392,24,63.88,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,3,3,7.4,,,i,BSA.10-17,APB,Moderate sediment.,cylinder,156.16,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/14/2022,8:55,E1022B2307,D26,3,58,3,5.17%,0.0683,314.159,1.6392,24,63.88,631,Navicula sp.,Diatom,Navicula,sp.,,1,1,16.7,,,i,BSA.10-17,APB,Moderate sediment.,elliptic prism,309.54,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/14/2022,8:55,E1022B2307,D26,3,58,3,5.17%,0.0683,314.159,1.6392,24,63.88,750,Nitzschia spp.,Diatom,Nitzschia,spp.,,2,2,37,,,i,BSA.10-17,APB,Moderate sediment.,prism on parallelogram,169.13,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/14/2022,8:55,E1022B2307,D26,3,58,3,5.17%,0.0683,314.159,1.6392,24,63.88,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,11,11,2.5,,,i,BSA.10-17,APB,Moderate sediment.,sphere,5.58,,,,,,,,,
Phyto,10/14/2022,8:55,E1022B2307,D26,3,58,3,5.17%,0.0683,314.159,1.6392,24,63.88,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,4,4,9.3,,,i,BSA.10-17,APB,Moderate sediment.,cone + half sphere,297.01,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/14/2022,8:55,E1022B2307,D26,3,58,3,5.17%,0.0683,314.159,1.6392,24,63.88,1423,Chroococcus sp.,Soft Body,Chroococcus,sp.,,1,1,2.8,,,i,BSA.10-17,APB,Moderate sediment.,sphere,11.49,,,,,,,,,
Phyto,10/14/2022,8:55,E1022B2307,D26,3,58,3,5.17%,0.0683,314.159,1.6392,24,63.88,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,385,770,0.8,0.8,0.8,c,BSA.10-17,APB,Moderate sediment.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,10/14/2022,8:55,E1022B2307,D26,3,58,3,5.17%,0.0683,314.159,1.6392,24,63.88,2064,Pseudanabaena mucicola,Soft Body,Pseudanabaena,mucicola,,1,5,2,,,f,BSA.10-17,APB,Moderate sediment.,cylinder,4.54,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/14/2022,8:55,E1022B2307,D26,3,58,3,5.17%,0.0683,314.159,1.6392,24,63.88,1519,Snowella sp.,Soft Body,Snowella,sp.,,1,4,1,,,c,BSA.10-17,APB,Moderate sediment.,sphere,0.52,,,,,,,,,
Phyto,10/14/2022,12:35,E1022B2309,P8,3,59,4,6.78%,0.0683,314.159,1.1611,17,67.64,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,5.6,,,i,BSA.10-18,CB,,cylinder,68.96,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/14/2022,12:35,E1022B2309,P8,3,59,4,6.78%,0.0683,314.159,1.1611,17,67.64,631,Navicula sp.,Diatom,Navicula,sp.,,1,1,25.9,,,i,BSA.10-18,CB,,elliptic prism,870.22,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/14/2022,12:35,E1022B2309,P8,3,59,4,6.78%,0.0683,314.159,1.1611,17,67.64,895,Skeletonema sp.,Diatom,Skeletonema,sp.,,1,1,11.1,,,i,BSA.10-18,CB,,cylinder + 2 half spheres,31.47,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/14/2022,12:35,E1022B2309,P8,3,59,4,6.78%,0.0683,314.159,1.1611,17,67.64,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,4,4,3.7,,,i,BSA.10-18,CB,,sphere,26.52,,,,,,,,,
Phyto,10/14/2022,12:35,E1022B2309,P8,3,59,4,6.78%,0.0683,314.159,1.1611,17,67.64,1121,Lagerheimia sp.,Soft Body,Lagerheimia,sp.,,1,1,9.3,,,i,BSA.10-18,CB,,ellipsoid,9.25,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/14/2022,12:35,E1022B2309,P8,3,59,4,6.78%,0.0683,314.159,1.1611,17,67.64,1138,Monoraphidium sp.,Soft Body,Monoraphidium,sp.,,1,1,5.6,,,i,BSA.10-18,CB,,2 cones,8.47,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/14/2022,12:35,E1022B2309,P8,3,59,4,6.78%,0.0683,314.159,1.1611,17,67.64,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,4,4,16.7,,,i,BSA.10-18,CB,,prolate spheroid,551.88,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/14/2022,12:35,E1022B2309,P8,3,59,4,6.78%,0.0683,314.159,1.1611,17,67.64,1733,Teleaulax amphioxeia,Soft Body,Teleaulax,amphioxeia,Plagioselmis prolonga,4,4,5.6,,,i,BSA.10-18,CB,,cone + half sphere,72.86,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/14/2022,12:35,E1022B2309,P8,3,59,4,6.78%,0.0683,314.159,1.1611,17,67.64,1402,Aphanocapsa sp.,Soft Body,Aphanocapsa,sp.,,1,74,0.8,,,c,BSA.10-18,CB,,sphere,0.27,,,,,,,,,
Phyto,10/14/2022,12:35,E1022B2309,P8,3,59,4,6.78%,0.0683,314.159,1.1611,17,67.64,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,389,778,0.8,0.8,0.8,c,BSA.10-18,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,10/14/2022,12:35,E1022B2309,P8,3,59,4,6.78%,0.0683,314.159,1.1611,17,67.64,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,2,20,2,,,f,BSA.10-18,CB,,cylinder,1.57,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/14/2022,10:30,E1022B2308,MD10A,3,59,5,8.47%,0.0683,314.159,1.9124,28,32.85,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,14,14,7.4,,,i,BSA.10-19,APB,,cylinder,89.31,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/14/2022,10:30,E1022B2308,MD10A,3,59,5,8.47%,0.0683,314.159,1.9124,28,32.85,273,cf. Diatoma sp.,Diatom,Diatoma,sp.,,1,1,16.9,,,i,BSA.10-19,APB,,elliptic prism,146.27,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/14/2022,10:30,E1022B2308,MD10A,3,59,5,8.47%,0.0683,314.159,1.9124,28,32.85,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,28,28,2.4,,,i,BSA.10-19,APB,,sphere,4.85,,,,,,,,,
Phyto,10/14/2022,10:30,E1022B2308,MD10A,3,59,5,8.47%,0.0683,314.159,1.9124,28,32.85,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,1,1,4.5,,,i,BSA.10-19,APB,,cylinder + 2 cones,5.71,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/14/2022,10:30,E1022B2308,MD10A,3,59,5,8.47%,0.0683,314.159,1.9124,28,32.85,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,5,5,18.1,,,i,BSA.10-19,APB,,prolate spheroid,557.87,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/14/2022,10:30,E1022B2308,MD10A,3,59,5,8.47%,0.0683,314.159,1.9124,28,32.85,1733,Teleaulax amphioxeia,Soft Body,Teleaulax,amphioxeia,Plagioselmis prolonga,36,36,5.9,,,i,BSA.10-19,APB,,cone + half sphere,60.88,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/14/2022,10:30,E1022B2308,MD10A,3,59,5,8.47%,0.0683,314.159,1.9124,28,32.85,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,342,684,0.8,0.8,0.8,c,BSA.10-19,APB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,10/14/2022,10:30,E1022B2308,MD10A,3,59,5,8.47%,0.0683,314.159,1.9124,28,32.85,1477,cf. Microcystis sp.,Soft Body,Microcystis,sp.,,2,3,5.4,,,c,BSA.10-19,APB,,sphere,41.63,,,,,,,,,
Phyto,10/14/2022,10:30,E1022B2308,MD10A,3,59,5,8.47%,0.0683,314.159,1.9124,28,32.85,2064,Pseudanabaena mucicola,Soft Body,Pseudanabaena,mucicola,,1,4,2.1,,,f,BSA.10-19,APB,,cylinder,4.77,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/14/2022,10:30,E1022B2308,MD10A,3,59,5,8.47%,0.0683,314.159,1.9124,28,32.85,1519,Snowella sp.,Soft Body,Snowella,sp.,,2,12,1,,,c,BSA.10-19,APB,,sphere,0.52,,,,,,,,,
Phyto,10/19/2022,12:15,E1022B2383,NZS42,3,59,1,1.69%,0.0683,314.159,1.0928,16,287.48,326,Epithemia sp.,Diatom,Epithemia,sp.,,1,1,38.9,,,i,BSA.10-20,ACS,Moderate sediment and detritus. Many broken diatoms.,cymbelloid,1420.13,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/19/2022,12:15,E1022B2383,NZS42,3,59,1,1.69%,0.0683,314.159,1.0928,16,287.48,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,533,1066,0.8,0.8,0.8,c,BSA.10-20,ACS,Moderate sediment and detritus. Many broken diatoms.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,10/17/2022,11:15,E1022B2319,D4,3,56,3,5.36%,0.0683,314.159,1.0245,15,102.22,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,5,,,i,BSA.10-21,APB,Moderate sediment and detritus.,cylinder,58.9,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/17/2022,11:15,E1022B2319,D4,3,56,3,5.36%,0.0683,314.159,1.0245,15,102.22,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,15,15,2.4,,,i,BSA.10-21,APB,Moderate sediment and detritus.,sphere,4.85,,,,,,,,,
Phyto,10/17/2022,11:15,E1022B2319,D4,3,56,3,5.36%,0.0683,314.159,1.0245,15,102.22,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,2,2,11.1,,,i,BSA.10-21,APB,Moderate sediment and detritus.,cone + half sphere,433.08,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/17/2022,11:15,E1022B2319,D4,3,56,3,5.36%,0.0683,314.159,1.0245,15,102.22,1733,Teleaulax amphioxeia,Soft Body,Teleaulax,amphioxeia,Plagioselmis prolonga,5,5,6.5,,,i,BSA.10-21,APB,Moderate sediment and detritus.,cone + half sphere,79.96,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/17/2022,11:15,E1022B2319,D4,3,56,3,5.36%,0.0683,314.159,1.0245,15,102.22,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,377,754,0.8,0.8,0.8,c,BSA.10-21,APB,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,10/13/2022,13:35,E1022B2289,D28A,3,57,4,7.02%,0.0683,314.159,1.1611,17,67.64,147,Cocconeis sp.,Diatom,Cocconeis,sp.,,1,1,18.5,,,i,BSA.10-22,ACS,High sediment and detritus.,elliptic prism,377.78,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/13/2022,13:35,E1022B2289,D28A,3,57,4,7.02%,0.0683,314.159,1.1611,17,67.64,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,7.4,,,i,BSA.10-22,ACS,High sediment and detritus.,cylinder,134.7,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/13/2022,13:35,E1022B2289,D28A,3,57,4,7.02%,0.0683,314.159,1.1611,17,67.64,1921,cf. Geissleria sp.,Diatom,Geissleria,sp.,,1,1,16.7,,,i,BSA.10-22,ACS,High sediment and detritus.,elliptic prism,205.66,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
