MethodCode,SampleDate,SampleTime,Full Code,StationCode,Depth (m),Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance (# of Natural Units),Total Number of Cells,GALD 1,GALD 2,GALD 3,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,8/15/2022,11:30,E0822B1726,C10A,3,62,5,8.06%,0.0683,314.159,1.7758,26,35.38,1508,Pseudanabaena sp.,Soft Body,Pseudanabaena,sp.,,1,20,3.2,,,f,BSA.08-09,AB,,cylinder,6.03,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/18/2022,10:05,E0822B1798,D22,3,61,2,3.28%,0.0683,314.159,1.5026,22,104.54,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,7.4,,,i,BSA.08-10,AB,,cylinder,172.03,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/18/2022,10:05,E0822B1798,D22,3,61,2,3.28%,0.0683,314.159,1.5026,22,104.54,319,Entomoneis sp.,Diatom,Entomoneis,sp.,,2,2,29.6,,,i,BSA.08-10,AB,,elliptic prism,3846.83,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/18/2022,10:05,E0822B1798,D22,3,61,2,3.28%,0.0683,314.159,1.5026,22,104.54,921,Staurosira sp.,Diatom,Staurosira,sp.,,1,1,18.5,,,i,BSA.08-10,AB,,elliptic prism,268.8,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/18/2022,10:05,E0822B1798,D22,3,61,2,3.28%,0.0683,314.159,1.5026,22,104.54,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,4,4,2.3,,,i,BSA.08-10,AB,,sphere,4.85,,,,,,,,,
Phyto,8/18/2022,10:05,E0822B1798,D22,3,61,2,3.28%,0.0683,314.159,1.5026,22,104.54,1324,cf. Ochromonas sp.,Soft Body,Ochromonas,sp.,,1,1,7.4,,,i,BSA.08-10,AB,,cone + half sphere,189.24,,,,,,,,,
Phyto,8/18/2022,10:05,E0822B1798,D22,3,61,2,3.28%,0.0683,314.159,1.5026,22,104.54,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,9.3,,,i,BSA.08-10,AB,,cone + half sphere,330.59,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/18/2022,10:05,E0822B1798,D22,3,61,2,3.28%,0.0683,314.159,1.5026,22,104.54,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,389,778,0.8,0.8,0.8,c,BSA.08-10,AB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/18/2022,10:05,E0822B1798,D22,3,61,2,3.28%,0.0683,314.159,1.5026,22,104.54,1477,Microcystis sp.,Soft Body,Microcystis,sp.,,1,1,4.6,,,i,BSA.08-10,AB,,sphere,50.96,,,,,,,,,
Phyto,8/16/2022,7:10,E0822B1735,D12,3,64,2,3.13%,0.0683,314.159,1.366,20,114.99,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,1,1,13,,,i,BSA.08-11,CB,,prolate spheroid,372.74,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/16/2022,7:10,E0822B1735,D12,3,64,2,3.13%,0.0683,314.159,1.366,20,114.99,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,2,2,9.3,,,i,BSA.08-11,CB,,cone + half sphere,294.36,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/16/2022,7:10,E0822B1735,D12,3,64,2,3.13%,0.0683,314.159,1.366,20,114.99,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,402,804,0.8,0.8,0.8,c,BSA.08-11,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/15/2022,10:15,E0822B1725,C9,3,63,1,1.59%,0.0683,314.159,1.1611,17,270.57,147,Cocconeis sp.,Diatom,Cocconeis,sp.,,2,2,18.5,,,i,BSA.08-12,CB,,elliptic prism,378.14,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/15/2022,10:15,E0822B1725,C9,3,63,1,1.59%,0.0683,314.159,1.1611,17,270.57,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,5,5,9.3,,,i,BSA.08-12,CB,,cylinder,116.35,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/15/2022,10:15,E0822B1725,C9,3,63,1,1.59%,0.0683,314.159,1.1611,17,270.57,310,Encyonema sp.,Diatom,Encyonema,sp.,,1,1,24.1,,,i,BSA.08-12,CB,,cymbelloid,125.99,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/15/2022,10:15,E0822B1725,C9,3,63,1,1.59%,0.0683,314.159,1.1611,17,270.57,2078,cf. Asterococcus sp.,Soft Body,Asterococcus,sp.,,1,1,7.4,,,i,BSA.08-12,CB,,sphere,212.17,,,,,,,,,
Phyto,8/15/2022,10:15,E0822B1725,C9,3,63,1,1.59%,0.0683,314.159,1.1611,17,270.57,1774,Desmodesmus sp.,Soft Body,Desmodesmus,sp.,,1,4,9.3,,,c,BSA.08-12,CB,,prolate spheroid,16.63,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/15/2022,10:15,E0822B1725,C9,3,63,1,1.59%,0.0683,314.159,1.1611,17,270.57,1138,Monoraphidium sp.,Soft Body,Monoraphidium,sp.,,2,2,5.6,,,i,BSA.08-12,CB,,2 cones,10.59,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/15/2022,10:15,E0822B1725,C9,3,63,1,1.59%,0.0683,314.159,1.1611,17,270.57,1235,Scenedesmus sp.,Soft Body,Scenedesmus,sp.,,2,2,5.6,,,i,BSA.08-12,CB,,prolate spheroid,7.51,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/15/2022,10:15,E0822B1725,C9,3,63,1,1.59%,0.0683,314.159,1.1611,17,270.57,1733,Teleaulax cf. amphioxeia,Soft Body,Teleaulax,amphioxeia,Plagioselmis prolonga,1,1,5.6,,,i,BSA.08-12,CB,,cone + half sphere,76.35,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/15/2022,10:15,E0822B1725,C9,3,63,1,1.59%,0.0683,314.159,1.1611,17,270.57,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,390,780,0.8,0.8,0.8,c,BSA.08-12,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/15/2022,10:15,E0822B1725,C9,3,63,1,1.59%,0.0683,314.159,1.1611,17,270.57,1477,Microcystis sp.,Soft Body,Microcystis,sp.,,9,9,5.6,,,i,BSA.08-12,CB,,sphere,91.95,,,,,,,,,
Phyto,8/19/2022,11:10,E0822B1864,D8,3,62,4,6.45%,0.0683,314.159,1.2294,18,63.88,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,14.8,,,i,BSA.08-13,CB,,cylinder,1273.05,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/19/2022,11:10,E0822B1864,D8,3,62,4,6.45%,0.0683,314.159,1.2294,18,63.88,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,14.8,,,i,BSA.08-13,CB,,prism on parallelogram,29.6,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/19/2022,11:10,E0822B1864,D8,3,62,4,6.45%,0.0683,314.159,1.2294,18,63.88,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,410,820,0.8,0.8,0.8,c,BSA.08-13,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/16/2022,10:30,E082B1736,D19,3,63,7,11.11%,0.0683,314.159,1.366,20,32.85,147,Cocconeis sp.,Diatom,Cocconeis,sp.,,1,1,34.9,,,i,BSA.08-14,AB,,elliptic prism,1460.42,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/16/2022,10:30,E082B1736,D19,3,63,7,11.11%,0.0683,314.159,1.366,20,32.85,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,6,6,7.4,,,i,BSA.08-14,AB,,cylinder,144.55,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/16/2022,10:30,E082B1736,D19,3,63,7,11.11%,0.0683,314.159,1.366,20,32.85,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,17,17,2.4,,,i,BSA.08-14,AB,,sphere,4.85,,,,,,,,,
Phyto,8/16/2022,10:30,E082B1736,D19,3,63,7,11.11%,0.0683,314.159,1.366,20,32.85,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,2,2,16.5,,,i,BSA.08-14,AB,,prolate spheroid,572.65,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/16/2022,10:30,E082B1736,D19,3,63,7,11.11%,0.0683,314.159,1.366,20,32.85,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,7,7,9.3,,,i,BSA.08-14,AB,,cone + half sphere,257.24,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/16/2022,10:30,E082B1736,D19,3,63,7,11.11%,0.0683,314.159,1.366,20,32.85,1733,Teleaulax amphioxeia,Soft Body,Teleaulax,amphioxeia,Plagioselmis prolonga,7,7,5.6,,,i,BSA.08-14,AB,,cone + half sphere,60.88,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/16/2022,10:30,E082B1736,D19,3,63,7,11.11%,0.0683,314.159,1.366,20,32.85,1766,Dolichospermum sp.,Soft Body,Dolichospermum,sp.,,4,31,6.3,,,c,BSA.08-14,AB,,sphere,107.17,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/16/2022,10:30,E082B1736,D19,3,63,7,11.11%,0.0683,314.159,1.366,20,32.85,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,355,710,0.8,0.8,0.8,c,BSA.08-14,AB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/16/2022,10:30,E082B1736,D19,3,63,7,11.11%,0.0683,314.159,1.366,20,32.85,1477,cf. Microcystis sp.,Soft Body,Microcystis,sp.,,8,9,5.8,,,c,BSA.08-14,AB,,sphere,69.46,,,,,,,,,
Phyto,8/16/2022,10:30,E082B1736,D19,3,63,7,11.11%,0.0683,314.159,1.366,20,32.85,1485,Oscillatoria sp.,Soft Body,Oscillatoria,sp.,,1,75,7.4,,,f,BSA.08-14,AB,,cylinder,90.32,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/22/2022,11:50,E0822B1905,D7,3,60,2,3.33%,0.0683,314.159,1.1611,17,135.29,1393,cf. Aphanizomenon sp.,Soft Body,Aphanizomenon,sp.,,2,52,9.3,,,f,BSA.08-15,CB,,cylinder,79.57,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/22/2022,11:50,E0822B1905,D7,3,60,2,3.33%,0.0683,314.159,1.1611,17,135.29,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,399,798,0.8,0.8,0.8,c,BSA.08-15,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/22/2022,14:15,E0822B1907,NZ032,3,61,2,3.28%,0.0683,314.159,2.2539,33,69.69,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,4,4,2.4,,,i,BSA.08-16,AB,,sphere,4.85,,,,,,,,,
Phyto,8/22/2022,14:15,E0822B1907,NZ032,3,61,2,3.28%,0.0683,314.159,2.2539,33,69.69,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,396,792,0.8,0.8,0.8,c,BSA.08-16,AB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/22/2022,14:15,E0822B1907,NZ032,3,61,2,3.28%,0.0683,314.159,2.2539,33,69.69,1477,cf. Microcystis sp.,Soft Body,Microcystis,sp.,,1,1,3.9,,,i,BSA.08-16,AB,,sphere,31.06,,,,,,,,,
Phyto,8/17/2022,9:20,E0822B1771,MD10A,3,64,5,7.81%,0.0683,314.159,1.5026,22,41.82,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,12,12,7.4,,,i,BSA.08-17,AB,,cylinder,108.69,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/17/2022,9:20,E0822B1771,MD10A,3,64,5,7.81%,0.0683,314.159,1.5026,22,41.82,310,Encyonema sp.,Diatom,Encyonema,sp.,,1,1,21.6,,,i,BSA.08-17,AB,,cymbelloid,129.61,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/17/2022,9:20,E0822B1771,MD10A,3,64,5,7.81%,0.0683,314.159,1.5026,22,41.82,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,18.5,,,i,BSA.08-17,AB,,prism on parallelogram,74.93,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/17/2022,9:20,E0822B1771,MD10A,3,64,5,7.81%,0.0683,314.159,1.5026,22,41.82,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,23,23,2.7,,,i,BSA.08-17,AB,,sphere,5.58,,,,,,,,,
Phyto,8/17/2022,9:20,E0822B1771,MD10A,3,64,5,7.81%,0.0683,314.159,1.5026,22,41.82,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,5,5,4.3,,,i,BSA.08-17,AB,,cylinder + 2 cones,4.47,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/17/2022,9:20,E0822B1771,MD10A,3,64,5,7.81%,0.0683,314.159,1.5026,22,41.82,1119,Lagerheimia genevensis,Soft Body,Lagerheimia,genevensis,,1,1,4.3,,,i,BSA.08-17,AB,,ellipsoid,9.91,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/17/2022,9:20,E0822B1771,MD10A,3,64,5,7.81%,0.0683,314.159,1.5026,22,41.82,1162,Oocystis sp.,Soft Body,Oocystis,sp.,,1,4,7.4,,,c,BSA.08-17,AB,,prolate spheroid,53.04,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/17/2022,9:20,E0822B1771,MD10A,3,64,5,7.81%,0.0683,314.159,1.5026,22,41.82,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,10,10,11.1,,,i,BSA.08-17,AB,,cone + half sphere,421.5,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/17/2022,9:20,E0822B1771,MD10A,3,64,5,7.81%,0.0683,314.159,1.5026,22,41.82,1733,Teleaulax amphioxeia,Soft Body,Teleaulax,amphioxeia,Plagioselmis prolonga,6,6,5.6,,,i,BSA.08-17,AB,,cone + half sphere,56.52,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/17/2022,9:20,E0822B1771,MD10A,3,64,5,7.81%,0.0683,314.159,1.5026,22,41.82,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,337,674,0.8,0.8,0.8,c,BSA.08-17,AB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/17/2022,9:20,E0822B1771,MD10A,3,64,5,7.81%,0.0683,314.159,1.5026,22,41.82,1477,Microcystis sp.,Soft Body,Microcystis,sp.,,3,4,5.8,,,c,BSA.08-17,AB,,sphere,61.6,,,,,,,,,
Phyto,8/17/2022,9:20,E0822B1771,MD10A,3,64,5,7.81%,0.0683,314.159,1.5026,22,41.82,1485,Oscillatoria sp.,Soft Body,Oscillatoria,sp.,,1,56,11.1,,,f,BSA.08-17,AB,,cylinder,387.08,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/23/2022,10:35,E0822B1953,D41A,3,64,3,4.69%,0.0683,314.159,1.0928,16,95.83,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,5.6,,,i,BSA.08-18,CB,,cylinder,68.96,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/23/2022,10:35,E0822B1953,D41A,3,64,3,4.69%,0.0683,314.159,1.0928,16,95.83,664,Nitzschia acicularis,Diatom,Nitzschia,acicularis,,1,1,75.9,,,i,BSA.08-18,CB,,prism on parallelogram,491.45,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/23/2022,10:35,E0822B1953,D41A,3,64,3,4.69%,0.0683,314.159,1.0928,16,95.83,2079,Heterosigma akashiwo,Soft Body,Heterosigma,akashiwo,,52,52,22.2,,,i,BSA.08-18,CB,,truncated cone + half sphere,3251.58,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/23/2022,10:35,E0822B1953,D41A,3,64,3,4.69%,0.0683,314.159,1.0928,16,95.83,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,2,2,9.3,,,i,BSA.08-18,CB,,cone + half sphere,330.59,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/23/2022,10:35,E0822B1953,D41A,3,64,3,4.69%,0.0683,314.159,1.0928,16,95.83,1733,Teleaulax amphioxeia,Soft Body,Teleaulax,amphioxeia,Plagioselmis prolonga,1,1,5.6,,,i,BSA.08-18,CB,,cone + half sphere,76.35,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/23/2022,10:35,E0822B1953,D41A,3,64,3,4.69%,0.0683,314.159,1.0928,16,95.83,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,359,718,0.8,0.8,0.8,c,BSA.08-18,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/17/2022,7:50,E822B1770,D26,3,63,2,3.17%,0.0683,314.159,1.2294,18,127.77,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,3,3,7.4,,,i,BSA.08-19,CB,,cylinder,123.48,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/17/2022,7:50,E822B1770,D26,3,63,2,3.17%,0.0683,314.159,1.2294,18,127.77,1138,Monoraphidium sp.,Soft Body,Monoraphidium,sp.,,1,1,5.8,,,i,BSA.08-19,CB,,2 cones,6.83,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/17/2022,7:50,E822B1770,D26,3,63,2,3.17%,0.0683,314.159,1.2294,18,127.77,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,1,1,13,,,i,BSA.08-19,CB,,prolate spheroid,372.74,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/17/2022,7:50,E822B1770,D26,3,63,2,3.17%,0.0683,314.159,1.2294,18,127.77,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,406,812,0.8,0.8,0.8,c,BSA.08-19,CB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/17/2022,7:50,E822B1770,D26,3,63,2,3.17%,0.0683,314.159,1.2294,18,127.77,1477,Microcystis sp.,Soft Body,Microcystis,sp.,,3,3,5.6,,,i,BSA.08-19,CB,,sphere,69.46,,,,,,,,,
Phyto,8/19/2022,10:10,E0822B1863,D6,3,63,3,4.76%,0.0683,314.159,1.7075,25,61.33,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,7.5,,,i,BSA.08-20,AB,,cylinder,133.43,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/19/2022,10:10,E0822B1863,D6,3,63,3,4.76%,0.0683,314.159,1.7075,25,61.33,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,3,3,2.3,,,i,BSA.08-20,AB,,sphere,4.85,,,,,,,,,
Phyto,8/19/2022,10:10,E0822B1863,D6,3,63,3,4.76%,0.0683,314.159,1.7075,25,61.33,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,6,,,i,BSA.08-20,AB,,cone + half sphere,109.33,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/19/2022,10:10,E0822B1863,D6,3,63,3,4.76%,0.0683,314.159,1.7075,25,61.33,1733,Teleaulax amphioxeia,Soft Body,Teleaulax,amphioxeia,Plagioselmis prolonga,3,3,5.4,,,i,BSA.08-20,AB,,cone + half sphere,66.19,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/19/2022,10:10,E0822B1863,D6,3,63,3,4.76%,0.0683,314.159,1.7075,25,61.33,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,392,784,0.8,0.8,0.8,c,BSA.08-20,AB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/23/2022,12:50,E0822B1955,NZ325,3,64,1,1.56%,0.0683,314.159,1.6392,24,191.65,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,6,6,7.5,,,i,BSA.08-21,AB,,cylinder,124.69,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/23/2022,12:50,E0822B1955,NZ325,3,64,1,1.56%,0.0683,314.159,1.6392,24,191.65,1031,cf. Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,1,1,11,,,i,BSA.08-21,AB,,sphere,466.53,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/23/2022,12:50,E0822B1955,NZ325,3,64,1,1.56%,0.0683,314.159,1.6392,24,191.65,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,7,7,2.7,,,i,BSA.08-21,AB,,sphere,5.58,,,,,,,,,
Phyto,8/23/2022,12:50,E0822B1955,NZ325,3,64,1,1.56%,0.0683,314.159,1.6392,24,191.65,2080,cf. Gonyostomum sp.,Soft Body,Gonyostomum,sp.,,1,1,29.6,,,i,BSA.08-21,AB,,ellipsoid,4788.26,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/23/2022,12:50,E0822B1955,NZ325,3,64,1,1.56%,0.0683,314.159,1.6392,24,191.65,2079,Heterosigma cf. akashiwo,Soft Body,Heterosigma,akashiwo,,8,8,18.5,,,i,BSA.08-21,AB,,truncated cone + half sphere,978.74,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/23/2022,12:50,E0822B1955,NZ325,3,64,1,1.56%,0.0683,314.159,1.6392,24,191.65,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,379,758,0.8,0.8,0.8,c,BSA.08-21,AB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/23/2022,13:25,E0822B1957,NZ004,3,65,3,4.62%,0.0683,314.159,1.1611,17,90.19,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,7.5,,,i,BSA.08-22,AB,,cylinder,163.46,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/23/2022,13:25,E0822B1957,NZ004,3,65,3,4.62%,0.0683,314.159,1.1611,17,90.19,2079,Heterosigma akashiwo,Soft Body,Heterosigma,akashiwo,,8,8,18.5,,,i,BSA.08-22,AB,,truncated cone + half sphere,1231.84,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/23/2022,13:25,E0822B1957,NZ004,3,65,3,4.62%,0.0683,314.159,1.1611,17,90.19,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,402,804,0.8,0.8,0.8,c,BSA.08-22,AB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/18/2022,9:50,E0822B1829,EZ6,3,63,2,3.17%,0.0683,314.159,1.5709,23,99.99,147,cf. Cocconeis sp.,Diatom,Cocconeis,sp.,,1,1,12.6,,,i,BSA.08-23,AB,,elliptic prism,110.84,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/18/2022,9:50,E0822B1829,EZ6,3,63,2,3.17%,0.0683,314.159,1.5709,23,99.99,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,2,2,23,,,i,BSA.08-23,AB,,prism on parallelogram,88.3,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
