Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	Planktothrix	#6	#7	#8	#9	Turbidity	unbound Phycocyanin	Yellow substances	Total conc.	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	Planktothrix	#6	#7	#8	#9	Turbidity	unbound Phycocyanin	Yellow substances	Total cell count	LED 1 [700 nm] det. 1	LED 3 [525 nm] det. 1	LED 4 [570 nm] det. 1	LED 5 [610 nm] det. 1	LED 6 [370 nm] det. 1	LED 7 [590 nm] det. 1	LED 8 [470 nm] det. 1	LED 1 [700 nm] det. 2	LED 3 [525 nm] det. 2	LED 4 [570 nm] det. 2	LED 5 [610 nm] det. 2	LED 6 [370 nm] det. 2	LED 7 [590 nm] det. 2	LED 8 [470 nm] det. 2	Pressure	Temp. LEDs	Temp. Sensor
7/17/2023 10:18:47	5.70	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.00	21.93	2.65	0.94	5.96	0.04	14.22	3021	0	0	0	257	0	0	0	0	0	0	0	3278	92.96	8.15	3.24	11.25	47.93	13.16	28.64	12.98	4.27	6.97	8.55	35.41	12.82	9.31	1.00	34.81	27.50
7/17/2023 10:18:50	5.72	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	21.86	2.62	0.95	5.96	0.04	14.21	3030	0	0	0	242	0	0	0	0	0	0	0	3273	92.69	8.25	3.18	11.05	47.90	12.99	28.91	13.00	4.25	6.91	8.52	35.65	12.82	9.29	1.00	34.81	27.52
7/17/2023 10:18:53	5.66	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	21.82	2.60	0.96	5.92	0.05	14.23	3002	0	0	0	251	0	0	0	0	0	0	0	3253	92.54	8.19	3.26	11.07	47.87	12.93	28.71	12.96	4.32	6.86	8.44	35.65	12.75	9.43	1.00	34.81	27.56
7/17/2023 10:18:55	5.71	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.00	21.63	2.57	0.95	5.98	0.05	14.20	3028	0	0	0	262	0	0	0	0	0	0	0	3290	91.70	8.29	3.15	11.18	47.88	12.90	28.78	12.88	4.32	6.83	8.39	35.41	12.64	9.39	1.00	34.80	27.52
7/17/2023 10:18:58	5.71	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	21.71	2.61	0.95	5.96	0.04	14.21	3028	0	0	0	251	0	0	0	0	0	0	0	3278	92.04	8.22	3.10	11.05	48.02	13.00	28.62	12.83	4.37	6.92	8.43	35.36	12.79	9.19	1.00	34.82	27.50
7/17/2023 10:19:01	5.84	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.00	21.67	2.59	0.95	6.10	0.05	14.22	3096	0	0	0	261	0	0	0	0	0	0	0	3357	91.90	8.35	3.31	11.14	48.38	12.99	29.07	12.73	4.30	6.89	8.37	35.29	12.82	9.32	1.00	34.80	27.56
7/17/2023 10:19:04	5.73	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.00	21.69	2.62	0.95	5.99	0.04	14.21	3038	0	0	0	260	0	0	0	0	0	0	0	3298	91.99	8.15	3.28	11.23	48.19	13.14	28.66	12.84	4.29	6.92	8.48	35.39	12.77	9.37	1.00	34.82	27.52
7/17/2023 10:19:06	5.64	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.00	21.64	2.58	0.96	5.91	0.05	14.22	2990	0	0	0	264	0	0	0	0	0	0	0	3254	91.75	8.28	3.28	11.10	47.93	12.92	28.68	12.80	4.23	6.87	8.57	35.82	12.52	9.42	1.00	34.78	27.50
7/17/2023 10:19:09	5.66	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	21.57	2.63	0.95	5.91	0.05	14.19	3001	0	0	0	247	0	0	0	0	0	0	0	3248	91.48	8.17	3.15	11.12	48.07	12.96	28.46	12.74	4.32	6.79	8.44	35.51	12.88	9.38	1.00	34.80	27.50
7/17/2023 10:19:12	5.66	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	21.59	2.60	0.95	5.90	0.04	14.19	2998	0	0	0	241	0	0	0	0	0	0	0	3240	91.57	8.10	3.08	11.07	47.71	12.90	28.53	12.69	4.40	6.87	8.43	35.39	12.68	9.32	1.00	34.81	27.50
7/17/2023 10:19:15	5.71	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	21.47	2.60	0.96	5.95	0.04	14.20	3025	0	0	0	240	0	0	0	0	0	0	0	3265	91.07	8.23	3.13	11.05	48.05	12.90	28.82	12.64	4.27	6.66	8.45	35.74	12.75	9.35	1.00	34.77	27.52
7/17/2023 10:19:17	5.68	0.00	0.00	0.00	0.23	0.00	0.00	0.00	0.00	21.61	2.61	0.95	5.92	0.04	14.19	3013	0	0	0	234	0	0	0	0	0	0	0	3247	91.65	8.03	3.28	11.08	48.08	12.83	28.52	12.71	4.36	6.83	8.54	35.47	12.61	9.39	1.00	34.81	27.53
7/17/2023 10:19:20	5.66	0.00	0.00	0.00	0.23	0.00	0.00	0.00	0.00	21.57	2.62	0.96	5.88	0.05	14.20	2997	0	0	0	226	0	0	0	0	0	0	0	3223	91.46	8.14	3.17	11.05	47.89	12.73	28.64	12.78	4.28	6.89	8.59	35.72	12.64	9.38	1.00	34.80	27.50
7/17/2023 10:19:23	5.73	0.00	0.00	0.00	0.23	0.00	0.00	0.00	0.00	21.69	2.64	0.94	5.96	0.04	14.18	3037	0	0	0	232	0	0	0	0	0	0	0	3269	91.98	8.20	3.21	11.15	48.18	12.76	28.60	12.80	4.29	6.99	8.59	35.32	12.81	9.29	1.00	34.79	27.55
7/17/2023 10:19:26	5.65	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	21.75	2.64	0.96	5.90	0.04	14.18	2996	0	0	0	250	0	0	0	0	0	0	0	3246	92.22	8.20	3.27	11.24	48.15	12.92	28.61	12.90	4.28	6.93	8.50	35.81	12.87	9.52	1.00	34.81	27.55
7/17/2023 10:19:28	5.71	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	21.80	2.62	0.96	5.96	0.05	14.18	3029	0	0	0	241	0	0	0	0	0	0	0	3269	92.42	8.24	3.22	11.14	48.22	12.82	28.75	12.79	4.33	6.99	8.61	35.63	12.71	9.42	1.00	34.78	27.50
7/17/2023 10:19:31	5.64	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	21.86	2.59	0.96	5.89	0.04	14.18	2991	0	0	0	248	0	0	0	0	0	0	0	3239	92.68	8.18	3.17	11.08	48.09	12.86	28.46	12.98	4.24	6.72	8.50	35.61	12.64	9.46	1.00	34.79	27.55
7/17/2023 10:19:34	5.75	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.00	21.90	2.58	0.96	6.01	0.04	14.20	3047	0	0	0	261	0	0	0	0	0	0	0	3309	92.85	8.28	3.19	11.15	48.24	13.02	28.90	12.87	4.31	6.76	8.46	35.61	12.64	9.37	1.00	34.78	27.50
7/17/2023 10:19:37	5.74	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	21.72	2.59	0.95	5.98	0.05	14.17	3042	0	0	0	245	0	0	0	0	0	0	0	3287	92.11	8.21	3.30	11.15	48.00	12.83	28.95	12.77	4.27	6.99	8.39	35.60	12.74	9.35	1.00	34.77	27.52
7/17/2023 10:19:39	5.77	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.00	21.88	2.63	0.95	6.02	0.04	14.19	3057	0	0	0	256	0	0	0	0	0	0	0	3312	92.78	8.23	3.21	11.30	48.22	13.08	28.94	12.86	4.43	6.90	8.54	35.50	12.81	9.48	1.00	34.79	27.53
7/17/2023 10:19:42	5.82	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.00	21.82	2.59	0.96	6.08	0.04	14.17	3083	0	0	0	258	0	0	0	0	0	0	0	3342	92.51	8.34	3.24	11.24	48.42	13.01	29.15	12.84	4.19	6.84	8.33	35.61	12.86	9.47	1.00	34.77	27.49
7/17/2023 10:19:45	5.82	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	21.86	2.62	0.95	6.07	0.05	14.19	3083	0	0	0	254	0	0	0	0	0	0	0	3337	92.70	8.31	3.21	11.22	48.34	13.09	29.10	13.00	4.31	6.80	8.50	35.46	12.89	9.47	1.00	34.79	27.52
7/17/2023 10:19:47	5.75	0.00	0.00	0.00	0.27	0.00	0.00	0.00	0.00	21.96	2.59	0.95	6.02	0.05	14.19	3048	0	0	0	267	0	0	0	0	0	0	0	3315	93.10	8.40	3.30	11.25	48.20	12.83	28.89	13.05	4.43	6.95	8.49	35.47	12.74	9.38	1.00	34.78	27.48
7/17/2023 10:19:50	5.75	0.00	0.00	0.00	0.27	0.00	0.00	0.00	0.00	22.00	2.61	0.96	6.03	0.04	14.18	3049	0	0	0	274	0	0	0	0	0	0	0	3323	93.28	8.30	3.19	11.22	48.51	13.21	28.77	12.89	4.34	6.92	8.35	35.55	12.93	9.40	1.00	34.77	27.48
7/17/2023 10:19:53	5.73	0.00	0.00	0.00	0.28	0.00	0.00	0.00	0.00	22.10	2.56	0.97	6.00	0.05	14.18	3035	0	0	0	276	0	0	0	0	0	0	0	3312	93.67	8.37	3.22	11.25	48.49	12.95	28.83	13.05	4.34	6.77	8.26	35.80	12.78	9.39	1.00	34.79	27.52
7/17/2023 10:19:56	5.79	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	22.20	2.60	0.95	6.04	0.05	14.17	3066	0	0	0	251	0	0	0	0	0	0	0	3318	94.11	8.25	3.18	11.21	48.37	12.94	28.91	12.96	4.36	6.95	8.51	35.40	12.69	9.47	1.00	34.76	27.48
7/17/2023 10:19:58	5.74	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.00	22.08	2.59	0.96	6.00	0.05	14.18	3043	0	0	0	262	0	0	0	0	0	0	0	3306	93.59	8.32	3.13	11.09	48.37	13.08	28.82	13.07	4.24	6.87	8.42	35.54	12.81	9.58	1.00	34.78	27.50
7/17/2023 10:20:01	5.73	0.00	0.00	0.00	0.28	0.00	0.00	0.00	0.00	22.22	2.55	0.97	6.01	0.05	14.17	3036	0	0	0	280	0	0	0	0	0	0	0	3316	94.20	8.34	3.21	11.21	48.48	13.04	28.83	12.97	4.33	6.81	8.40	35.75	12.57	9.50	1.00	34.77	27.50
7/17/2023 10:20:04	5.77	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.00	22.11	2.62	0.95	6.03	0.04	14.17	3060	0	0	0	260	0	0	0	0	0	0	0	3320	93.73	8.25	3.24	11.34	48.48	13.12	28.84	12.88	4.15	6.94	8.50	35.55	12.82	9.40	1.00	34.77	27.50
7/17/2023 10:20:07	5.76	0.00	0.00	0.00	0.28	0.00	0.00	0.00	0.00	22.09	2.58	0.96	6.04	0.04	14.18	3053	0	0	0	285	0	0	0	0	0	0	0	3337	93.65	8.43	3.26	11.28	48.40	13.12	28.93	12.79	4.36	6.84	8.63	35.60	12.56	9.46	1.00	34.78	27.53
7/17/2023 10:20:09	5.81	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	21.96	2.64	0.97	6.04	0.05	14.16	3077	0	0	0	238	0	0	0	0	0	0	0	3315	93.11	8.19	3.26	11.21	48.82	13.09	29.07	13.01	4.26	6.69	8.56	35.92	12.90	9.55	1.00	34.77	27.50
7/17/2023 10:20:12	5.78	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	22.19	2.62	0.96	6.02	0.05	14.17	3062	0	0	0	246	0	0	0	0	0	0	0	3308	94.05	8.21	3.16	11.19	48.29	13.06	29.03	13.05	4.36	6.94	8.50	35.63	12.79	9.46	1.00	34.78	27.50
7/17/2023 10:20:15	5.76	0.00	0.00	0.00	0.23	0.00	0.00	0.00	0.00	22.13	2.64	0.96	5.99	0.05	14.17	3052	0	0	0	232	0	0	0	0	0	0	0	3284	93.82	8.17	3.17	11.05	48.33	13.12	29.15	12.93	4.20	6.81	8.42	35.95	13.04	9.61	1.00	34.77	27.49
7/17/2023 10:20:18	5.75	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.00	22.18	2.61	0.96	6.01	0.05	14.17	3049	0	0	0	255	0	0	0	0	0	0	0	3304	94.04	8.36	3.19	11.11	48.40	12.99	29.01	13.13	4.45	6.73	8.49	35.83	12.86	9.34	1.00	34.77	27.48
7/17/2023 10:20:20	5.75	0.00	0.00	0.00	0.27	0.00	0.00	0.00	0.00	22.15	2.58	0.96	6.02	0.05	14.17	3050	0	0	0	269	0	0	0	0	0	0	0	3319	93.89	8.30	3.24	11.18	48.00	13.15	29.16	12.88	4.29	6.84	8.41	35.68	12.72	9.53	1.00	34.77	27.50
7/17/2023 10:20:23	5.74	0.00	0.00	0.00	0.22	0.00	0.00	0.00	0.00	22.12	2.65	0.96	5.96	0.05	14.16	3040	0	0	0	225	0	0	0	0	0	0	0	3265	93.78	8.22	3.14	11.04	48.31	12.94	28.94	12.87	4.29	6.72	8.68	35.80	12.87	9.54	1.00	34.77	27.53
7/17/2023 10:20:26	5.78	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	22.21	2.64	0.96	6.03	0.05	14.15	3064	0	0	0	246	0	0	0	0	0	0	0	3309	94.14	8.28	3.16	11.21	48.61	13.09	28.96	13.01	4.28	6.82	8.70	35.76	12.79	9.40	1.00	34.77	27.53
7/17/2023 10:20:29	5.78	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.00	22.31	2.58	0.96	6.04	0.04	14.17	3064	0	0	0	264	0	0	0	0	0	0	0	3327	94.58	8.30	3.17	11.13	48.60	13.07	28.90	13.03	4.34	6.93	8.43	35.63	12.70	9.28	1.00	34.77	27.48
7/17/2023 10:20:31	5.87	0.00	0.00	0.00	0.23	0.00	0.00	0.00	0.00	22.12	2.63	0.95	6.11	0.05	14.16	3112	0	0	0	234	0	0	0	0	0	0	0	3345	93.76	8.30	3.19	11.17	48.78	12.94	29.08	13.07	4.17	6.93	8.61	35.35	12.86	9.55	1.00	34.76	27.52
7/17/2023 10:20:34	5.81	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.00	21.96	2.58	0.95	6.07	0.04	14.15	3079	0	0	0	260	0	0	0	0	0	0	0	3338	93.09	8.40	3.24	11.17	48.34	12.87	29.06	12.74	4.39	6.90	8.51	35.39	12.69	9.44	1.00	34.78	27.48
7/17/2023 10:20:37	5.87	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.00	22.01	2.59	0.96	6.13	0.05	14.16	3111	0	0	0	257	0	0	0	0	0	0	0	3367	93.32	8.29	3.31	11.23	48.63	13.08	29.27	13.07	4.29	6.80	8.46	35.54	12.78	9.51	1.00	34.75	27.48
7/17/2023 10:20:40	5.79	0.00	0.00	0.00	0.23	0.00	0.00	0.00	0.00	22.05	2.60	0.97	6.02	0.04	14.15	3067	0	0	0	230	0	0	0	0	0	0	0	3297	93.48	8.19	3.17	11.18	48.65	12.82	29.06	12.85	4.27	6.82	8.47	35.93	12.70	9.48	1.00	34.77	27.49
7/17/2023 10:20:42	5.84	0.00	0.00	0.00	0.27	0.00	0.00	0.00	0.00	22.01	2.59	0.95	6.11	0.04	14.17	3095	0	0	0	266	0	0	0	0	0	0	0	3361	93.30	8.34	3.23	11.27	48.36	13.09	29.24	12.94	4.38	6.82	8.50	35.47	12.69	9.52	1.00	34.75	27.48
7/17/2023 10:20:45	5.83	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	22.07	2.60	0.96	6.08	0.05	14.16	3091	0	0	0	252	0	0	0	0	0	0	0	3343	93.57	8.28	3.19	11.25	48.45	13.05	29.21	13.00	4.26	6.86	8.47	35.64	12.75	9.42	1.00	34.75	27.46
7/17/2023 10:20:48	5.83	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	22.15	2.62	0.96	6.07	0.04	14.14	3089	0	0	0	239	0	0	0	0	0	0	0	3328	93.89	8.29	3.17	11.14	48.60	12.95	29.12	12.94	4.36	6.87	8.54	35.64	12.83	9.36	1.00	34.77	27.49
7/17/2023 10:20:50	5.90	0.00	0.00	0.00	0.27	0.00	0.00	0.00	0.00	22.14	2.56	0.96	6.17	0.05	14.16	3125	0	0	0	275	0	0	0	0	0	0	0	3400	93.83	8.39	3.33	11.15	48.75	13.19	29.46	12.82	4.34	6.81	8.34	35.65	12.73	9.46	1.00	34.74	27.46
7/17/2023 10:20:53	5.91	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	22.04	2.60	0.95	6.15	0.04	14.15	3133	0	0	0	235	0	0	0	0	0	0	0	3368	93.42	8.25	3.24	11.25	48.51	12.94	29.41	12.90	4.24	6.70	8.52	35.43	12.72	9.45	1.00	34.76	27.50
7/17/2023 10:20:56	5.80	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	22.09	2.59	0.96	6.05	0.05	14.16	3074	0	0	0	246	0	0	0	0	0	0	0	3320	93.66	8.27	3.19	11.02	48.40	13.00	29.14	12.84	4.38	6.80	8.47	35.61	12.77	9.57	1.00	34.75	27.52
7/17/2023 10:20:59	5.87	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	22.01	2.64	0.95	6.12	0.04	14.15	3112	0	0	0	245	0	0	0	0	0	0	0	3357	93.33	8.32	3.33	11.19	48.43	13.12	29.43	12.91	4.34	6.81	8.71	35.63	12.83	9.42	1.00	34.73	27.48
7/17/2023 10:21:01	5.81	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	21.90	2.61	0.96	6.06	0.05	14.13	3081	0	0	0	245	0	0	0	0	0	0	0	3326	92.86	8.29	3.16	11.30	48.55	12.91	29.18	12.92	4.36	6.85	8.37	35.76	12.90	9.59	1.00	34.75	27.49
7/17/2023 10:21:04	5.76	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.00	22.08	2.64	0.96	6.02	0.05	14.15	3054	0	0	0	257	0	0	0	0	0	0	0	3311	93.61	8.43	3.27	11.19	48.34	12.98	29.02	12.92	4.36	6.92	8.62	35.62	12.95	9.58	1.00	34.73	27.48
7/17/2023 10:21:07	5.80	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	21.96	2.61	0.96	6.04	0.05	14.13	3073	0	0	0	239	0	0	0	0	0	0	0	3312	93.12	8.30	3.16	11.11	48.48	12.94	29.21	12.95	4.32	6.93	8.47	35.91	12.83	9.38	1.00	34.75	27.50
7/17/2023 10:21:10	5.82	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.00	22.23	2.67	0.95	6.08	0.04	14.14	3085	0	0	0	255	0	0	0	0	0	0	0	3340	94.25	8.31	3.23	11.22	48.49	13.26	29.11	12.96	4.45	6.93	8.68	35.48	13.03	9.56	1.00	34.74	27.46
7/17/2023 10:21:12	5.91	0.00	0.00	0.00	0.23	0.00	0.00	0.00	0.00	22.36	2.62	0.96	6.14	0.04	14.15	3131	0	0	0	228	0	0	0	0	0	0	0	3359	94.77	8.31	3.17	11.12	48.78	12.96	29.47	13.03	4.27	6.70	8.51	35.69	12.93	9.49	1.00	34.72	27.52
7/17/2023 10:21:15	5.83	0.00	0.00	0.00	0.23	0.00	0.00	0.00	0.00	22.49	2.65	0.96	6.06	0.04	14.12	3090	0	0	0	228	0	0	0	0	0	0	0	3317	95.33	8.20	3.25	11.15	48.52	13.03	29.26	13.04	4.39	6.85	8.64	35.81	12.90	9.28	1.00	34.76	27.49
7/17/2023 10:21:18	5.79	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	22.60	2.66	0.96	6.02	0.04	14.15	3067	0	0	0	237	0	0	0	0	0	0	0	3304	95.76	8.28	3.29	11.22	48.58	12.98	29.16	13.14	4.32	6.93	8.59	35.95	13.04	9.38	1.00	34.73	27.48
7/17/2023 10:21:21	5.80	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.00	22.36	2.61	0.96	6.06	0.04	14.12	3074	0	0	0	259	0	0	0	0	0	0	0	3334	94.78	8.37	3.24	11.24	48.68	13.02	29.06	12.85	4.35	6.89	8.49	35.66	12.92	9.63	1.00	34.72	27.49
7/17/2023 10:21:23	5.83	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	22.29	2.61	0.96	6.08	0.04	14.14	3090	0	0	0	253	0	0	0	0	0	0	0	3343	94.46	8.22	3.25	11.34	48.68	13.12	29.18	12.94	4.31	6.86	8.49	35.80	12.76	9.37	1.00	34.75	27.49
7/17/2023 10:21:26	5.82	0.00	0.00	0.00	0.27	0.00	0.00	0.00	0.00	22.26	2.57	0.97	6.09	0.05	14.14	3082	0	0	0	270	0	0	0	0	0	0	0	3352	94.35	8.38	3.19	11.22	48.56	13.10	29.25	13.18	4.35	6.80	8.41	35.76	12.73	9.61	1.00	34.72	27.48
7/17/2023 10:21:29	5.81	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	22.45	2.66	0.96	6.06	0.05	14.13	3081	0	0	0	248	0	0	0	0	0	0	0	3330	95.16	8.39	3.19	11.14	48.59	13.20	29.25	13.07	4.34	6.84	8.66	35.89	13.04	9.34	1.00	34.74	27.49
7/17/2023 10:21:32	5.90	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	22.42	2.63	0.96	6.14	0.04	14.14	3126	0	0	0	242	0	0	0	0	0	0	0	3368	95.01	8.33	3.17	11.27	48.81	13.04	29.28	13.16	4.35	6.71	8.60	35.58	12.85	9.25	1.00	34.73	27.48
7/17/2023 10:21:34	5.86	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	22.46	2.64	0.96	6.12	0.05	14.12	3108	0	0	0	253	0	0	0	0	0	0	0	3361	95.20	8.32	3.30	11.39	48.79	13.10	29.29	13.15	4.29	6.91	8.54	35.73	12.97	9.48	1.00	34.72	27.42
7/17/2023 10:21:37	5.87	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	22.56	2.61	0.96	6.12	0.04	14.14	3114	0	0	0	250	0	0	0	0	0	0	0	3363	95.61	8.32	3.30	11.26	48.85	13.03	29.25	13.00	4.30	6.74	8.57	35.66	12.82	9.36	1.00	34.73	27.45
7/17/2023 10:21:40	5.90	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	22.58	2.63	0.96	6.15	0.05	14.12	3126	0	0	0	253	0	0	0	0	0	0	0	3379	95.69	8.32	3.22	11.48	48.75	13.13	29.52	13.23	4.34	6.84	8.52	35.80	12.91	9.50	1.00	34.72	27.45
7/17/2023 10:21:43	5.93	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	22.58	2.62	0.96	6.18	0.04	14.12	3142	0	0	0	252	0	0	0	0	0	0	0	3394	95.68	8.38	3.25	11.21	48.90	13.26	29.64	13.16	4.32	6.78	8.72	35.87	12.77	9.42	1.00	34.74	27.46
7/17/2023 10:21:45	5.84	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	22.53	2.68	0.96	6.09	0.04	14.13	3095	0	0	0	253	0	0	0	0	0	0	0	3348	95.49	8.30	3.26	11.50	48.64	13.23	29.28	13.11	4.29	6.96	8.66	35.78	13.04	9.56	1.00	34.72	27.45
7/17/2023 10:21:48	5.88	0.00	0.00	0.00	0.23	0.00	0.00	0.00	0.00	22.70	2.67	0.96	6.11	0.04	14.13	3114	0	0	0	231	0	0	0	0	0	0	0	3345	96.20	8.23	3.15	11.34	48.75	13.14	29.46	13.07	4.30	6.95	8.61	35.95	12.97	9.36	1.00	34.73	27.45
7/17/2023 10:21:51	5.91	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.00	22.53	2.60	0.96	6.17	0.04	14.13	3133	0	0	0	260	0	0	0	0	0	0	0	3393	95.48	8.43	3.15	11.37	48.88	13.07	29.44	13.24	4.33	6.93	8.54	35.63	12.78	9.51	1.00	34.73	27.48
7/17/2023 10:21:53	5.93	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.00	22.57	2.60	0.96	6.18	0.04	14.14	3140	0	0	0	259	0	0	0	0	0	0	0	3399	95.64	8.34	3.28	11.38	48.84	13.17	29.64	13.06	4.31	6.88	8.43	35.85	12.86	9.44	1.00	34.71	27.45
7/17/2023 10:21:56	5.91	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.00	22.56	2.65	0.96	6.17	0.04	14.12	3133	0	0	0	256	0	0	0	0	0	0	0	3389	95.61	8.40	3.31	11.34	48.85	13.27	29.68	13.17	4.34	6.84	8.58	36.04	13.03	9.35	1.00	34.72	27.45
7/17/2023 10:21:59	5.90	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.00	22.61	2.59	0.96	6.16	0.04	14.13	3128	0	0	0	262	0	0	0	0	0	0	0	3389	95.83	8.40	3.26	11.14	48.52	13.17	29.58	13.09	4.35	6.92	8.49	35.57	12.81	9.51	1.00	34.72	27.46
7/17/2023 10:22:02	5.85	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.00	22.61	2.62	0.96	6.11	0.05	14.11	3100	0	0	0	256	0	0	0	0	0	0	0	3356	95.81	8.19	3.31	11.23	48.58	13.34	29.42	13.12	4.26	6.81	8.37	35.85	12.99	9.54	1.00	34.72	27.42
7/17/2023 10:22:04	5.86	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.00	22.63	2.70	0.96	6.13	0.04	14.15	3108	0	0	0	264	0	0	0	0	0	0	0	3372	95.91	8.43	3.32	11.44	48.78	13.41	29.39	13.16	4.29	6.97	8.85	35.81	13.08	9.53	1.00	34.74	27.46
7/17/2023 10:22:07	5.96	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	22.65	2.63	0.96	6.21	0.05	14.13	3161	0	0	0	248	0	0	0	0	0	0	0	3410	95.97	8.53	3.23	11.34	48.80	13.06	29.74	13.17	4.23	6.80	8.71	35.63	12.91	9.48	1.00	34.72	27.43
7/17/2023 10:22:10	5.99	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	22.55	2.64	0.95	6.24	0.04	14.13	3176	0	0	0	249	0	0	0	0	0	0	0	3425	95.58	8.30	3.20	11.45	48.97	13.25	29.61	13.14	4.28	6.83	8.59	35.44	12.87	9.50	1.00	34.72	27.45
7/17/2023 10:22:13	5.92	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.00	22.62	2.67	0.97	6.17	0.04	14.14	3135	0	0	0	256	0	0	0	0	0	0	0	3392	95.87	8.42	3.21	11.46	49.02	13.33	29.67	12.92	4.35	6.81	8.78	36.07	12.94	9.56	1.00	34.72	27.40
7/17/2023 10:22:15	5.99	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	22.51	2.70	0.95	6.23	0.04	14.12	3174	0	0	0	242	0	0	0	0	0	0	0	3416	95.40	8.21	3.23	11.58	49.04	13.42	29.66	13.20	4.34	6.79	8.68	35.69	13.07	9.44	1.00	34.72	27.43
7/17/2023 10:22:18	5.97	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.00	22.66	2.66	0.95	6.22	0.04	14.14	3162	0	0	0	255	0	0	0	0	0	0	0	3417	96.02	8.38	3.34	11.37	48.75	13.30	29.77	13.09	4.38	6.90	8.63	35.62	13.02	9.49	1.00	34.74	27.43
7/17/2023 10:22:21	5.85	0.00	0.00	0.00	0.27	0.00	0.00	0.00	0.00	22.46	2.64	0.97	6.12	0.04	14.14	3101	0	0	0	272	0	0	0	0	0	0	0	3373	95.18	8.36	3.36	11.39	48.83	13.38	29.45	12.98	4.32	6.79	8.73	36.10	12.77	9.44	1.00	34.71	27.39
7/17/2023 10:22:24	5.95	0.00	0.00	0.00	0.27	0.00	0.00	0.00	0.00	22.53	2.64	0.96	6.23	0.04	14.13	3154	0	0	0	275	0	0	0	0	0	0	0	3429	95.49	8.45	3.27	11.55	48.94	13.35	29.60	13.10	4.31	6.76	8.66	35.67	12.85	9.47	1.00	34.72	27.43
