Observation ID,Location ID,Observed Property ID,Observed DateTime,Analyzed DateTime,Depth,Depth Unit,Data Classification,Result Value,Result Unit,Source of Rounded Value,Rounded Value,Rounding Specification,Result Status,Result Grade,Medium,Activity ID,Activity Name,Collection Method,Field: Device ID,Field: Device Type,Field: Comment,Lab: Specimen Name,Lab: Analysis Method,Lab: Detection Condition,Lab: Limit Type,Lab: MDL,Lab: MRL,Lab: Quality Flag,Lab: Received DateTime,Lab: Prepared DateTime,Lab: Sample Fraction,Lab: From Laboratory,Lab: Sample ID,Lab: Dilution Factor,Lab: Comment,QC: Type,QC: Source Sample ID,Standards Violations,Specimen: Taxonomy Element,CAS Number,Latitude,Longitude,Elevation,Elevation Unit,Country,State,County,Location Type,Field Visit Start Date,Validation Warnings,Location Group,EA_Current Name,EA_Field Quality Flag,EA_Filter Container ID,EA_Modified Method,EA_Parent Sample ID,EA_Profile Type,EA_Project Type,EA_Reports To,EA_Sampling Depth
384553b9-72b0-4579-b3cd-461d370cb5ff,D8,Wave Scale,2024-08-16 14:30:00.000[PST],1950-01-01 12:00:00.000[PST],44,ft,FIELD,2,,,,,Preliminary,Unknown,Water,e0bcea03-6c09-4c83-bcd7-84b697bf0e16,E0825B0982,,,,,Field Data,,,,,,,,,,,,,,,,,,,38.059971,-121.992062,,,,,,Bay,8/16/2024,,Suisun & Grizzly Bay,,,,FALSE,,,Routine Monitoring,MRL,
38532c8c-7f27-4bd0-b7d7-75baba65e852,D19,Chlorophyll Fluorescence RFU,2024-09-09 10:55:00.000[PST],1950-01-01 12:00:00.000[PST],5.5,ft,FIELD,0.34,RFU,,,,Preliminary,Unknown,Water,356f6530-6b3a-4d41-86fe-0cb74402d3a6,E0925B1053,,EMP-1,YSI EXO2 Sonde,,Field Data,,,,,,,,,,,,,,,,,,,38.047662,-121.622335,,,,,,Bay,9/9/2024,,Central Delta,,,,FALSE,,Discrete,Routine Monitoring,MRL,3
385a89f7-01e3-462c-ab68-0e76aa3bc3c7,C3A,(Bottom) pH,2024-10-07 09:30:00.000[PST],1950-01-01 12:00:00.000[PST],14.5,ft,FIELD,7.1,unitless,,,,Preliminary,Unknown,Water,8040e29b-4aa2-4645-a512-a32950b8e7fc,E1025B1221,,EMP-3,YSI EXO2 Sonde,,Field Data,EPA 150.1;pH in Water by Electrometric Method;EPA Methods,,,,,,,,,,,,,,,,,,38.367655,-121.520475,,,,,,River,10/7/2024,,North Delta,,,,FALSE,,Discrete,Routine Monitoring,MRL,11.5
38604682-e161-4463-be18-162232f834d9,D22,Chlorophyll a,2024-09-11 12:05:00.000[PST],2024-09-24 14:25:00.000[PST],28.2,ft,LAB,1.99,ug/L,,,,Preliminary,Unknown,Water,570252b6-32ea-4164-ad3b-b5612b95eaa1,E0925B1101,,,,,Lab Data,Std Method 10200 H;Spectrophotometric Determination of Chlorophyll;Standard Methods,,,,0.5,,2024-09-12 10:30:00.000[PST],,,Bryte,,1,,,,,,,38.08709,-121.747399,,,,,,River,9/11/2024,,Confluence,,,,FALSE,,,Routine Monitoring,MRL,3
387c860f-2748-496b-972c-76609bff4037,D6,Specific Conductance,2024-08-16 13:30:00.000[PST],1950-01-01 12:00:00.000[PST],50.2,ft,FIELD,22101,uS/cm,,,,Preliminary,Unknown,Water,1f5b1fc1-2609-4723-a343-2c365230f428,E0825B0981,,EMP-6,YSI EXO2 Sonde,,Field Data,EPA 120.1;Conductance by Conductivity Meter;EPA Methods,,,,,,,,,,,,,,,,,,38.046308,-122.121838,,,,,,Bay,8/16/2024,,Suisun & Grizzly Bay,,,,FALSE,,Discrete,Routine Monitoring,MRL,3
389c1830-931e-4947-b871-3d0029dcce06,D41,Dissolved Calcium,2024-11-05 14:30:00.000[PST],2024-11-19 12:05:00.000[PST],35.8,ft,LAB,321,mg/L,,,,Preliminary,Unknown,Water,d75988d3-c9f0-4443-8691-6dc464b1e5bc,E1124B2404,,,,,Lab Data,EPA 200.7;Determination of Metals and Trace Elements in Water and Wastes by Inductively Coupled Plasma-Atomic Emission Spectrometry;EPA Methods,,,,24,,2024-11-06 11:00:00.000[PST],,,Bryte,,24,,,,,,,38.030135,-122.372771,,,,,,Bay,11/5/2024,,San Pablo Bay,,,,FALSE,,,Routine Monitoring,MRL,3
38a28649-7c31-4eb1-8822-60524e281382,D6,(Bottom) Specific Conductance,2024-10-11 10:40:00.000[PST],1950-01-01 12:00:00.000[PST],49.2,ft,FIELD,28676,uS/cm,,,,Preliminary,Unknown,Water,72c98a81-cc71-47b9-b570-94accdaab3d8,E1025B1334,,EMP-6,YSI EXO2 Sonde,,Field Data,EPA 120.1;Conductance by Conductivity Meter;EPA Methods,,,,,,,,,,,,,,,,,,38.046308,-122.121838,,,,,,Bay,10/11/2024,,Suisun & Grizzly Bay,,,,FALSE,,Discrete,Routine Monitoring,MRL,46.2
38b0148a-a14b-4850-ac4d-8eb26afbf8e3,Equipment Blank,Dissolved Silica,2024-07-12 11:55:00.000[PST],2024-08-12 10:55:00.000[PST],,,LAB,,mg/L,,,,Preliminary,Unknown,Water,67956a46-208d-40c7-9ddf-91ce9e69216c,E0725B0685,,,,,Lab Data,EPA 200.7;Determination of Metals and Trace Elements in Water and Wastes by Inductively Coupled Plasma-Atomic Emission Spectrometry;EPA Methods,NOT_DETECTED,,,0.1,,2024-07-15 16:05:00.000[PST],,,Bryte,,1,,BLANK,,,,,,,,,,,,,7/12/2024,,,,,,FALSE,,,Routine Monitoring,MRL,3
38b0a668-176f-476b-bb8e-e2f1d9ebf65d,P8,(Bottom) Chlorophyll Fluorescence ug/L,2024-12-10 16:00:00.000[PST],1950-01-01 12:00:00.000[PST],36.7,ft,FIELD,2.32,ug/L,,,,Preliminary,Unknown,Water,530eee54-3d7c-44ab-a966-acefe4d1d917,E1224B2628,,EMP-1,YSI EXO2 Sonde,duplicate jug A; blank jug B,Field Data,,,,,,,,,,,,,,,,,,,37.978248,-121.38232,,,,,,River,12/10/2024,,South Delta,,,,FALSE,,Discrete,Routine Monitoring,MRL,33.7
38be4a70-841a-460e-ad0f-40a87473f134,LSZ6,Chlorophyll Fluorescence RFU,2024-11-08 11:30:00.000[PST],1950-01-01 12:00:00.000[PST],33.8,ft,FIELD,0.62,RFU,,,,Preliminary,Unknown,Water,1edc55d5-4854-458e-a168-1bfd0002e8de,E1124B2480,,EMP-1,YSI EXO2 Sonde,slightly upstream of D22. Lat/Long coordinates not available due to GPS malfunction.,Field Data,,,,,,,,,,,,,,,,,,,,,,,,,,,11/8/2024,,Low Salinity Zone,,,,FALSE,,Discrete,Routine Monitoring,MRL,3
38df4b7c-610e-4a94-b44d-14c0367464c6,MD10A,Rain,2024-10-22 10:55:00.000[PST],1950-01-01 12:00:00.000[PST],15.1,ft,FIELD,None,,,,,Preliminary,Unknown,Water,2d40fb6d-9483-44ee-8ffd-30a20df85c2c,E1025B1251,,,,,Field Data,,,,,,,,,,,,,,,,,,,38.04208,-121.422196,,,,,,Slough,10/22/2024,,Central Delta,,,,FALSE,,,Routine Monitoring,MRL,
38e04b27-12c9-46f9-baca-80432166e678,C10A,Total Suspended Solids,2024-09-06 11:15:00.000[PST],2024-09-09 15:00:00.000[PST],2.7,ft,LAB,19.7,mg/L,,,,Preliminary,Unknown,Water,2ccc2399-cf5d-4f7b-8e2b-5fdf840e9fba,E0925B1032,,,,,Lab Data,Std Method 2540 D;Total Suspended Solids Dried at 103-105 degC;Standard Methods,,,,2.5,,2024-09-09 12:20:00.000[PST],,,Bryte,,1,,,,,,,37.679343,-121.264857,,,,,,River,9/6/2024,,South Delta,,,,FALSE,,,Routine Monitoring,MRL,3
38f20f9b-f314-4414-9917-f4d65906d704,D7,Volatile Suspended Solids,2024-08-15 12:10:00.000[PST],2024-08-21 10:50:00.000[PST],5.6,ft,LAB,3,mg/L,,,,Preliminary,Unknown,Water,9f5104f4-6a02-4613-abbd-85bcd7dd9ef8,E0825B0942,,,,,Lab Data,Std Method 2540 E;Fixed and Volatile Solids Ignited at 550 degC;Standard Methods,,,,2.5,,2024-08-16 10:20:00.000[PST],,,Bryte,,1,,,,,,,38.116854,-122.039512,,,,,,Bay,8/15/2024,,Suisun & Grizzly Bay,,,,FALSE,,,Routine Monitoring,MRL,3
38ffe12b-4c6d-41b0-8763-d3370c6cde5f,C9,Dissolved Chloride,2024-12-06 12:30:00.000[PST],2024-12-12 04:15:00.000[PST],11.7,ft,LAB,93.5,mg/L,,,,Preliminary,Unknown,Water,ac125c82-8bf2-432e-9e85-adb231c0d10b,E1224B2598,,,,,Lab Data,EPA 300.0;Determination of Inorganic Anions by Ion Chromatography;EPA Methods,,,,1,,2024-12-09 10:20:00.000[PST],,,Bryte,,1,,,,,,,37.830917,-121.554004,,,,,,River,12/6/2024,,South Delta,,,,FALSE,,,Routine Monitoring,MRL,3
3901230f-1f10-4a1b-b0b3-ea668841629a,D6,Chlorophyll a,2024-08-16 13:30:00.000[PST],2024-09-04 14:45:00.000[PST],50.2,ft,LAB,2.45,ug/L,,,,Preliminary,Unknown,Water,1f5b1fc1-2609-4723-a343-2c365230f428,E0825B0981,,,,,Lab Data,Std Method 10200 H;Spectrophotometric Determination of Chlorophyll;Standard Methods,,,,0.5,,2024-08-19 10:55:00.000[PST],,,Bryte,,1,,,,,,,38.046308,-122.121838,,,,,,Bay,8/16/2024,,Suisun & Grizzly Bay,,,,FALSE,,,Routine Monitoring,MRL,3
39038579-bff7-4854-9b36-1ea5d5d597b2,D26,Volatile Suspended Solids,2024-07-12 08:15:00.000[PST],2024-07-17 16:50:00.000[PST],41.7,ft,LAB,,mg/L,,,,Preliminary,Unknown,Water,7f8c46a4-f68e-498a-bcbd-3189f6d40dad,E0725B0687,,,,,Lab Data,Std Method 2540 E;Fixed and Volatile Solids Ignited at 550 degC;Standard Methods,NOT_DETECTED,,,2.5,,2024-07-15 16:05:00.000[PST],,,Bryte,,1,,,,,,,38.083861,-121.573184,,,,,,River,7/12/2024,,Central Delta,,,,FALSE,,,Routine Monitoring,MRL,3
39096c67-6309-4aec-9155-37fd8124bc21,Equipment Blank,Total Kjeldahl Nitrogen,2024-08-14 15:00:00.000[PST],2024-08-27 13:20:00.000[PST],,,LAB,,mg/L,,,,Preliminary,Unknown,Water,e83b3f40-0f96-425e-b174-c698b055f862,E0825B0881,,,,,Lab Data,EPA 351.2;Determination of Total Kjeldahl Nitrogen by Semi-Automated Colorimetry;EPA Methods,NOT_DETECTED,,,0.1,,2024-08-15 11:35:00.000[PST],,,Bryte,,1,,BLANK,,,,,,,,,,,,,8/14/2024,,,,,,FALSE,,,Routine Monitoring,MRL,3
3922f6bc-6158-4bc9-8808-258b7afaf8b6,D7,(Bottom) Specific Conductance,2024-12-12 11:10:00.000[PST],1950-01-01 12:00:00.000[PST],7.9,ft,FIELD,20420,uS/cm,,,,Preliminary,Unknown,Water,30176277-a18a-427b-8df5-31a69ed4f7a6,E1224B2710,,EMP-1,YSI EXO2 Sonde,,Field Data,EPA 120.1;Conductance by Conductivity Meter;EPA Methods,,,,,,,,,,,,,,,,,,38.116854,-122.039512,,,,,,Bay,12/12/2024,,Suisun & Grizzly Bay,,,,FALSE,,Discrete,Routine Monitoring,MRL,4.9
3925895c-d9af-4b85-926d-e36347cb9569,D28A,Total Phosphorus,2024-10-08 11:50:00.000[PST],2024-10-14 11:30:00.000[PST],19,ft,LAB,0.045,mg/L,,,,Preliminary,Unknown,Water,74482694-6f2e-43ea-ae8f-058245f8660e,E1025B1234,,,,,Lab Data,EPA 365.4;Phosphorus by Automated Colorimetry;EPA Methods,,,,0.01,,2024-10-09 14:35:00.000[PST],,,Bryte,,1,,,,,,,37.969697,-121.573145,,,,,,River,10/8/2024,,Central Delta,,,,FALSE,,,Routine Monitoring,MRL,3
392b4fc2-7c15-497f-9add-ffe404fa6b84,D26,Chlorophyll Fluorescence ug/L,2024-11-07 10:50:00.000[PST],1950-01-01 12:00:00.000[PST],43,ft,FIELD,1.42,ug/L,,,,Preliminary,Unknown,Water,bcbf587d-8475-4c9a-9abc-74155f23a92c,E1124B2429,,EMP-1,YSI EXO2 Sonde,,Field Data,,,,,,,,,,,,,,,,,,,38.083861,-121.573184,,,,,,River,11/7/2024,,Central Delta,,,,FALSE,,Discrete,Routine Monitoring,MRL,3
393d9d75-7cee-4483-a626-fa2365c4df72,D6,Wave Scale,2024-12-13 12:30:00.000[PST],1950-01-01 12:00:00.000[PST],50.5,ft,FIELD,2,,,,,Preliminary,Unknown,Water,60aced89-0349-4598-8bc6-b22aae3a6124,E1224B2749,,,,turned boat after water collection (sonde going under),Field Data,,,,,,,,,,,,,,,,,,,38.046308,-122.121838,,,,,,Bay,12/13/2024,,Suisun & Grizzly Bay,,,,FALSE,,,Routine Monitoring,MRL,
393e0b05-0d55-4286-86f7-d0f3b26b6460,D28A,Chlorophyll a,2024-11-06 10:45:00.000[PST],2024-11-18 15:40:00.000[PST],19.4,ft,LAB,1.81,ug/L,,,,Preliminary,Unknown,Water,30d142c4-160f-4a9b-bca6-69f1d49db6fb,E1124B2414,,,,,Lab Data,Std Method 10200 H;Spectrophotometric Determination of Chlorophyll;Standard Methods,,,,0.5,,2024-11-07 12:00:00.000[PST],,,Bryte,,1,,,,,,,37.969697,-121.573145,,,,,,River,11/6/2024,,Central Delta,,,,FALSE,,,Routine Monitoring,MRL,3
3951cec6-f305-4963-9c77-d26811f722ca,NZ032,(Bottom) pH,2024-10-14 14:35:00.000[PST],1950-01-01 12:00:00.000[PST],26.2,ft,FIELD,7.75,unitless,,,,Preliminary,Unknown,Water,9c2c2a28-f0ce-42f1-aeff-1990add57b78,E1025B1375,,EMP-6,YSI EXO2 Sonde,,Field Data,EPA 150.1;pH in Water by Electrometric Method;EPA Methods,,,,,,,,,,,,,,,,,,38.171063,-122.020467,,,,,,Slough,10/14/2024,,Suisun Marsh,,,,FALSE,,Discrete,Routine Monitoring,MRL,23.2
395d2dc3-968f-46e8-abe4-c88efdce7683,Equipment Blank,Total Dissolved Solids,2024-12-12 14:20:00.000[PST],2024-12-17 15:40:00.000[PST],,,LAB,,mg/L,,,,Preliminary,Unknown,Water,cdcc26d0-4b98-4c63-b419-87e753d16b87,E1224B2709,,,,,Lab Data,Std Method 2540 C;Total Dissolved Solids Dried at 180 degC;Standard Methods,NOT_DETECTED,,,2.5,,2024-12-13 10:30:00.000[PST],,,Bryte,,1,,BLANK,,,,,,,,,,,,,12/12/2024,,,,,,FALSE,,,Routine Monitoring,MRL,3
397303ed-d961-4d80-889f-480b0a8c4e78,D7,pH,2024-09-12 11:05:00.000[PST],1950-01-01 12:00:00.000[PST],5.6,ft,FIELD,7.75,unitless,,,,Preliminary,Unknown,Water,0264fcf7-69dc-4b4f-9bd5-93ff10d19e13,E0925B1172,,EMP-1,YSI EXO2 Sonde,,Field Data,EPA 150.1;pH in Water by Electrometric Method;EPA Methods,,,,,,,,,,,,,,,,,,38.116854,-122.039512,,,,,,Bay,9/12/2024,,Suisun & Grizzly Bay,,,,FALSE,,Discrete,Routine Monitoring,MRL,3
397d0f6f-901d-4c35-9edf-811c48e36a95,C9,Dissolved Organic Nitrogen,2024-09-06 09:45:00.000[PST],2024-09-12 11:25:00.000[PST],14.1,ft,LAB,0.18,mg/L,,,,Preliminary,Unknown,Water,747204c4-e19f-4363-ae7f-4636380fad85,E0925B1031,,,,,Lab Data,EPA 351.2/EPA 350.1;Calculation of Dissolved Organic Nitrogen from Total Kjeldahl Nitrogen by Semi-Automated Colorimetry and Ammonia by Automated Colorimetry;EPA Methods,,,,0.1,,2024-09-09 12:20:00.000[PST],,,Bryte,,1,,,,,,,37.830917,-121.554004,,,,,,River,9/6/2024,,South Delta,,,,FALSE,,,Routine Monitoring,MRL,3
397d34f9-b901-4453-aa41-31a2a93ae248,Equipment Blank,Dissolved Organic Carbon,2024-07-16 15:10:00.000[PST],2024-07-27 05:50:00.000[PST],,,LAB,,mg/L,,,,Preliminary,Unknown,Water,7bc74d1d-a86d-4604-9188-efb41138d827,E0725B0752,,,,,Lab Data,Std Method 5310 C (D);Total Organic Carbon by Persulfate-UV or Heated-Persulfate Oxidation Method;Standard Methods,NOT_DETECTED,,,0.5,,2024-07-17 13:20:00.000[PST],,,Bryte,,1,,BLANK,,,,,,,,,,,,,7/16/2024,,,,,,FALSE,,,Routine Monitoring,MRL,3
39812e03-4d36-4ff1-80b8-4ec9e9a7b792,D10,Sky Conditions,2024-11-12 14:05:00.000[PST],1950-01-01 12:00:00.000[PST],38.1,ft,FIELD,Partly Cloudy,,,,,Preliminary,Unknown,Water,c9cf1eab-b755-457d-b248-8808a32fecc3,E1124B2594,,,,,Field Data,,,,,,,,,,,,,,,,,,,38.048364,-121.918587,,,,,,River,11/12/2024,,Confluence,,,,FALSE,,,Routine Monitoring,MRL,
39868b26-cf60-445b-9900-b76333e5dc68,Equipment Blank,Total Phosphorus,2024-10-15 12:55:00.000[PST],2024-10-29 10:35:00.000[PST],,,LAB,,mg/L,,,,Preliminary,Unknown,Water,d2ca0678-a3c8-4827-95c0-a57475068494,E1025B1417,,,,,Lab Data,EPA 365.4;Phosphorus by Automated Colorimetry;EPA Methods,NOT_DETECTED,,,0.01,,2024-10-16 10:50:00.000[PST],,,Bryte,,1,,BLANK,,,,,,,,,,,,,10/15/2024,,,,,,FALSE,,,Routine Monitoring,MRL,3
399f1990-e5de-4738-9300-6e9b20c2768c,D22,Dissolved Organic Nitrogen,2024-12-11 14:05:00.000[PST],2024-12-17 11:30:00.000[PST],32.8,ft,LAB,0.34,mg/L,,,,Preliminary,Unknown,Water,59a72821-0253-4b04-9cce-98ff87d70cb3,E1224B2653,,,,,Lab Data,EPA 351.2/EPA 350.1;Calculation of Dissolved Organic Nitrogen from Total Kjeldahl Nitrogen by Semi-Automated Colorimetry and Ammonia by Automated Colorimetry;EPA Methods,,,,0.1,,2024-12-12 10:35:00.000[PST],,,Bryte,,1,,REPLICATE,1b58fd25-8c7a-4689-95e2-ab9139b79c2b,,,,38.08709,-121.747399,,,,,,River,12/11/2024,,Confluence,,,,FALSE,E1224B2651,,Routine Monitoring,MRL,3
399fed92-636c-432a-b1ef-861073bc869d,C3A,Air Temperature,2024-12-06 10:45:00.000[PST],1950-01-01 12:00:00.000[PST],14.7,ft,FIELD,52,degF,,,,Preliminary,Unknown,Water,2fa44332-f2d0-45da-80f7-e0a1887220a9,E1224B2597,,EMP-1,,4L bottle A,Field Data,,,,,,,,,,,,,,,,,,,38.367655,-121.520475,,,,,,River,12/6/2024,,North Delta,,,,FALSE,,,Routine Monitoring,MRL,
39bb2d94-1758-4e4b-b29d-04ca3cba74b1,D41,(Bottom) Water Temperature,2024-11-05 14:30:00.000[PST],1950-01-01 12:00:00.000[PST],35.8,ft,FIELD,14.99,degC,,,,Preliminary,Unknown,Water,d75988d3-c9f0-4443-8691-6dc464b1e5bc,E1124B2404,,EMP-1,YSI EXO2 Sonde,,Field Data,EPA 170.1;Temperature by Thermometer;EPA Methods,,,,,,,,,,,,,,,,,,38.030135,-122.372771,,,,,,Bay,11/5/2024,,San Pablo Bay,,,,FALSE,,Discrete,Routine Monitoring,MRL,32.8
39bfab88-212d-461f-b17e-c9f22e2a1c10,C3A,Specific Conductance,2024-09-06 07:45:00.000[PST],1950-01-01 12:00:00.000[PST],15,ft,FIELD,153.3,uS/cm,,,,Preliminary,Unknown,Water,d0830bae-0e15-4690-b08f-b86cdc891d5e,E0925B1030,,EMP-1,YSI EXO2 Sonde,,Field Data,EPA 120.1;Conductance by Conductivity Meter;EPA Methods,,,,,,,,,,,,,,,,,,38.367655,-121.520475,,,,,,River,9/6/2024,,North Delta,,,,FALSE,,Discrete,Routine Monitoring,MRL,3
39c35d47-2fc8-4af4-bafc-a218e0930032,D26,(Bottom) Turbidity,2024-07-12 08:15:00.000[PST],1950-01-01 12:00:00.000[PST],41.7,ft,FIELD,4.8,FNU,,,,Preliminary,Unknown,Water,7f8c46a4-f68e-498a-bcbd-3189f6d40dad,E0725B0687,,EMP-3,YSI EXO2 Sonde,,Field Data,EPA 180.1;Turbidity by Turbidimeter;EPA Methods,,,,,,,,,,,,,,,,,,38.083861,-121.573184,,,,,,River,7/12/2024,,Central Delta,,,,FALSE,,Discrete,Routine Monitoring,MRL,38.7
39cc6016-c491-49af-8660-9666b201c35c,D28A,Specific Conductance,2024-10-08 11:50:00.000[PST],1950-01-01 12:00:00.000[PST],19,ft,FIELD,308,uS/cm,,,,Preliminary,Unknown,Water,74482694-6f2e-43ea-ae8f-058245f8660e,E1025B1234,,EMP-6,YSI EXO2 Sonde,No tow due to loss of zoop tow sled at D12.,Field Data,EPA 120.1;Conductance by Conductivity Meter;EPA Methods,,,,,,,,,,,,,,,,,,37.969697,-121.573145,,,,,,River,10/8/2024,,Central Delta,,,,FALSE,,Discrete,Routine Monitoring,MRL,3
39ced08a-4ed4-4352-b258-ae580df70391,D22,Wind Velocity,2024-11-08 12:10:00.000[PST],1950-01-01 12:00:00.000[PST],32.8,ft,FIELD,10.4,mph,,,,Preliminary,Unknown,Water,309cfe39-35a8-4fb0-b738-7ba80284056f,E1124B2453,,,,,Field Data,,,,,,,,,,,,,,,,,,,38.08709,-121.747399,,,,,,River,11/8/2024,,Confluence,,,,FALSE,,,Routine Monitoring,MRL,
39d10acd-f20d-4c5a-8f5f-70b854e21550,D7,Dissolved Organic Carbon,2024-10-14 12:05:00.000[PST],2024-11-05 20:50:00.000[PST],6.6,ft,LAB,0.6,mg/L,,,,Preliminary,Unknown,Water,8b37cdd0-802b-4401-9acd-ba8b2452a8f0,E1025B1373,,,,,Lab Data,Std Method 5310 C (D);Total Organic Carbon by Persulfate-UV or Heated-Persulfate Oxidation Method;Standard Methods,,,,0.5,,2024-10-15 12:20:00.000[PST],,,Bryte,,1,QC24110611,,,,,,38.116854,-122.039512,,,,,,Bay,10/14/2024,,Suisun & Grizzly Bay,,,,FALSE,,,Routine Monitoring,MRL,3
39dad995-4f84-4c8b-a024-171a47bc5f87,D41,Churn Bucket ID,2024-08-19 14:05:00.000[PST],1950-01-01 12:00:00.000[PST],41,ft,LAB,11,,,,,Preliminary,Unknown,Water,b5d58879-0fc3-4cf3-ae9f-57cf9ba57ef5,E0825B1028,,,,,Lab Data,,,,,,,,,,,,,,REPLICATE,1586057a-01b2-48b0-a3ff-3208ccc0caeb,,,,38.030135,-122.372771,,,,,,Bay,8/19/2024,,San Pablo Bay,,,,FALSE,E0825B1027,,Routine Monitoring,MRL,
39db0cd5-8fd5-4cbf-b3a3-b7ac392ace71,Equipment Blank,Pheophytin a,2024-08-19 14:40:00.000[PST],2024-09-04 15:05:00.000[PST],,,LAB,,ug/L,,,,Preliminary,Unknown,Water,76f949d7-a58f-450e-982b-cce6d6c2c283,E0825B1025,,,,,Lab Data,Std Method 10200 H;Spectrophotometric Determination of Chlorophyll;Standard Methods,NOT_DETECTED,,,0.5,,2024-08-20 09:50:00.000[PST],,,Bryte,,1,,BLANK,,,,,,,,,,,,,8/19/2024,,,,,,FALSE,,,Routine Monitoring,MRL,3
39e8b9e3-8032-49fd-afc9-b22e3182ef2a,C9,Total Dissolved Solids,2024-08-09 11:00:00.000[PST],2024-08-13 14:45:00.000[PST],11.5,ft,LAB,125,mg/L,,,,Preliminary,Unknown,Water,7d80d089-1241-45e4-abde-5f2c0ff098b7,E0825B0830,,,,,Lab Data,Std Method 2540 C;Total Dissolved Solids Dried at 180 degC;Standard Methods,,,,2.5,,2024-08-12 11:35:00.000[PST],,,Bryte,,1,,,,,,,37.830917,-121.554004,,,,,,River,8/9/2024,,South Delta,,,,FALSE,,,Routine Monitoring,MRL,3
39ecd666-840f-4311-a697-f9b35fd89f6e,D26,Pheophytin a,2024-11-07 10:50:00.000[PST],2024-11-18 15:50:00.000[PST],43,ft,LAB,0.59,ug/L,,,,Preliminary,Unknown,Water,bcbf587d-8475-4c9a-9abc-74155f23a92c,E1124B2429,,,,,Lab Data,Std Method 10200 H;Spectrophotometric Determination of Chlorophyll;Standard Methods,,,,0.5,,2024-11-08 10:00:00.000[PST],,,Bryte,,1,,,,,,,38.083861,-121.573184,,,,,,River,11/7/2024,,Central Delta,,,,FALSE,,,Routine Monitoring,MRL,3
39fa881f-8f26-49f3-aacf-773474cd6b16,NZ032,(Bottom) Turbidity,2024-12-12 13:55:00.000[PST],1950-01-01 12:00:00.000[PST],28.2,ft,FIELD,43.2,FNU,,,,Preliminary,Unknown,Water,911715aa-a12e-46dc-b11f-53975572ea31,E1224B2712,,EMP-1,YSI EXO2 Sonde,,Field Data,EPA 180.1;Turbidity by Turbidimeter;EPA Methods,,,,,,,,,,,,,,,,,,38.171063,-122.020467,,,,,,Slough,12/12/2024,,Suisun Marsh,,,,FALSE,,Discrete,Routine Monitoring,MRL,25.2
39fd327e-3175-4b7c-bf1b-bb95698ccf11,C10A,Dissolved Organic Carbon,2024-11-19 12:45:00.000[PST],2024-12-04 01:20:00.000[PST],3.4,ft,LAB,3,mg/L,,,,Preliminary,Unknown,Water,90159038-e3ee-47cf-9df7-3aa2e3fa0fbc,E1124B2512,,,,,Lab Data,Std Method 5310 C (D);Total Organic Carbon by Persulfate-UV or Heated-Persulfate Oxidation Method;Standard Methods,,,,0.5,,2024-11-20 11:00:00.000[PST],,,Bryte,,1,,,,,,,37.679343,-121.264857,,,,,,River,11/19/2024,,South Delta,,,,FALSE,,,Routine Monitoring,MRL,3
3a031d48-b845-4827-bc55-e5daf93bd650,D19,(Bottom) Specific Conductance,2024-12-09 12:50:00.000[PST],1950-01-01 12:00:00.000[PST],7.2,ft,FIELD,657,uS/cm,,,,Preliminary,Unknown,Water,e336aa19-8d23-4c43-bffe-749727c12888,E1224B2609,,EMP-1,YSI EXO2 Sonde,,Field Data,EPA 120.1;Conductance by Conductivity Meter;EPA Methods,,,,,,,,,,,,,,,,,,38.047662,-121.622335,,,,,,Bay,12/9/2024,,Central Delta,,,,FALSE,,Discrete,Routine Monitoring,MRL,4.2
3a0a9f45-0d4c-4bc6-b5cb-54210dc22e8d,D19,Turbidity,2024-09-09 10:55:00.000[PST],1950-01-01 12:00:00.000[PST],5.5,ft,FIELD,2.3,FNU,,,,Preliminary,Unknown,Water,356f6530-6b3a-4d41-86fe-0cb74402d3a6,E0925B1053,,EMP-1,YSI EXO2 Sonde,,Field Data,EPA 180.1;Turbidity by Turbidimeter;EPA Methods,,,,,,,,,,,,,,,,,,38.047662,-121.622335,,,,,,Bay,9/9/2024,,Central Delta,,,,FALSE,,Discrete,Routine Monitoring,MRL,3
3a132df0-8a9d-4c89-a212-5918c4e654c8,D26,Air Temperature,2024-09-10 10:30:00.000[PST],1950-01-01 12:00:00.000[PST],37.4,ft,FIELD,73,degF,,,,Preliminary,Unknown,Water,5ab5512f-907b-4cdd-a9de-60380740cea6,E0925B1073,,,,,Field Data,,,,,,,,,,,,,,,,,,,38.083861,-121.573184,,,,,,River,9/10/2024,,Central Delta,,,,FALSE,,,Routine Monitoring,MRL,
3a1a2566-32f7-48d0-aa2d-70f86845d7a6,Equipment Blank,Dissolved Orthophosphate,2024-12-10 16:35:00.000[PST],2024-12-13 12:15:00.000[PST],,,LAB,,mg/L,,,,Preliminary,Unknown,Water,50057f42-c75a-4584-9f80-7328fd4260b2,E1224B2624,,,,,Lab Data,EPA 365.1;Phosphorus (all forms) by Semi-Automated Colorimetry;EPA Methods,NOT_DETECTED,,,0.05,,2024-12-11 11:35:00.000[PST],,,Bryte,,1,,BLANK,,,,,,,,,,,,,12/10/2024,,,,,,FALSE,,,Routine Monitoring,MRL,3
