Station,Date,Time,SampleDescription,Flag,FlagDescription,FieldNotes,Weather,AirTemp,WindVelocity,WindDirection,NorthLat,WestLong,Chla_Sign,Chla,Pheophytin_Sign,Pheophytin,TotAlkalinity_Sign,TotAlkalinity,TotAmmonia_Sign,TotAmmonia,DissAmmonia_Sign,DissAmmonia,DissBromide_Sign,DissBromide,DissCalcium_Sign,DissCalcium,TotChloride_Sign,TotChloride,DissChloride_Sign,DissChloride,DissNitrateNitrite_Sign,DissNitrateNitrite,DOC_Sign,DOC,TOC_Sign,TOC,DON_Sign,DON,TON_Sign,TON,DissOrthophos_Sign,DissOrthophos,TotPhos_Sign,TotPhos,DissSilica_Sign,DissSilica,TDS_Sign,TDS,TSS_Sign,TSS,VSS_Sign,VSS,TKN_Sign,TKN,Depth,Secchi,Microcystis,LightExtinction,SpCndSurface,DOSurface,DOpercentSurface,WTSurface,TurbiditySurface_FNU,TurbiditySurface_NTU,pHSurface,SpCndBottom,DOBottom,DOpercentBottom,WTBottom,TurbidityBottom_FNU,TurbidityBottom_NTU,pHBottom
D12,1976-04-08,11:00:00,NA,NA,NA,NA,NA,60.8,8,NA,NA,NA,=,33.19,=,12.54,=,NA,=,0.02,=,NA,=,NA,=,NA,=,965,=,NA,=,0.16,=,NA,=,NA,=,0.2,=,0.6,=,0.04,=,0.18,=,13,=,1800,=,44,=,8,=,0.6,NA,20,NA,0.82,3470,10.6,NA,15,NA,20,8.2,NA,NA,NA,NA,NA,NA,NA
D12,1976-04-22,12:00:00,NA,NA,NA,NA,NA,68,9,NA,NA,NA,=,38.59,=,16.4,=,NA,=,NA,=,NA,=,NA,=,NA,=,391,=,NA,=,0.06,=,NA,=,NA,=,0.2,=,0.5,=,0.05,=,0.21,=,15,=,874,=,73,=,9,=,0.5,NA,30,NA,0.89,1410,10.2,NA,16,NA,21,8.2,NA,NA,NA,NA,NA,NA,NA
D12,1976-04-22,12:00:00,NA,NA,NA,NA,NA,68,9,NA,NA,NA,=,38.59,=,16.4,=,NA,=,NA,=,NA,=,NA,=,NA,=,391,=,NA,=,0.06,=,NA,=,NA,=,0.2,=,0.5,=,0.05,=,0.21,=,15,=,874,=,61,=,8,=,0.5,NA,30,NA,0.89,1410,10.2,NA,16,NA,21,8.2,NA,NA,NA,NA,NA,NA,NA
D12,1976-04-22,12:00:00,NA,NA,NA,NA,NA,68,9,NA,NA,NA,=,38.59,=,16.4,=,NA,=,NA,=,NA,=,NA,=,NA,=,391,=,NA,=,0.06,=,NA,=,NA,=,0.2,=,0.5,=,0.05,=,0.21,=,15,=,874,=,61,=,9,=,0.5,NA,30,NA,0.89,1410,10.2,NA,16,NA,21,8.2,NA,NA,NA,NA,NA,NA,NA
D12,1976-05-11,16:00:00,NA,NA,NA,NA,NA,86,7,NA,NA,NA,=,19.3,=,9.07,=,NA,=,0.01,=,NA,=,NA,=,NA,=,753,=,NA,=,0.12,=,NA,=,NA,=,0.2,=,0.4,=,0.05,=,0.19,=,15,=,1570,=,51,=,10,=,0.4,NA,36,NA,1.02,2750,9.2,NA,19,NA,25,8,NA,NA,NA,NA,NA,NA,NA
D12,1976-05-11,16:00:00,NA,NA,NA,NA,NA,86,7,NA,NA,NA,=,19.3,=,9.07,=,NA,=,0.01,=,NA,=,NA,=,NA,=,753,=,NA,=,0.12,=,NA,=,NA,=,0.2,=,0.4,=,0.05,=,0.19,=,15,=,1570,=,82,=,9,=,0.4,NA,36,NA,1.02,2750,9.2,NA,19,NA,25,8,NA,NA,NA,NA,NA,NA,NA
D12,1976-05-11,16:00:00,NA,NA,NA,NA,NA,86,7,NA,NA,NA,=,19.3,=,9.07,=,NA,=,0.01,=,NA,=,NA,=,NA,=,753,=,NA,=,0.12,=,NA,=,NA,=,0.2,=,0.4,=,0.05,=,0.19,=,15,=,1570,=,82,=,10,=,0.4,NA,36,NA,1.02,2750,9.2,NA,19,NA,25,8,NA,NA,NA,NA,NA,NA,NA
D12,1976-05-25,15:00:00,NA,NA,NA,NA,NA,69.8,7,NA,NA,NA,=,9.57,=,10,=,NA,=,0.05,=,NA,=,NA,=,NA,=,1120,=,NA,=,0.15,=,NA,=,NA,=,0.2,=,0.4,=,0.06,=,0.16,=,12,=,2330,=,73,=,6,=,0.4,NA,28,NA,1.08,3990,8.3,NA,20,NA,19,7.9,NA,NA,NA,NA,NA,NA,NA
D12,1976-05-25,15:00:00,NA,NA,NA,NA,NA,69.8,7,NA,NA,NA,=,9.57,=,10,=,NA,=,0.05,=,NA,=,NA,=,NA,=,1120,=,NA,=,0.15,=,NA,=,NA,=,0.2,=,0.4,=,0.06,=,0.16,=,12,=,2330,=,50,=,7,=,0.4,NA,28,NA,1.08,3990,8.3,NA,20,NA,19,7.9,NA,NA,NA,NA,NA,NA,NA
D12,1976-05-25,15:00:00,NA,NA,NA,NA,NA,69.8,7,NA,NA,NA,=,9.57,=,10,=,NA,=,0.05,=,NA,=,NA,=,NA,=,1120,=,NA,=,0.15,=,NA,=,NA,=,0.2,=,0.4,=,0.06,=,0.16,=,12,=,2330,=,50,=,6,=,0.4,NA,28,NA,1.08,3990,8.3,NA,20,NA,19,7.9,NA,NA,NA,NA,NA,NA,NA
D12,1976-06-08,15:00:00,NA,NA,NA,NA,NA,75.2,10,NA,NA,NA,=,8.34,=,6.37,=,NA,=,NA,=,NA,=,NA,=,NA,=,1080,=,NA,=,0.22,=,NA,=,NA,=,0.2,=,0.4,=,0.09,=,0.1,=,12,=,2280,=,42,=,10,=,0.4,NA,30,NA,1.08,3920,8.3,NA,19,NA,15,7.8,NA,NA,NA,NA,NA,NA,NA
D12,1976-06-08,15:00:00,NA,NA,NA,NA,NA,75.2,10,NA,NA,NA,=,8.34,=,6.37,=,NA,=,NA,=,NA,=,NA,=,NA,=,1080,=,NA,=,0.22,=,NA,=,NA,=,0.2,=,0.4,=,0.09,=,0.1,=,12,=,2280,=,66,=,7,=,0.4,NA,30,NA,1.08,3920,8.3,NA,19,NA,15,7.8,NA,NA,NA,NA,NA,NA,NA
D12,1976-06-08,15:00:00,NA,NA,NA,NA,NA,75.2,10,NA,NA,NA,=,8.34,=,6.37,=,NA,=,NA,=,NA,=,NA,=,NA,=,1080,=,NA,=,0.22,=,NA,=,NA,=,0.2,=,0.4,=,0.09,=,0.1,=,12,=,2280,=,66,=,10,=,0.4,NA,30,NA,1.08,3920,8.3,NA,19,NA,15,7.8,NA,NA,NA,NA,NA,NA,NA
D12,1976-06-24,16:00:00,NA,NA,NA,NA,NA,96.8,6,NA,NA,NA,=,4.32,=,4.94,=,NA,=,0.03,=,NA,=,NA,=,NA,=,1220,=,NA,=,0.32,=,NA,=,NA,=,0.2,=,0.3,=,0.09,=,0.16,=,14,=,2450,=,47,=,5,=,0.3,NA,36,NA,1.28,3950,8.4,NA,22,NA,20,7.9,NA,NA,NA,NA,NA,NA,NA
D12,1976-06-24,16:00:00,NA,NA,NA,NA,NA,96.8,6,NA,NA,NA,=,4.32,=,4.94,=,NA,=,0.03,=,NA,=,NA,=,NA,=,1220,=,NA,=,0.32,=,NA,=,NA,=,0.2,=,0.3,=,0.09,=,0.16,=,14,=,2450,=,40,=,7,=,0.3,NA,36,NA,1.28,3950,8.4,NA,22,NA,20,7.9,NA,NA,NA,NA,NA,NA,NA
D12,1976-06-24,16:00:00,NA,NA,NA,NA,NA,96.8,6,NA,NA,NA,=,4.32,=,4.94,=,NA,=,0.03,=,NA,=,NA,=,NA,=,1220,=,NA,=,0.32,=,NA,=,NA,=,0.2,=,0.3,=,0.09,=,0.16,=,14,=,2450,=,40,=,5,=,0.3,NA,36,NA,1.28,3950,8.4,NA,22,NA,20,7.9,NA,NA,NA,NA,NA,NA,NA
D12,1976-07-09,17:00:00,NA,NA,NA,NA,NA,86,18,NA,NA,NA,=,8.95,=,4.25,=,NA,=,0.02,=,NA,=,NA,=,NA,=,1680,=,NA,=,0.34,=,NA,=,NA,=,0.2,=,0.3,=,0.08,=,0.15,=,14,=,3570,=,44,=,5,=,0.3,NA,33,NA,1.35,5310,8.1,NA,24,NA,16,8,NA,NA,NA,NA,NA,NA,NA
D12,1976-07-22,16:00:00,NA,NA,NA,NA,NA,55.4,6,NA,NA,NA,=,3.4,=,4.82,=,NA,=,NA,=,NA,=,NA,=,NA,=,1260,=,NA,=,0.35,=,NA,=,NA,=,0.2,=,0.3,=,0.09,=,0.16,=,16,=,2500,=,26,=,3,=,0.3,NA,38,NA,1.38,3970,8,NA,24,NA,36,7.9,NA,NA,NA,NA,NA,NA,NA
D12,1976-07-22,16:00:00,NA,NA,NA,NA,NA,55.4,6,NA,NA,NA,=,3.4,=,4.82,=,NA,=,NA,=,NA,=,NA,=,NA,=,1260,=,NA,=,0.35,=,NA,=,NA,=,0.2,=,0.3,=,0.09,=,0.16,=,16,=,2500,=,28,=,4,=,0.3,NA,38,NA,1.38,3970,8,NA,24,NA,36,7.9,NA,NA,NA,NA,NA,NA,NA
D12,1976-07-22,16:00:00,NA,NA,NA,NA,NA,55.4,6,NA,NA,NA,=,3.4,=,4.82,=,NA,=,NA,=,NA,=,NA,=,NA,=,1260,=,NA,=,0.35,=,NA,=,NA,=,0.2,=,0.3,=,0.09,=,0.16,=,16,=,2500,=,28,=,3,=,0.3,NA,38,NA,1.38,3970,8,NA,24,NA,36,7.9,NA,NA,NA,NA,NA,NA,NA
D12,1976-08-04,13:00:00,NA,NA,NA,NA,NA,80.6,14,NA,NA,NA,=,4.79,=,3.9,=,NA,=,NA,=,NA,=,NA,=,NA,=,1180,=,NA,=,0.33,=,NA,=,NA,=,NA,=,0.3,=,0.09,=,0.13,=,16,=,2420,=,57,=,7,=,0.3,NA,36,NA,1.05,3390,8.4,NA,21,NA,11,7.8,NA,NA,NA,NA,NA,NA,NA
D12,1976-08-04,13:00:00,NA,NA,NA,NA,NA,80.6,14,NA,NA,NA,=,4.79,=,3.9,=,NA,=,NA,=,NA,=,NA,=,NA,=,1180,=,NA,=,0.33,=,NA,=,NA,=,NA,=,0.3,=,0.09,=,0.13,=,16,=,2420,=,47,=,8,=,0.3,NA,36,NA,1.05,3390,8.4,NA,21,NA,11,7.8,NA,NA,NA,NA,NA,NA,NA
D12,1976-08-04,13:00:00,NA,NA,NA,NA,NA,80.6,14,NA,NA,NA,=,4.79,=,3.9,=,NA,=,NA,=,NA,=,NA,=,NA,=,1180,=,NA,=,0.33,=,NA,=,NA,=,NA,=,0.3,=,0.09,=,0.13,=,16,=,2420,=,47,=,7,=,0.3,NA,36,NA,1.05,3390,8.4,NA,21,NA,11,7.8,NA,NA,NA,NA,NA,NA,NA
D12,1976-08-31,11:00:00,NA,NA,NA,NA,NA,89.6,7,NA,NA,NA,=,5.09,=,3.7,=,NA,=,NA,=,NA,=,NA,=,NA,=,1000,=,NA,=,0.33,=,NA,=,NA,=,0.2,=,0.3,=,0.09,=,0.13,=,16,=,1930,=,28,=,6,=,0.3,NA,46,NA,1.35,3420,7.4,NA,24,NA,25,7.8,NA,NA,NA,NA,NA,NA,NA
D12,1976-08-31,11:00:00,NA,NA,NA,NA,NA,89.6,7,NA,NA,NA,=,5.09,=,3.7,=,NA,=,NA,=,NA,=,NA,=,NA,=,1000,=,NA,=,0.33,=,NA,=,NA,=,0.2,=,0.3,=,0.09,=,0.13,=,16,=,1930,=,49,=,4,=,0.3,NA,46,NA,1.35,3420,7.4,NA,24,NA,25,7.8,NA,NA,NA,NA,NA,NA,NA
D12,1976-08-31,11:00:00,NA,NA,NA,NA,NA,89.6,7,NA,NA,NA,=,5.09,=,3.7,=,NA,=,NA,=,NA,=,NA,=,NA,=,1000,=,NA,=,0.33,=,NA,=,NA,=,0.2,=,0.3,=,0.09,=,0.13,=,16,=,1930,=,49,=,6,=,0.3,NA,46,NA,1.35,3420,7.4,NA,24,NA,25,7.8,NA,NA,NA,NA,NA,NA,NA
D12,1976-09-16,11:00:00,NA,NA,NA,NA,NA,69.8,2,NA,NA,NA,=,5.56,=,3.13,=,NA,=,NA,=,NA,=,NA,=,NA,=,1290,=,NA,=,0.38,=,NA,=,NA,=,0.3,=,0.3,=,0.11,=,0.17,=,17,=,2710,=,20,=,3,=,0.3,NA,46,NA,1.57,4130,8,NA,22,NA,9,7.8,NA,NA,NA,NA,NA,NA,NA
D12,1976-09-30,12:00:00,NA,NA,NA,NA,NA,78.8,12,NA,NA,NA,=,7.1,=,5.17,=,NA,=,0.01,=,NA,=,NA,=,NA,=,1560,=,NA,=,0.32,=,NA,=,NA,=,0.2,=,0.3,=,0.1,=,0.35,=,16,=,2860,=,18,=,8,=,0.3,NA,41,NA,1.8,4750,8.5,NA,20,NA,10,8.1,NA,NA,NA,NA,NA,NA,NA
D12,1976-09-30,12:00:00,NA,NA,NA,NA,NA,78.8,12,NA,NA,NA,=,7.1,=,5.17,=,NA,=,0.01,=,NA,=,NA,=,NA,=,1560,=,NA,=,0.32,=,NA,=,NA,=,0.2,=,0.3,=,0.1,=,0.35,=,16,=,2860,=,39,=,6,=,0.3,NA,41,NA,1.8,4750,8.5,NA,20,NA,10,8.1,NA,NA,NA,NA,NA,NA,NA
D12,1976-09-30,12:00:00,NA,NA,NA,NA,NA,78.8,12,NA,NA,NA,=,7.1,=,5.17,=,NA,=,0.01,=,NA,=,NA,=,NA,=,1560,=,NA,=,0.32,=,NA,=,NA,=,0.2,=,0.3,=,0.1,=,0.35,=,16,=,2860,=,39,=,8,=,0.3,NA,41,NA,1.8,4750,8.5,NA,20,NA,10,8.1,NA,NA,NA,NA,NA,NA,NA
D12,1976-10-15,12:00:00,NA,NA,NA,NA,NA,73.4,6,NA,NA,NA,=,9.11,=,3.28,=,NA,=,NA,=,NA,=,NA,=,NA,=,1930,=,NA,=,0.3,=,NA,=,NA,=,0.2,=,0.2,=,0.09,=,0.13,=,13,=,3730,=,19,=,4,=,0.2,NA,53,NA,1.54,5800,8.6,NA,21,NA,7,7.9,NA,NA,NA,NA,NA,NA,NA
D12,1976-11-02,14:00:00,NA,NA,NA,NA,NA,69.8,NA,NA,NA,NA,=,5.87,=,3.05,=,NA,=,0.02,=,NA,=,NA,=,NA,=,1780,=,NA,=,0.29,=,NA,=,NA,=,0.2,=,0.3,=,0.1,=,0.16,=,14,=,3220,=,54,=,7,=,0.3,NA,46,NA,1.64,5630,9,NA,17,NA,9,7.9,NA,NA,NA,NA,NA,NA,NA
D12,1976-11-02,14:00:00,NA,NA,NA,NA,NA,69.8,NA,NA,NA,NA,=,5.87,=,3.05,=,NA,=,0.02,=,NA,=,NA,=,NA,=,1780,=,NA,=,0.29,=,NA,=,NA,=,0.2,=,0.3,=,0.1,=,0.16,=,14,=,3220,=,25,=,10,=,0.3,NA,46,NA,1.64,5630,9,NA,17,NA,9,7.9,NA,NA,NA,NA,NA,NA,NA
D12,1976-11-02,14:00:00,NA,NA,NA,NA,NA,69.8,NA,NA,NA,NA,=,5.87,=,3.05,=,NA,=,0.02,=,NA,=,NA,=,NA,=,1780,=,NA,=,0.29,=,NA,=,NA,=,0.2,=,0.3,=,0.1,=,0.16,=,14,=,3220,=,25,=,7,=,0.3,NA,46,NA,1.64,5630,9,NA,17,NA,9,7.9,NA,NA,NA,NA,NA,NA,NA
D12,1976-11-17,15:00:00,NA,NA,NA,NA,NA,62.6,3,NA,NA,NA,=,4.94,=,2.24,=,NA,=,0.03,=,NA,=,NA,=,NA,=,2030,=,NA,=,0.35,=,NA,=,NA,=,0.1,=,0.2,=,0.1,=,0.18,=,14,=,3250,=,13,=,2,=,0.2,NA,56,NA,1.97,5500,8.4,NA,17,NA,10,7.9,NA,NA,NA,NA,NA,NA,NA
D12,1976-12-16,13:00:00,NA,NA,NA,NA,NA,51.8,6,NA,NA,NA,=,3.71,=,1.48,=,NA,=,0.36,=,NA,=,NA,=,NA,=,2510,=,NA,=,0.47,=,NA,=,NA,=,0.1,=,0.1,=,0.1,=,0.17,=,15,=,4860,=,20,=,6,=,0.5,NA,58,NA,1.8,NA,9.8,NA,11,NA,9,7.7,NA,NA,NA,NA,NA,NA,NA
D12,1976-12-16,13:00:00,NA,NA,NA,NA,NA,51.8,6,NA,NA,NA,=,3.71,=,1.48,=,NA,=,0.36,=,NA,=,NA,=,NA,=,2510,=,NA,=,0.47,=,NA,=,NA,=,0.1,=,0.1,=,0.1,=,0.17,=,15,=,4860,=,44,=,3,=,0.5,NA,58,NA,1.8,NA,9.8,NA,11,NA,9,7.7,NA,NA,NA,NA,NA,NA,NA
D12,1976-12-16,13:00:00,NA,NA,NA,NA,NA,51.8,6,NA,NA,NA,=,3.71,=,1.48,=,NA,=,0.36,=,NA,=,NA,=,NA,=,2510,=,NA,=,0.47,=,NA,=,NA,=,0.1,=,0.1,=,0.1,=,0.17,=,15,=,4860,=,44,=,6,=,0.5,NA,58,NA,1.8,NA,9.8,NA,11,NA,9,7.7,NA,NA,NA,NA,NA,NA,NA
D12,1977-01-27,12:00:00,NA,NA,NA,NA,NA,39.2,7,NA,NA,NA,=,2.47,=,1.98,=,NA,=,0.12,=,NA,=,NA,=,NA,=,3380,=,NA,=,0.75,=,NA,=,NA,=,0.2,=,0.2,=,0.09,=,0.31,=,16,=,4320,=,20,=,9,=,0.3,NA,56,NA,NA,8040,10.2,NA,9,NA,42,7.7,NA,NA,NA,NA,NA,NA,NA
D12,1977-01-27,12:00:00,NA,NA,NA,NA,NA,39.2,7,NA,NA,NA,=,2.47,=,1.98,=,NA,=,0.12,=,NA,=,NA,=,NA,=,3380,=,NA,=,0.75,=,NA,=,NA,=,0.2,=,0.2,=,0.09,=,0.31,=,16,=,4320,=,35,=,4,=,0.3,NA,56,NA,NA,8040,10.2,NA,9,NA,42,7.7,NA,NA,NA,NA,NA,NA,NA
D12,1977-01-27,12:00:00,NA,NA,NA,NA,NA,39.2,7,NA,NA,NA,=,2.47,=,1.98,=,NA,=,0.12,=,NA,=,NA,=,NA,=,3380,=,NA,=,0.75,=,NA,=,NA,=,0.2,=,0.2,=,0.09,=,0.31,=,16,=,4320,=,35,=,9,=,0.3,NA,56,NA,NA,8040,10.2,NA,9,NA,42,7.7,NA,NA,NA,NA,NA,NA,NA
D12,1977-02-17,17:00:00,NA,NA,NA,NA,NA,69.8,NA,NA,NA,NA,=,5.13,=,1.73,=,NA,=,0.17,=,NA,=,NA,=,NA,=,2570,=,NA,=,0.58,=,NA,=,NA,=,0.1,=,0.1,=,0.08,=,0.21,=,17,=,4950,=,7,=,4,=,0.3,NA,84,NA,NA,8270,9.8,NA,13,NA,60,7.9,NA,NA,NA,NA,NA,NA,NA
D12,1977-02-17,17:00:00,NA,NA,NA,NA,NA,69.8,NA,NA,NA,NA,=,5.13,=,1.73,=,NA,=,0.17,=,NA,=,NA,=,NA,=,2570,=,NA,=,0.58,=,NA,=,NA,=,0.1,=,0.1,=,0.08,=,0.21,=,17,=,4950,=,16,=,1,=,0.3,NA,84,NA,NA,8270,9.8,NA,13,NA,60,7.9,NA,NA,NA,NA,NA,NA,NA
D12,1977-02-17,17:00:00,NA,NA,NA,NA,NA,69.8,NA,NA,NA,NA,=,5.13,=,1.73,=,NA,=,0.17,=,NA,=,NA,=,NA,=,2570,=,NA,=,0.58,=,NA,=,NA,=,0.1,=,0.1,=,0.08,=,0.21,=,17,=,4950,=,16,=,4,=,0.3,NA,84,NA,NA,8270,9.8,NA,13,NA,60,7.9,NA,NA,NA,NA,NA,NA,NA
D12,1977-03-16,15:00:00,NA,NA,NA,NA,NA,53.6,4,NA,NA,NA,=,9.57,=,5.25,=,NA,=,0.15,=,NA,=,NA,=,NA,=,2590,=,NA,=,0.61,=,NA,=,NA,=,0.1,=,0.4,=,0.09,=,0.81,=,16,=,4990,=,56,=,9,=,0.5,NA,32,NA,1.15,8910,9.3,NA,13,NA,26,7.9,NA,NA,NA,NA,NA,NA,NA
D12,1977-03-16,15:00:00,NA,NA,NA,NA,NA,53.6,4,NA,NA,NA,=,9.57,=,5.25,=,NA,=,0.15,=,NA,=,NA,=,NA,=,2590,=,NA,=,0.61,=,NA,=,NA,=,0.1,=,0.4,=,0.09,=,0.81,=,16,=,4990,=,41,=,12,=,0.5,NA,32,NA,1.15,8910,9.3,NA,13,NA,26,7.9,NA,NA,NA,NA,NA,NA,NA
D12,1977-03-16,15:00:00,NA,NA,NA,NA,NA,53.6,4,NA,NA,NA,=,9.57,=,5.25,=,NA,=,0.15,=,NA,=,NA,=,NA,=,2590,=,NA,=,0.61,=,NA,=,NA,=,0.1,=,0.4,=,0.09,=,0.81,=,16,=,4990,=,41,=,9,=,0.5,NA,32,NA,1.15,8910,9.3,NA,13,NA,26,7.9,NA,NA,NA,NA,NA,NA,NA
D12,1977-03-30,15:00:00,NA,NA,NA,NA,NA,60.8,2,NA,NA,NA,=,5.56,=,4.52,=,NA,=,NA,=,NA,=,NA,=,NA,=,898,=,NA,=,0.72,=,NA,=,NA,=,0.2,=,0.3,=,0.11,=,0.2,=,17,=,3620,=,34,=,5,=,0.3,NA,30,NA,1.15,6130,9.7,NA,14,NA,33,8,NA,NA,NA,NA,NA,NA,NA
D12,1977-03-30,15:00:00,NA,NA,NA,NA,NA,60.8,2,NA,NA,NA,=,5.56,=,4.52,=,NA,=,NA,=,NA,=,NA,=,NA,=,898,=,NA,=,0.72,=,NA,=,NA,=,0.2,=,0.3,=,0.11,=,0.2,=,17,=,3620,=,58,=,8,=,0.3,NA,30,NA,1.15,6130,9.7,NA,14,NA,33,8,NA,NA,NA,NA,NA,NA,NA
D12,1977-03-30,15:00:00,NA,NA,NA,NA,NA,60.8,2,NA,NA,NA,=,5.56,=,4.52,=,NA,=,NA,=,NA,=,NA,=,NA,=,898,=,NA,=,0.72,=,NA,=,NA,=,0.2,=,0.3,=,0.11,=,0.2,=,17,=,3620,=,58,=,5,=,0.3,NA,30,NA,1.15,6130,9.7,NA,14,NA,33,8,NA,NA,NA,NA,NA,NA,NA
D12,1977-04-14,14:00:00,NA,NA,NA,NA,NA,78.8,7,NA,NA,NA,=,5.4,=,7.68,=,NA,=,NA,=,NA,=,NA,=,NA,=,2570,=,NA,=,0.83,=,NA,=,NA,=,0.3,=,0.4,=,0.1,=,0.14,=,15,=,4420,=,53,=,10,=,0.4,NA,28,NA,0.95,8620,8.9,NA,17,NA,50,7.9,NA,NA,NA,NA,NA,NA,NA
D12,1977-04-14,14:00:00,NA,NA,NA,NA,NA,78.8,7,NA,NA,NA,=,5.4,=,7.68,=,NA,=,NA,=,NA,=,NA,=,NA,=,2570,=,NA,=,0.83,=,NA,=,NA,=,0.3,=,0.4,=,0.1,=,0.14,=,15,=,4420,=,68,=,9,=,0.4,NA,28,NA,0.95,8620,8.9,NA,17,NA,50,7.9,NA,NA,NA,NA,NA,NA,NA
D12,1977-04-14,14:00:00,NA,NA,NA,NA,NA,78.8,7,NA,NA,NA,=,5.4,=,7.68,=,NA,=,NA,=,NA,=,NA,=,NA,=,2570,=,NA,=,0.83,=,NA,=,NA,=,0.3,=,0.4,=,0.1,=,0.14,=,15,=,4420,=,68,=,10,=,0.4,NA,28,NA,0.95,8620,8.9,NA,17,NA,50,7.9,NA,NA,NA,NA,NA,NA,NA
D12,1977-04-28,12:00:00,NA,NA,NA,NA,NA,73.4,16,NA,NA,NA,=,10.19,=,5.09,=,NA,=,0.1,=,NA,=,NA,=,NA,=,2790,=,NA,=,0.57,=,NA,=,NA,=,0.1,=,0.3,=,0.08,=,0.42,=,14,=,5020,=,62,=,5,=,0.4,NA,32,NA,1.15,9080,8.9,NA,18,NA,29,8,NA,NA,NA,NA,NA,NA,NA
D12,1977-04-28,12:00:00,NA,NA,NA,NA,NA,73.4,16,NA,NA,NA,=,10.19,=,5.09,=,NA,=,0.1,=,NA,=,NA,=,NA,=,2790,=,NA,=,0.57,=,NA,=,NA,=,0.1,=,0.3,=,0.08,=,0.42,=,14,=,5020,=,39,=,4,=,0.4,NA,32,NA,1.15,9080,8.9,NA,18,NA,29,8,NA,NA,NA,NA,NA,NA,NA
D12,1977-04-28,12:00:00,NA,NA,NA,NA,NA,73.4,16,NA,NA,NA,=,10.19,=,5.09,=,NA,=,0.1,=,NA,=,NA,=,NA,=,2790,=,NA,=,0.57,=,NA,=,NA,=,0.1,=,0.3,=,0.08,=,0.42,=,14,=,5020,=,39,=,5,=,0.4,NA,32,NA,1.15,9080,8.9,NA,18,NA,29,8,NA,NA,NA,NA,NA,NA,NA
D12,1977-05-12,14:00:00,NA,NA,NA,NA,NA,62.6,4,NA,NA,NA,=,5.4,=,5.6,=,NA,=,0.01,=,NA,=,NA,=,NA,=,2300,=,NA,=,0.65,=,NA,=,NA,=,NA,=,0.1,=,0.09,=,0.19,=,13,=,4240,=,29,=,3,=,0.1,NA,40,NA,1.25,7460,8.6,NA,18,NA,29,7.8,NA,NA,NA,NA,NA,NA,NA
D12,1977-05-12,14:00:00,NA,NA,NA,NA,NA,62.6,4,NA,NA,NA,=,5.4,=,5.6,=,NA,=,0.01,=,NA,=,NA,=,NA,=,2300,=,NA,=,0.65,=,NA,=,NA,=,NA,=,0.1,=,0.09,=,0.19,=,13,=,4240,=,41,=,4,=,0.1,NA,40,NA,1.25,7460,8.6,NA,18,NA,29,7.8,NA,NA,NA,NA,NA,NA,NA
D12,1977-05-12,14:00:00,NA,NA,NA,NA,NA,62.6,4,NA,NA,NA,=,5.4,=,5.6,=,NA,=,0.01,=,NA,=,NA,=,NA,=,2300,=,NA,=,0.65,=,NA,=,NA,=,NA,=,0.1,=,0.09,=,0.19,=,13,=,4240,=,41,=,3,=,0.1,NA,40,NA,1.25,7460,8.6,NA,18,NA,29,7.8,NA,NA,NA,NA,NA,NA,NA
D12,1977-05-27,14:00:00,NA,NA,NA,NA,NA,71.6,15,NA,NA,NA,=,7.87,=,5.33,=,NA,=,NA,=,NA,=,NA,=,NA,=,1760,=,NA,=,0.52,=,NA,=,NA,=,0.1,=,0.3,=,0.09,=,0.1,=,14,=,3520,=,29,=,9,=,0.3,NA,36,NA,1.21,6180,8.7,NA,18,NA,48,8,NA,NA,NA,NA,NA,NA,NA
D12,1977-05-27,14:00:00,NA,NA,NA,NA,NA,71.6,15,NA,NA,NA,=,7.87,=,5.33,=,NA,=,NA,=,NA,=,NA,=,NA,=,1760,=,NA,=,0.52,=,NA,=,NA,=,0.1,=,0.3,=,0.09,=,0.1,=,14,=,3520,=,54,=,6,=,0.3,NA,36,NA,1.21,6180,8.7,NA,18,NA,48,8,NA,NA,NA,NA,NA,NA,NA
D12,1977-05-27,14:00:00,NA,NA,NA,NA,NA,71.6,15,NA,NA,NA,=,7.87,=,5.33,=,NA,=,NA,=,NA,=,NA,=,NA,=,1760,=,NA,=,0.52,=,NA,=,NA,=,0.1,=,0.3,=,0.09,=,0.1,=,14,=,3520,=,54,=,9,=,0.3,NA,36,NA,1.21,6180,8.7,NA,18,NA,48,8,NA,NA,NA,NA,NA,NA,NA
D12,1977-06-10,13:00:00,NA,NA,NA,NA,NA,69.8,12,NA,NA,NA,=,10.34,=,4.13,=,NA,=,0.05,=,NA,=,NA,=,NA,=,2580,=,NA,=,0.46,=,NA,=,NA,=,0.3,=,0.3,=,0.13,=,0.17,=,12,=,5090,=,48,=,7,=,0.3,NA,36,NA,NA,8350,8.3,NA,21,NA,52,8,NA,NA,NA,NA,NA,NA,NA
D12,1977-06-10,13:00:00,NA,NA,NA,NA,NA,69.8,12,NA,NA,NA,=,10.34,=,4.13,=,NA,=,0.05,=,NA,=,NA,=,NA,=,2580,=,NA,=,0.46,=,NA,=,NA,=,0.3,=,0.3,=,0.13,=,0.17,=,12,=,5090,=,26,=,4,=,0.3,NA,36,NA,NA,8350,8.3,NA,21,NA,52,8,NA,NA,NA,NA,NA,NA,NA
