SampleID,Group,Units.per.L,,Year,Month,DateTime,Region,StationCode
EMP.D41.2014.11.18,Cryptophytes,990990,,2014,Nov,11/18/2014 10:00,San Pablo Bay,D41
EMP.D41.2014.11.18,Cyanobacteria,46306260,,2014,Nov,11/18/2014 10:00,San Pablo Bay,D41
EMP.D41.2014.11.18,Diatoms,450450,,2014,Nov,11/18/2014 10:00,San Pablo Bay,D41
EMP.D41.2014.11.18,Dinoflagellates,90090,,2014,Nov,11/18/2014 10:00,San Pablo Bay,D41
EMP.D41.2014.11.18,Green Algae,270270,,2014,Nov,11/18/2014 10:00,San Pablo Bay,D41
EMP.D8.2014.12.17,Cyanobacteria,143538620,,2014,Dec,12/17/2014 11:05,Grizzly and Suisun Bay,D8
EMP.D8.2014.12.17,Diatoms,900870,,2014,Dec,12/17/2014 11:05,Grizzly and Suisun Bay,D8
EMP.EZ2.2014.12.17,Cyanobacteria,554929760,,2014,Dec,12/17/2014 12:10,Entrapment Zone,EZ2
EMP.EZ2.2014.12.17,Diatoms,11711180,,2014,Dec,12/17/2014 12:10,Entrapment Zone,EZ2
EMP.D41A.2014.12.19,Cyanobacteria,172666750,,2014,Dec,12/19/2014 8:50,San Pablo Bay,D41A
EMP.D41A.2014.12.19,Diatoms,900870,,2014,Dec,12/19/2014 8:50,San Pablo Bay,D41A
EMP.D41A.2014.12.19,Dinoflagellates,300290,,2014,Dec,12/19/2014 8:50,San Pablo Bay,D41A
EMP.D41.2014.12.19,Cryptophytes,150140,,2014,Dec,12/19/2014 9:55,San Pablo Bay,D41
EMP.D41.2014.12.19,Cyanobacteria,33180940,,2014,Dec,12/19/2014 9:55,San Pablo Bay,D41
EMP.D41.2014.12.19,Diatoms,525490,,2014,Dec,12/19/2014 9:55,San Pablo Bay,D41
EMP.D41.2014.12.19,Other,225210,,2014,Dec,12/19/2014 9:55,San Pablo Bay,D41
EMP.C10A.2015.01.12,Cryptophytes,563050,,2015,Jan,1/12/2015 9:42,Southern Interior Delta,C10A
EMP.C10A.2015.01.12,Cyanobacteria,48197080,,2015,Jan,1/12/2015 9:42,Southern Interior Delta,C10A
EMP.C10A.2015.01.12,Diatoms,1914370,,2015,Jan,1/12/2015 9:42,Southern Interior Delta,C10A
EMP.C10A.2015.01.12,Green Algae,563050,,2015,Jan,1/12/2015 9:42,Southern Interior Delta,C10A
EMP.C3A.2015.01.12,Cyanobacteria,71736900,,2015,Jan,1/12/2015 12:09,Northern Interior Delta,C3A
EMP.C3A.2015.01.12,Diatoms,1334640,,2015,Jan,1/12/2015 12:09,Northern Interior Delta,C3A
EMP.C3A.2015.01.12,Green Algae,333660,,2015,Jan,1/12/2015 12:09,Northern Interior Delta,C3A
EMP.D19.2015.01.14,Cryptophytes,675630,,2015,Jan,1/14/2015 11:55,Central Delta,D19
EMP.D19.2015.01.14,Cyanobacteria,201112530,,2015,Jan,1/14/2015 11:55,Central Delta,D19
EMP.D19.2015.01.14,Diatoms,1801680,,2015,Jan,1/14/2015 11:55,Central Delta,D19
EMP.D19.2015.01.14,Green Algae,225210,,2015,Jan,1/14/2015 11:55,Central Delta,D19
EMP.D28A.2015.01.14,Cryptophytes,750700,,2015,Jan,1/14/2015 13:15,Central Delta,D28A
EMP.D28A.2015.01.14,Cyanobacteria,72968040,,2015,Jan,1/14/2015 13:15,Central Delta,D28A
EMP.D28A.2015.01.14,Diatoms,900840,,2015,Jan,1/14/2015 13:15,Central Delta,D28A
EMP.D26.2015.01.15,Cryptophytes,360340,,2015,Jan,1/15/2015 11:25,Central Delta,D26
EMP.D26.2015.01.15,Cyanobacteria,87202280,,2015,Jan,1/15/2015 11:25,Central Delta,D26
EMP.D26.2015.01.15,Diatoms,2162040,,2015,Jan,1/15/2015 11:25,Central Delta,D26
EMP.MD10A.2015.01.15,Cryptophytes,550550,,2015,Jan,1/15/2015 12:50,Southern Interior Delta,MD10A
EMP.MD10A.2015.01.15,Cyanobacteria,20420400,,2015,Jan,1/15/2015 12:50,Southern Interior Delta,MD10A
EMP.MD10A.2015.01.15,Diatoms,200200,,2015,Jan,1/15/2015 12:50,Southern Interior Delta,MD10A
EMP.MD10A.2015.01.15,Golden Algae,50050,,2015,Jan,1/15/2015 12:50,Southern Interior Delta,MD10A
EMP.P8.2015.01.15,Cryptophytes,1501440,,2015,Jan,1/15/2015 14:15,Southern Interior Delta,P8
EMP.P8.2015.01.15,Cyanobacteria,79576320,,2015,Jan,1/15/2015 14:15,Southern Interior Delta,P8
EMP.P8.2015.01.15,Diatoms,563040,,2015,Jan,1/15/2015 14:15,Southern Interior Delta,P8
EMP.P8.2015.01.15,Golden Algae,187680,,2015,Jan,1/15/2015 14:15,Southern Interior Delta,P8
EMP.P8.2015.01.15,Green Algae,187680,,2015,Jan,1/15/2015 14:15,Southern Interior Delta,P8
EMP.D8.2015.01.16,Cryptophytes,563040,,2015,Jan,1/16/2015 10:50,Grizzly and Suisun Bay,D8
EMP.D8.2015.01.16,Cyanobacteria,74884320,,2015,Jan,1/16/2015 10:50,Grizzly and Suisun Bay,D8
EMP.D8.2015.01.16,Diatoms,750720,,2015,Jan,1/16/2015 10:50,Grizzly and Suisun Bay,D8
EMP.D4.2015.01.16,Cyanobacteria,76761120,,2015,Jan,1/16/2015 12:25,Confluence,D4
EMP.D4.2015.01.16,Diatoms,750720,,2015,Jan,1/16/2015 12:25,Confluence,D4
EMP.EZ6.2015.01.16,Cyanobacteria,56916330,,2015,Jan,1/16/2015 13:30,Entrapment Zone,EZ6
EMP.EZ6.2015.01.16,Diatoms,1364900,,2015,Jan,1/16/2015 13:30,Entrapment Zone,EZ6
EMP.EZ2.2015.01.16,Cyanobacteria,191885310,,2015,Jan,1/16/2015 14:10,Entrapment Zone,EZ2
EMP.EZ2.2015.01.16,Diatoms,600580,,2015,Jan,1/16/2015 14:10,Entrapment Zone,EZ2
EMP.D7.2015.01.20,Cryptophytes,214490,,2015,Jan,1/20/2015 13:15,Grizzly and Suisun Bay,D7
EMP.D7.2015.01.20,Cyanobacteria,88155390,,2015,Jan,1/20/2015 13:15,Grizzly and Suisun Bay,D7
EMP.D7.2015.01.20,Diatoms,643470,,2015,Jan,1/20/2015 13:15,Grizzly and Suisun Bay,D7
EMP.D7.2015.01.20,Golden Algae,214490,,2015,Jan,1/20/2015 13:15,Grizzly and Suisun Bay,D7
EMP.D41A.2015.01.21,Cryptophytes,250240,,2015,Jan,1/21/2015 11:50,San Pablo Bay,D41A
EMP.D41A.2015.01.21,Cyanobacteria,68065280,,2015,Jan,1/21/2015 11:50,San Pablo Bay,D41A
EMP.D41A.2015.01.21,Diatoms,625600,,2015,Jan,1/21/2015 11:50,San Pablo Bay,D41A
EMP.D41A.2015.01.21,Dinoflagellates,125120,,2015,Jan,1/21/2015 11:50,San Pablo Bay,D41A
EMP.D41A.2015.01.21,Green Algae,125120,,2015,Jan,1/21/2015 11:50,San Pablo Bay,D41A
EMP.D41.2015.01.21,Cyanobacteria,109605120,,2015,Jan,1/21/2015 12:50,San Pablo Bay,D41
EMP.D41.2015.01.21,Diatoms,750720,,2015,Jan,1/21/2015 12:50,San Pablo Bay,D41
EMP.D6.2015.01.21,Cyanobacteria,112357760,,2015,Jan,1/21/2015 14:55,San Pablo Bay,D6
EMP.D6.2015.01.21,Green Algae,250240,,2015,Jan,1/21/2015 14:55,San Pablo Bay,D6
EMP.D19.2015.02.11,Cryptophytes,1351260,,2015,Feb,2/11/2015 10:00,Central Delta,D19
EMP.D19.2015.02.11,Cyanobacteria,96389880,,2015,Feb,2/11/2015 10:00,Central Delta,D19
EMP.D19.2015.02.11,Diatoms,2252100,,2015,Feb,2/11/2015 10:00,Central Delta,D19
EMP.D28A.2015.02.11,Cryptophytes,1651540,,2015,Feb,2/11/2015 11:05,Central Delta,D28A
EMP.D28A.2015.02.11,Cyanobacteria,67112580,,2015,Feb,2/11/2015 11:05,Central Delta,D28A
EMP.D28A.2015.02.11,Diatoms,2552380,,2015,Feb,2/11/2015 11:05,Central Delta,D28A
EMP.D28A.2015.02.11,Green Algae,450420,,2015,Feb,2/11/2015 11:05,Central Delta,D28A
EMP.D26.2015.02.12,Cryptophytes,450430,,2015,Feb,2/12/2015 9:15,Central Delta,D26
EMP.D26.2015.02.12,Cyanobacteria,504481600,,2015,Feb,2/12/2015 9:15,Central Delta,D26
EMP.D26.2015.02.12,Diatoms,1801720,,2015,Feb,2/12/2015 9:15,Central Delta,D26
EMP.D26.2015.02.12,Green Algae,900860,,2015,Feb,2/12/2015 9:15,Central Delta,D26
EMP.MD10A.2015.02.12,Cryptophytes,540540,,2015,Feb,2/12/2015 10:25,Southern Interior Delta,MD10A
EMP.MD10A.2015.02.12,Cyanobacteria,71621550,,2015,Feb,2/12/2015 10:25,Southern Interior Delta,MD10A
EMP.MD10A.2015.02.12,Diatoms,810810,,2015,Feb,2/12/2015 10:25,Southern Interior Delta,MD10A
EMP.MD10A.2015.02.12,Green Algae,90090,,2015,Feb,2/12/2015 10:25,Southern Interior Delta,MD10A
EMP.P8.2015.02.12,Cyanobacteria,227467150,,2015,Feb,2/12/2015 11:50,Southern Interior Delta,P8
EMP.P8.2015.02.12,Diatoms,7657310,,2015,Feb,2/12/2015 11:50,Southern Interior Delta,P8
EMP.D8.2015.02.13,Cryptophytes,2702610,,2015,Feb,2/13/2015 9:40,Grizzly and Suisun Bay,D8
EMP.D8.2015.02.13,Cyanobacteria,227920110,,2015,Feb,2/13/2015 9:40,Grizzly and Suisun Bay,D8
EMP.D8.2015.02.13,Diatoms,1201160,,2015,Feb,2/13/2015 9:40,Grizzly and Suisun Bay,D8
EMP.EZ6.2015.02.13,Cyanobacteria,148042970,,2015,Feb,2/13/2015 10:25,Entrapment Zone,EZ6
EMP.EZ6.2015.02.13,Diatoms,2102030,,2015,Feb,2/13/2015 10:25,Entrapment Zone,EZ6
EMP.EZ2.2015.02.13,Cyanobacteria,226566290,,2015,Feb,2/13/2015 10:55,Entrapment Zone,EZ2
EMP.EZ2.2015.02.13,Diatoms,1351290,,2015,Feb,2/13/2015 10:55,Entrapment Zone,EZ2
EMP.D4.2015.02.13,Cyanobacteria,489166980,,2015,Feb,2/13/2015 11:40,Confluence,D4
EMP.D4.2015.02.13,Diatoms,4504300,,2015,Feb,2/13/2015 11:40,Confluence,D4
EMP.C10A.2015.02.17,Cryptophytes,1689150,,2015,Feb,2/17/2015 12:26,Southern Interior Delta,C10A
EMP.C10A.2015.02.17,Cyanobacteria,43129630,,2015,Feb,2/17/2015 12:26,Southern Interior Delta,C10A
EMP.C10A.2015.02.17,Diatoms,6418770,,2015,Feb,2/17/2015 12:26,Southern Interior Delta,C10A
EMP.C10A.2015.02.17,Golden Algae,337830,,2015,Feb,2/17/2015 12:26,Southern Interior Delta,C10A
EMP.C10A.2015.02.17,Green Algae,7207040,,2015,Feb,2/17/2015 12:26,Southern Interior Delta,C10A
EMP.D7.2015.02.17,Cryptophytes,300290,,2015,Feb,2/17/2015 12:30,Grizzly and Suisun Bay,D7
EMP.D7.2015.02.17,Cyanobacteria,284074340,,2015,Feb,2/17/2015 12:30,Grizzly and Suisun Bay,D7
EMP.D7.2015.02.17,Diatoms,900870,,2015,Feb,2/17/2015 12:30,Grizzly and Suisun Bay,D7
EMP.C3A.2015.02.17,Cryptophytes,1201160,,2015,Feb,2/17/2015 15:15,Northern Interior Delta,C3A
EMP.C3A.2015.02.17,Cyanobacteria,194287630,,2015,Feb,2/17/2015 15:15,Northern Interior Delta,C3A
EMP.C3A.2015.02.17,Diatoms,600580,,2015,Feb,2/17/2015 15:15,Northern Interior Delta,C3A
EMP.C3A.2015.02.17,Green Algae,600580,,2015,Feb,2/17/2015 15:15,Northern Interior Delta,C3A
EMP.D41A.2015.02.18,Cryptophytes,750720,,2015,Feb,2/18/2015 11:00,San Pablo Bay,D41A
EMP.D41A.2015.02.18,Cyanobacteria,49672640,,2015,Feb,2/18/2015 11:00,San Pablo Bay,D41A
EMP.D41A.2015.02.18,Diatoms,750720,,2015,Feb,2/18/2015 11:00,San Pablo Bay,D41A
EMP.D41A.2015.02.18,Dinoflagellates,125120,,2015,Feb,2/18/2015 11:00,San Pablo Bay,D41A
EMP.D41A.2015.02.18,Green Algae,125120,,2015,Feb,2/18/2015 11:00,San Pablo Bay,D41A
EMP.D41.2015.02.18,Cryptophytes,600560,,2015,Feb,2/18/2015 11:45,San Pablo Bay,D41
EMP.D41.2015.02.18,Cyanobacteria,70415660,,2015,Feb,2/18/2015 11:45,San Pablo Bay,D41
EMP.D41.2015.02.18,Diatoms,1050980,,2015,Feb,2/18/2015 11:45,San Pablo Bay,D41
EMP.D6.2015.02.18,Cryptophytes,2702610,,2015,Feb,2/18/2015 13:30,San Pablo Bay,D6
EMP.D6.2015.02.18,Cyanobacteria,124019770,,2015,Feb,2/18/2015 13:30,San Pablo Bay,D6
EMP.D19.2015.03.11,Cyanobacteria,176794560,,2015,Mar,3/11/2015 8:45,Central Delta,D19
EMP.D19.2015.03.11,Diatoms,750720,,2015,Mar,3/11/2015 8:45,Central Delta,D19
EMP.D28A.2015.03.11,Cryptophytes,625600,,2015,Mar,3/11/2015 10:00,Central Delta,D28A
EMP.D28A.2015.03.11,Cyanobacteria,47795840,,2015,Mar,3/11/2015 10:00,Central Delta,D28A
EMP.D28A.2015.03.11,Diatoms,1501440,,2015,Mar,3/11/2015 10:00,Central Delta,D28A
EMP.D28A.2015.03.11,Green Algae,125120,,2015,Mar,3/11/2015 10:00,Central Delta,D28A
EMP.D26.2015.03.12,Cryptophytes,180170,,2015,Mar,3/12/2015 7:55,Central Delta,D26
EMP.D26.2015.03.12,Cyanobacteria,114768290,,2015,Mar,3/12/2015 7:55,Central Delta,D26
EMP.D26.2015.03.12,Diatoms,900850,,2015,Mar,3/12/2015 7:55,Central Delta,D26
EMP.D26.2015.03.12,Green Algae,180170,,2015,Mar,3/12/2015 7:55,Central Delta,D26
EMP.D26.2015.03.12,Other,180170,,2015,Mar,3/12/2015 7:55,Central Delta,D26
EMP.MD10A.2015.03.12,Cryptophytes,935550,,2015,Mar,3/12/2015 9:15,Southern Interior Delta,MD10A
EMP.MD10A.2015.03.12,Cyanobacteria,13236300,,2015,Mar,3/12/2015 9:15,Southern Interior Delta,MD10A
EMP.MD10A.2015.03.12,Diatoms,242550,,2015,Mar,3/12/2015 9:15,Southern Interior Delta,MD10A
EMP.MD10A.2015.03.12,Green Algae,173250,,2015,Mar,3/12/2015 9:15,Southern Interior Delta,MD10A
EMP.P8.2015.03.12,Cryptophytes,450420,,2015,Mar,3/12/2015 10:40,Southern Interior Delta,P8
EMP.P8.2015.03.12,Cyanobacteria,63659360,,2015,Mar,3/12/2015 10:40,Southern Interior Delta,P8
EMP.P8.2015.03.12,Diatoms,450420,,2015,Mar,3/12/2015 10:40,Southern Interior Delta,P8
EMP.P8.2015.03.12,Green Algae,150140,,2015,Mar,3/12/2015 10:40,Southern Interior Delta,P8
EMP.D8.2015.03.13,Cyanobacteria,154648320,,2015,Mar,3/13/2015 7:40,Grizzly and Suisun Bay,D8
EMP.D8.2015.03.13,Diatoms,750720,,2015,Mar,3/13/2015 7:40,Grizzly and Suisun Bay,D8
EMP.C10A.2015.03.13,Cryptophytes,160860,,2015,Mar,3/13/2015 8:23,Southern Interior Delta,C10A
EMP.C10A.2015.03.13,Cyanobacteria,31367700,,2015,Mar,3/13/2015 8:23,Southern Interior Delta,C10A
EMP.C10A.2015.03.13,Diatoms,4906230,,2015,Mar,3/13/2015 8:23,Southern Interior Delta,C10A
EMP.C10A.2015.03.13,Golden Algae,80430,,2015,Mar,3/13/2015 8:23,Southern Interior Delta,C10A
EMP.C10A.2015.03.13,Green Algae,1286880,,2015,Mar,3/13/2015 8:23,Southern Interior Delta,C10A
EMP.C10A.2015.03.13,Other,563010,,2015,Mar,3/13/2015 8:23,Southern Interior Delta,C10A
EMP.D4.2015.03.13,Diatoms,563040,,2015,Mar,3/13/2015 9:10,Confluence,D4
EMP.EZ6.2015.03.13,Cryptophytes,1251200,,2015,Mar,3/13/2015 9:25,Entrapment Zone,EZ6
EMP.EZ6.2015.03.13,Cyanobacteria,97093120,,2015,Mar,3/13/2015 9:25,Entrapment Zone,EZ6
EMP.EZ6.2015.03.13,Diatoms,2502400,,2015,Mar,3/13/2015 9:25,Entrapment Zone,EZ6
EMP.EZ6.2015.03.13,Green Algae,250240,,2015,Mar,3/13/2015 9:25,Entrapment Zone,EZ6
EMP.EZ2.2015.03.13,Cyanobacteria,154272960,,2015,Mar,3/13/2015 10:00,Entrapment Zone,EZ2
EMP.EZ2.2015.03.13,Diatoms,3002880,,2015,Mar,3/13/2015 10:00,Entrapment Zone,EZ2
EMP.EZ2.2015.03.13,Other,375360,,2015,Mar,3/13/2015 10:00,Entrapment Zone,EZ2
EMP.C3A.2015.03.13,Cyanobacteria,85152530,,2015,Mar,3/13/2015 11:21,Northern Interior Delta,C3A
EMP.C3A.2015.03.13,Diatoms,1286940,,2015,Mar,3/13/2015 11:21,Northern Interior Delta,C3A
EMP.C3A.2015.03.13,Green Algae,214490,,2015,Mar,3/13/2015 11:21,Northern Interior Delta,C3A
EMP.D4.2015.03.14,Diatoms,563040,,2015,Mar,3/14/2015 9:10,Confluence,D4
EMP.D4.2015.03.15,Diatoms,2252160,,2015,Mar,3/15/2015 9:10,Confluence,D4
EMP.D4.2015.03.16,Diatoms,563040,,2015,Mar,3/16/2015 9:10,Confluence,D4
EMP.D4.2015.03.17,Cyanobacteria,225216000,,2015,Mar,3/17/2015 9:10,Confluence,D4
EMP.D7.2015.03.17,Cryptophytes,1126080,,2015,Mar,3/17/2015 11:55,Grizzly and Suisun Bay,D7
EMP.D7.2015.03.17,Cyanobacteria,156525120,,2015,Mar,3/17/2015 11:55,Grizzly and Suisun Bay,D7
EMP.D7.2015.03.17,Diatoms,1876800,,2015,Mar,3/17/2015 11:55,Grizzly and Suisun Bay,D7
EMP.D7.2015.03.17,Green Algae,375360,,2015,Mar,3/17/2015 11:55,Grizzly and Suisun Bay,D7
EMP.D4.2015.03.18,Cyanobacteria,30404160,,2015,Mar,3/18/2015 9:10,Confluence,D4
EMP.D41A.2015.03.18,Cryptophytes,321750,,2015,Mar,3/18/2015 10:00,San Pablo Bay,D41A
EMP.D41A.2015.03.18,Cyanobacteria,43972500,,2015,Mar,3/18/2015 10:00,San Pablo Bay,D41A
EMP.D41A.2015.03.18,Diatoms,750750,,2015,Mar,3/18/2015 10:00,San Pablo Bay,D41A
EMP.D6.2015.03.18,Cryptophytes,1201160,,2015,Mar,3/18/2015 13:00,San Pablo Bay,D6
EMP.D6.2015.03.18,Cyanobacteria,189783280,,2015,Mar,3/18/2015 13:00,San Pablo Bay,D6
EMP.D6.2015.03.18,Diatoms,300290,,2015,Mar,3/18/2015 13:00,San Pablo Bay,D6
EMP.EZ6-SJR.2015.04.09,Cyanobacteria,178672550,,2015,Apr,4/9/2015 7:05,Entrapment Zone,EZ6-SJR
EMP.EZ6-SJR.2015.04.09,Diatoms,2402320,,2015,Apr,4/9/2015 7:05,Entrapment Zone,EZ6-SJR
EMP.EZ2-SJR.2015.04.09,Cryptophytes,540510,,2015,Apr,4/9/2015 7:55,Entrapment Zone,EZ2-SJR
EMP.EZ2-SJR.2015.04.09,Cyanobacteria,87022110,,2015,Apr,4/9/2015 7:55,Entrapment Zone,EZ2-SJR
EMP.EZ2-SJR.2015.04.09,Diatoms,1441360,,2015,Apr,4/9/2015 7:55,Entrapment Zone,EZ2-SJR
EMP.D19.2015.04.09,Cryptophytes,1823250,,2015,Apr,4/9/2015 8:40,Central Delta,D19
EMP.D19.2015.04.09,Cyanobacteria,43865250,,2015,Apr,4/9/2015 8:40,Central Delta,D19
EMP.D19.2015.04.09,Diatoms,1716000,,2015,Apr,4/9/2015 8:40,Central Delta,D19
EMP.D26.2015.04.10,Cryptophytes,180180,,2015,Apr,4/10/2015 7:15,Central Delta,D26
EMP.D26.2015.04.10,Cyanobacteria,38108070,,2015,Apr,4/10/2015 7:15,Central Delta,D26
EMP.D26.2015.04.10,Diatoms,2882880,,2015,Apr,4/10/2015 7:15,Central Delta,D26
EMP.MD10A.2015.04.10,Cryptophytes,1080960,,2015,Apr,4/10/2015 8:25,Southern Interior Delta,MD10A
EMP.MD10A.2015.04.10,Cyanobacteria,21574160,,2015,Apr,4/10/2015 8:25,Southern Interior Delta,MD10A
EMP.MD10A.2015.04.10,Diatoms,900800,,2015,Apr,4/10/2015 8:25,Southern Interior Delta,MD10A
EMP.MD10A.2015.04.10,Green Algae,270240,,2015,Apr,4/10/2015 8:25,Southern Interior Delta,MD10A
EMP.P8.2015.04.10,Cryptophytes,1801800,,2015,Apr,4/10/2015 9:50,Southern Interior Delta,P8
EMP.P8.2015.04.10,Cyanobacteria,39369330,,2015,Apr,4/10/2015 9:50,Southern Interior Delta,P8
EMP.P8.2015.04.10,Diatoms,2612610,,2015,Apr,4/10/2015 9:50,Southern Interior Delta,P8
EMP.P8.2015.04.10,Green Algae,1171170,,2015,Apr,4/10/2015 9:50,Southern Interior Delta,P8
EMP.D8.2015.04.13,Cyanobacteria,84557620,,2015,Apr,4/13/2015 8:45,Grizzly and Suisun Bay,D8
EMP.D8.2015.04.13,Diatoms,818960,,2015,Apr,4/13/2015 8:45,Grizzly and Suisun Bay,D8
EMP.D4.2015.04.13,Cryptophytes,250240,,2015,Apr,4/13/2015 10:05,Confluence,D4
EMP.D4.2015.04.13,Cyanobacteria,114609920,,2015,Apr,4/13/2015 10:05,Confluence,D4
EMP.D4.2015.04.13,Diatoms,1751680,,2015,Apr,4/13/2015 10:05,Confluence,D4
EMP.EZ6.2015.04.13,Cyanobacteria,74739840,,2015,Apr,4/13/2015 10:45,Entrapment Zone,EZ6
EMP.EZ6.2015.04.13,Diatoms,500490,,2015,Apr,4/13/2015 10:45,Entrapment Zone,EZ6
EMP.EZ2.2015.04.13,Cryptophytes,321740,,2015,Apr,4/13/2015 11:55,Entrapment Zone,EZ2
EMP.EZ2.2015.04.13,Cyanobacteria,173096120,,2015,Apr,4/13/2015 11:55,Entrapment Zone,EZ2
EMP.EZ2.2015.04.13,Diatoms,643480,,2015,Apr,4/13/2015 11:55,Entrapment Zone,EZ2
EMP.EZ2.2015.04.13,Green Algae,2573920,,2015,Apr,4/13/2015 11:55,Entrapment Zone,EZ2
EMP.D7.2015.04.14,Cyanobacteria,69642480,,2015,Apr,4/14/2015 10:15,Grizzly and Suisun Bay,D7
EMP.D7.2015.04.14,Diatoms,692960,,2015,Apr,4/14/2015 10:15,Grizzly and Suisun Bay,D7
EMP.D7.2015.04.14,Other,173240,,2015,Apr,4/14/2015 10:15,Grizzly and Suisun Bay,D7
EMP.C3A.2015.04.14,Cryptophytes,90090,,2015,Apr,4/14/2015 15:28,Northern Interior Delta,C3A
EMP.C3A.2015.04.14,Cyanobacteria,38918880,,2015,Apr,4/14/2015 15:28,Northern Interior Delta,C3A
EMP.C3A.2015.04.14,Diatoms,810810,,2015,Apr,4/14/2015 15:28,Northern Interior Delta,C3A
EMP.C3A.2015.04.14,Green Algae,5765760,,2015,Apr,4/14/2015 15:28,Northern Interior Delta,C3A
EMP.D41A.2015.04.15,Cryptophytes,115490,,2015,Apr,4/15/2015 8:35,San Pablo Bay,D41A
EMP.D41A.2015.04.15,Cyanobacteria,47004430,,2015,Apr,4/15/2015 8:35,San Pablo Bay,D41A
EMP.D41A.2015.04.15,Diatoms,923920,,2015,Apr,4/15/2015 8:35,San Pablo Bay,D41A
EMP.D41.2015.04.15,Cryptophytes,480480,,2015,Apr,4/15/2015 9:35,San Pablo Bay,D41
EMP.D41.2015.04.15,Cyanobacteria,24384360,,2015,Apr,4/15/2015 9:35,San Pablo Bay,D41
EMP.D41.2015.04.15,Diatoms,120120,,2015,Apr,4/15/2015 9:35,San Pablo Bay,D41
EMP.D41.2015.04.15,Dinoflagellates,60060,,2015,Apr,4/15/2015 9:35,San Pablo Bay,D41
EMP.D41.2015.04.15,Golden Algae,60060,,2015,Apr,4/15/2015 9:35,San Pablo Bay,D41
EMP.D41.2015.04.15,Green Algae,420420,,2015,Apr,4/15/2015 9:35,San Pablo Bay,D41
EMP.D6.2015.04.15,Cryptophytes,300280,,2015,Apr,4/15/2015 11:10,San Pablo Bay,D6
EMP.D6.2015.04.15,Cyanobacteria,34982620,,2015,Apr,4/15/2015 11:10,San Pablo Bay,D6
EMP.D6.2015.04.15,Diatoms,450420,,2015,Apr,4/15/2015 11:10,San Pablo Bay,D6
EMP.D6.2015.04.15,Golden Algae,300280,,2015,Apr,4/15/2015 11:10,San Pablo Bay,D6
EMP.C10A.2015.04.15,Cyanobacteria,29418840,,2015,Apr,4/15/2015 12:12,Southern Interior Delta,C10A
EMP.C10A.2015.04.15,Diatoms,1900260,,2015,Apr,4/15/2015 12:12,Southern Interior Delta,C10A
EMP.D28A.2015.04.29,Cryptophytes,1426330,,2015,Apr,4/29/2015 9:50,Central Delta,D28A
EMP.D28A.2015.04.29,Cyanobacteria,38135560,,2015,Apr,4/29/2015 9:50,Central Delta,D28A
EMP.D28A.2015.04.29,Diatoms,1651540,,2015,Apr,4/29/2015 9:50,Central Delta,D28A
EMP.D19.2015.05.11,Cyanobacteria,52675520,,2015,May,5/11/2015 9:55,Central Delta,D19
EMP.D19.2015.05.11,Diatoms,250240,,2015,May,5/11/2015 9:55,Central Delta,D19
EMP.D19.2015.05.11,Green Algae,2627520,,2015,May,5/11/2015 9:55,Central Delta,D19
EMP.D28A.2015.05.11,Cryptophytes,563040,,2015,May,5/11/2015 10:15,Central Delta,D28A
EMP.D28A.2015.05.11,Cyanobacteria,41946480,,2015,May,5/11/2015 10:15,Central Delta,D28A
EMP.D28A.2015.05.11,Diatoms,375360,,2015,May,5/11/2015 10:15,Central Delta,D28A
EMP.D28A.2015.05.11,Green Algae,1595280,,2015,May,5/11/2015 10:15,Central Delta,D28A
EMP.C3A.2015.05.12,Cryptophytes,45040,,2015,May,5/12/2015 10:29,Northern Interior Delta,C3A
EMP.C3A.2015.05.12,Cyanobacteria,19006880,,2015,May,5/12/2015 10:29,Northern Interior Delta,C3A
EMP.C3A.2015.05.12,Diatoms,585520,,2015,May,5/12/2015 10:29,Northern Interior Delta,C3A
EMP.C3A.2015.05.12,Green Algae,630560,,2015,May,5/12/2015 10:29,Northern Interior Delta,C3A
EMP.D26.2015.05.12,Cryptophytes,180180,,2015,May,5/12/2015 10:30,Central Delta,D26
EMP.D26.2015.05.12,Cyanobacteria,45045000,,2015,May,5/12/2015 10:30,Central Delta,D26
EMP.D26.2015.05.12,Diatoms,720720,,2015,May,5/12/2015 10:30,Central Delta,D26
EMP.D26.2015.05.12,Green Algae,1351350,,2015,May,5/12/2015 10:30,Central Delta,D26
EMP.MD10A.2015.05.12,Cryptophytes,810810,,2015,May,5/12/2015 11:35,Southern Interior Delta,MD10A
EMP.MD10A.2015.05.12,Cyanobacteria,43333290,,2015,May,5/12/2015 11:35,Southern Interior Delta,MD10A
EMP.MD10A.2015.05.12,Green Algae,180180,,2015,May,5/12/2015 11:35,Southern Interior Delta,MD10A
EMP.P8.2015.05.12,Cryptophytes,1531530,,2015,May,5/12/2015 13:05,Southern Interior Delta,P8
EMP.P8.2015.05.12,Cyanobacteria,33063030,,2015,May,5/12/2015 13:05,Southern Interior Delta,P8
EMP.P8.2015.05.12,Diatoms,360360,,2015,May,5/12/2015 13:05,Southern Interior Delta,P8
EMP.P8.2015.05.12,Green Algae,1081080,,2015,May,5/12/2015 13:05,Southern Interior Delta,P8
EMP.D8.2015.05.13,Cryptophytes,207900,,2015,May,5/13/2015 10:00,Grizzly and Suisun Bay,D8
EMP.D8.2015.05.13,Cyanobacteria,14483700,,2015,May,5/13/2015 10:00,Grizzly and Suisun Bay,D8
