"","DateTime","Month","Year","StationCode","Study","Region","Group","Taxon","Genus","Species","Units.per.mL","BV.um3.per.mL"
"169",2021-07-19 14:30:00,"Jul","2021","NZ068","EMP","Northern Interior Delta","Green Algae","Monoraphidium sp.","Monoraphidium","sp.",76.66,5110.1556
"170",2021-07-19 14:30:00,"Jul","2021","NZ068","EMP","Northern Interior Delta","Cryptophytes","Cryptomonas sp.","Cryptomonas","sp.",76.66,38534.6822
"171",2021-07-19 14:30:00,"Jul","2021","NZ068","EMP","Northern Interior Delta","Cryptophytes","Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",996.58,291390.0262
"172",2021-07-19 14:30:00,"Jul","2021","NZ068","EMP","Northern Interior Delta","Cyanobacteria","Aphanizomenon sp.","Aphanizomenon","sp.",76.66,147702.3552
"173",2021-07-19 14:30:00,"Jul","2021","NZ068","EMP","Northern Interior Delta","Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",28670.84,10321.5024
"174",2021-07-19 14:30:00,"Jul","2021","NZ068","EMP","Northern Interior Delta","Cyanobacteria","Microcystis sp.","Microcystis","sp.",383.3,176222.175
"175",2021-07-19 14:30:00,"Jul","2021","NZ068","EMP","Northern Interior Delta","Cyanobacteria","Pseudanabaena sp.","Pseudanabaena","sp.",536.62,30418.688
"176",2019-06-11 14:05:00,"Jun","2019","NZ068","EMP","Northern Interior Delta","Diatoms","cf. Cyclotella sp.","Cyclotella","sp.",270.57,8146.8627
"177",2019-06-11 14:05:00,"Jun","2019","NZ068","EMP","Northern Interior Delta","Diatoms","Thalassiosira sp.","Thalassiosira","sp.",270.57,136007.4219
"178",2019-06-11 14:05:00,"Jun","2019","NZ068","EMP","Northern Interior Delta","Green Algae","Chlorella sp.","Chlorella","sp.",2164.56,10498.116
"179",2019-06-11 14:05:00,"Jun","2019","NZ068","EMP","Northern Interior Delta","Green Algae","Desmodesmus sp.","Desmodesmus","sp.",270.57,24881.6172
"180",2019-06-11 14:05:00,"Jun","2019","NZ068","EMP","Northern Interior Delta","Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",107957.43,39546.5112
"181",2019-06-11 14:05:00,"Jun","2019","NZ068","EMP","Northern Interior Delta","Cyanobacteria","cf. Synechococcus sp.","Synechococcus","sp.",541.14,3885.3852
"182",2020-06-15 14:35:00,"Jun","2020","NZ068","EMP","Northern Interior Delta","Diatoms","Cocconeis placentula","Cocconeis","placentula",42.59,20780.5128
"183",2020-06-15 14:35:00,"Jun","2020","NZ068","EMP","Northern Interior Delta","Diatoms","Cyclotella sp.","Cyclotella","sp.",127.77,63609.0168
"184",2020-06-15 14:35:00,"Jun","2020","NZ068","EMP","Northern Interior Delta","Diatoms","Gomphonema cf. mexicanum","Gomphonema","mexicanum",42.59,51900.5999
"185",2020-06-15 14:35:00,"Jun","2020","NZ068","EMP","Northern Interior Delta","Diatoms","Nitzschia sp.","Nitzschia","sp.",85.18,3198.509
"186",2020-06-15 14:35:00,"Jun","2020","NZ068","EMP","Northern Interior Delta","Green Algae","Chlorella sp.","Chlorella","sp.",42.59,3916.1505
"187",2020-06-15 14:35:00,"Jun","2020","NZ068","EMP","Northern Interior Delta","Green Algae","Selenastrum gracile","Selenastrum","gracile",42.59,1069.4349
"188",2020-06-15 14:35:00,"Jun","2020","NZ068","EMP","Northern Interior Delta","Cryptophytes","Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",127.77,60111.9519
"189",2020-06-15 14:35:00,"Jun","2020","NZ068","EMP","Northern Interior Delta","Cyanobacteria","Aphanocapsa sp.","Aphanocapsa","sp.",42.59,2141.4252
"190",2020-06-15 14:35:00,"Jun","2020","NZ068","EMP","Northern Interior Delta","Cyanobacteria","Chroococcus sp.","Chroococcus","sp.",42.59,9633.858
"191",2020-06-15 14:35:00,"Jun","2020","NZ068","EMP","Northern Interior Delta","Cyanobacteria","Dolichospermum sp.","Dolichospermum","sp.",42.59,117234.9376
"192",2020-06-15 14:35:00,"Jun","2020","NZ068","EMP","Northern Interior Delta","Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",16780.46,6040.9656
"193",2020-06-15 14:35:00,"Jun","2020","NZ068","EMP","Northern Interior Delta","Dinoflagellates","Peridinium sp.","Peridinium","sp.",42.59,479115.7791
"194",2021-06-04 13:35:00,"Jun","2021","NZ068","EMP","Northern Interior Delta","Diatoms","Cocconeis placentula","Cocconeis","placentula",255.54,210524.0736
"195",2021-06-04 13:35:00,"Jun","2021","NZ068","EMP","Northern Interior Delta","Diatoms","Cyclotella sp.","Cyclotella","sp.",85.18,49456.3598
"196",2021-06-04 13:35:00,"Jun","2021","NZ068","EMP","Northern Interior Delta","Diatoms","Navicula sp.","Navicula","sp.",85.18,4455.7658
"197",2021-06-04 13:35:00,"Jun","2021","NZ068","EMP","Northern Interior Delta","Green Algae","Chlamydomonas sp.","Chlamydomonas","sp.",85.18,18072.6406
"198",2021-06-04 13:35:00,"Jun","2021","NZ068","EMP","Northern Interior Delta","Green Algae","Crucigenia fenestrata","Crucigenia","fenestrata",170.36,100972.372
"199",2021-06-04 13:35:00,"Jun","2021","NZ068","EMP","Northern Interior Delta","Green Algae","Monoraphidium contortum","Monoraphidium","contortum",85.18,1485.5392
"200",2021-06-04 13:35:00,"Jun","2021","NZ068","EMP","Northern Interior Delta","Green Algae","Selenastrum sp.","Selenastrum","sp.",255.54,4494.9486
"201",2021-06-04 13:35:00,"Jun","2021","NZ068","EMP","Northern Interior Delta","Cryptophytes","Cryptomonas sp.","Cryptomonas","sp.",170.36,37717.704
"202",2021-06-04 13:35:00,"Jun","2021","NZ068","EMP","Northern Interior Delta","Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",34242.36,12327.2496
"203",2019-03-12 08:55:00,"Mar","2019","NZ068","EMP","Northern Interior Delta","Diatoms","Cyclotella striata","Cyclotella","striata",450.73,2765643.2216
"204",2019-03-12 08:55:00,"Mar","2019","NZ068","EMP","Northern Interior Delta","Diatoms","cf. Staurosirella sp.","Staurosirella","sp.",901.46,1641450.4848
"205",2019-03-12 08:55:00,"Mar","2019","NZ068","EMP","Northern Interior Delta","Green Algae","Chlorella sp.","Chlorella","sp.",4056.57,14563.0863
"206",2019-03-12 08:55:00,"Mar","2019","NZ068","EMP","Northern Interior Delta","Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",174883.24,63931.5432
"207",2020-03-04 13:10:00,"Mar","2020","NZ068","EMP","Northern Interior Delta","Diatoms","cf. Cyclotella sp.","Cyclotella","sp.",109.52,43297.6368
"208",2020-03-04 13:10:00,"Mar","2020","NZ068","EMP","Northern Interior Delta","Diatoms","Staurosirella sp.","Staurosirella","sp.",54.76,3135.5576
"209",2020-03-04 13:10:00,"Mar","2020","NZ068","EMP","Northern Interior Delta","Green Algae","Pyramimonas sp.","Pyramimonas","sp.",54.76,1452.2352
"210",2020-03-04 13:10:00,"Mar","2020","NZ068","EMP","Northern Interior Delta","Cryptophytes","Rhodomonas lacustris","Rhodomonas","lacustris",54.76,49425.2808
"211",2020-03-04 13:10:00,"Mar","2020","NZ068","EMP","Northern Interior Delta","Cryptophytes","Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",219.04,43304.208
"212",2020-03-04 13:10:00,"Mar","2020","NZ068","EMP","Northern Interior Delta","Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",22506.36,8141.7168
"213",2021-03-08 14:15:00,"Mar","2021","NZ068","EMP","Northern Interior Delta","Diatoms","Aulacoseira cf. granulata","Aulacoseira","granulata",115,101554.2
"214",2021-03-08 14:15:00,"Mar","2021","NZ068","EMP","Northern Interior Delta","Diatoms","Cyclotella sp.","Cyclotella","sp.",115,72776.6
"215",2021-03-08 14:15:00,"Mar","2021","NZ068","EMP","Northern Interior Delta","Green Algae","Coccomyxa sp.","Coccomyxa","sp.",57.5,608.925
"216",2021-03-08 14:15:00,"Mar","2021","NZ068","EMP","Northern Interior Delta","Golden Algae","Ochromonas sp.","Ochromonas","sp.",57.5,11375.8
"217",2021-03-08 14:15:00,"Mar","2021","NZ068","EMP","Northern Interior Delta","Cryptophytes","Plagioselmis sp.","Plagioselmis","sp.",1840,129922.4
"218",2021-03-08 14:15:00,"Mar","2021","NZ068","EMP","Northern Interior Delta","Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",22022.5,8104.05
"219",2021-03-08 14:15:00,"Mar","2021","NZ068","EMP","Northern Interior Delta","Cyanobacteria","Planktolyngbya sp.","Planktolyngbya","sp.",230,5853.5
"220",2019-05-09 07:45:00,"May","2019","NZ068","EMP","Northern Interior Delta","Diatoms","cf. Cyclotella sp.","Cyclotella","sp.",492.81,34383.3537
"221",2019-05-09 07:45:00,"May","2019","NZ068","EMP","Northern Interior Delta","Diatoms","Nitzschia sp.","Nitzschia","sp.",328.54,41146.3496
"222",2019-05-09 07:45:00,"May","2019","NZ068","EMP","Northern Interior Delta","Green Algae","Chlorella sp.","Chlorella","sp.",657.08,7549.8492
"223",2019-05-09 07:45:00,"May","2019","NZ068","EMP","Northern Interior Delta","Cryptophytes","Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",164.27,26140.2851
"224",2019-05-09 07:45:00,"May","2019","NZ068","EMP","Northern Interior Delta","Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",65379.46,24187.1148
"225",2021-05-06 15:00:00,"May","2021","NZ068","EMP","Northern Interior Delta","Diatoms","Cyclotella cf. meneghiniana","Cyclotella","meneghiniana",88.46,76319.7496
"226",2021-05-06 15:00:00,"May","2021","NZ068","EMP","Northern Interior Delta","Diatoms","Lindavia cf. comta","Lindavia","comta",88.46,2685562.4476
"227",2021-05-06 15:00:00,"May","2021","NZ068","EMP","Northern Interior Delta","Cryptophytes","Cryptomonas sp.","Cryptomonas","sp.",265.38,42832.332
"228",2021-05-06 15:00:00,"May","2021","NZ068","EMP","Northern Interior Delta","Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",35207.08,12642.7032
"229",2021-05-06 15:00:00,"May","2021","NZ068","EMP","Northern Interior Delta","Cyanobacteria","Planktolyngbya sp.","Planktolyngbya","sp.",88.46,2610.4546
"230",2019-11-06 13:10:00,"Nov","2019","NZ068","EMP","Northern Interior Delta","Diatoms","cf. Cyclotella sp.","Cyclotella","sp.",557.52,100247.6712
"231",2019-11-06 13:10:00,"Nov","2019","NZ068","EMP","Northern Interior Delta","Diatoms","Fragilaria sp.","Fragilaria","sp.",139.38,34468.674
"232",2019-11-06 13:10:00,"Nov","2019","NZ068","EMP","Northern Interior Delta","Green Algae","Chlorella sp.","Chlorella","sp.",139.38,500.3742
"233",2019-11-06 13:10:00,"Nov","2019","NZ068","EMP","Northern Interior Delta","Cryptophytes","Cryptomonas sp.","Cryptomonas","sp.",139.38,126799.5612
"234",2019-11-06 13:10:00,"Nov","2019","NZ068","EMP","Northern Interior Delta","Cryptophytes","Rhodomonas lacustris","Rhodomonas","lacustris",278.76,154658.8356
"235",2019-11-06 13:10:00,"Nov","2019","NZ068","EMP","Northern Interior Delta","Cryptophytes","Plagioselmis prolonga","Plagioselmis","prolonga",278.76,44359.0788
"236",2019-11-06 13:10:00,"Nov","2019","NZ068","EMP","Northern Interior Delta","Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",57842.7,21450.582
"237",2020-11-09 13:50:00,"Nov","2020","NZ068","EMP","Northern Interior Delta","Diatoms","Nitzschia palea","Nitzschia","palea",117.94,12312.936
"238",2020-11-09 13:50:00,"Nov","2020","NZ068","EMP","Northern Interior Delta","Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",48945.1,17620.236
"239",2019-10-07 15:00:00,"Oct","2019","NZ068","EMP","Northern Interior Delta","Diatoms","cf. Cyclotella sp.","Cyclotella","sp.",127.77,11643.6801
"240",2019-10-07 15:00:00,"Oct","2019","NZ068","EMP","Northern Interior Delta","Diatoms","Skeletonema sp.","Skeletonema","sp.",127.77,8733.0795
"241",2019-10-07 15:00:00,"Oct","2019","NZ068","EMP","Northern Interior Delta","Green Algae","Chlamydomonas sp.","Chlamydomonas","sp.",127.77,7926.8508
"242",2019-10-07 15:00:00,"Oct","2019","NZ068","EMP","Northern Interior Delta","Green Algae","Chlorella sp.","Chlorella","sp.",1022.16,6511.1592
"243",2019-10-07 15:00:00,"Oct","2019","NZ068","EMP","Northern Interior Delta","Green Algae","Monoraphidium sp.","Monoraphidium","sp.",127.77,2680.6146
"244",2019-10-07 15:00:00,"Oct","2019","NZ068","EMP","Northern Interior Delta","Cryptophytes","Rhodomonas lacustris","Rhodomonas","lacustris",127.77,76245.4698
"245",2019-10-07 15:00:00,"Oct","2019","NZ068","EMP","Northern Interior Delta","Cryptophytes","Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",255.54,83321.3724
"246",2019-10-07 15:00:00,"Oct","2019","NZ068","EMP","Northern Interior Delta","Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",50980.23,18881.8506
"247",2020-10-09 13:45:00,"Oct","2020","NZ068","EMP","Northern Interior Delta","Diatoms","Cocconeis placentula","Cocconeis","placentula",71.87,175436.1074
"248",2020-10-09 13:45:00,"Oct","2020","NZ068","EMP","Northern Interior Delta","Diatoms","Cyclotella sp.","Cyclotella","sp.",71.87,15145.8838
"249",2020-10-09 13:45:00,"Oct","2020","NZ068","EMP","Northern Interior Delta","Diatoms","cf. Cyclotella sp.","Cyclotella","sp.",215.61,137651.8923
"250",2020-10-09 13:45:00,"Oct","2020","NZ068","EMP","Northern Interior Delta","Green Algae","Chlorella sp.","Chlorella","sp.",287.48,1204.5412
"251",2020-10-09 13:45:00,"Oct","2020","NZ068","EMP","Northern Interior Delta","Cryptophytes","Cryptomonas marssonii","Cryptomonas","marssonii",143.74,63410.901
"252",2020-10-09 13:45:00,"Oct","2020","NZ068","EMP","Northern Interior Delta","Cryptophytes","Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",215.61,85198.2915
"253",2020-10-09 13:45:00,"Oct","2020","NZ068","EMP","Northern Interior Delta","Cyanobacteria","Chroococcus sp.","Chroococcus","sp.",574.96,53331.1335
"254",2020-10-09 13:45:00,"Oct","2020","NZ068","EMP","Northern Interior Delta","Cyanobacteria","Cyanodictyon sp.","Cyanodictyon","sp.",71.87,1148.4826
"255",2020-10-09 13:45:00,"Oct","2020","NZ068","EMP","Northern Interior Delta","Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",27382.47,9857.6892
"256",2021-10-22 08:45:00,"Oct","2021","NZ068","EMP","Northern Interior Delta","Diatoms","Cyclotella sp.","Cyclotella","sp.",63.88,6293.4576
"257",2021-10-22 08:45:00,"Oct","2021","NZ068","EMP","Northern Interior Delta","Green Algae","Chlorella sp.","Chlorella","sp.",191.64,3606.6648
"258",2021-10-22 08:45:00,"Oct","2021","NZ068","EMP","Northern Interior Delta","Green Algae","cf. Sphaerocystis sp.","Sphaerocystis","sp.",255.52,6577.0848
"259",2021-10-22 08:45:00,"Oct","2021","NZ068","EMP","Northern Interior Delta","Golden Algae","Ochromonas sp.","Ochromonas","sp.",127.76,15968.7224
"260",2021-10-22 08:45:00,"Oct","2021","NZ068","EMP","Northern Interior Delta","Cryptophytes","Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",191.64,54841.6188
"261",2021-10-22 08:45:00,"Oct","2021","NZ068","EMP","Northern Interior Delta","Cryptophytes","Plagioselmis sp.","Plagioselmis","sp.",127.76,48464.4784
"262",2021-10-22 08:45:00,"Oct","2021","NZ068","EMP","Northern Interior Delta","Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",24913.2,8968.752
"263",2021-10-22 08:45:00,"Oct","2021","NZ068","EMP","Northern Interior Delta","Cyanobacteria","cf. Microcystis sp.","Microcystis","sp.",127.76,7398.5816
"264",2019-09-06 12:50:00,"Sep","2019","NZ068","EMP","Northern Interior Delta","Diatoms","cf. Cyclotella sp.","Cyclotella","sp.",153.32,24397.8116
"265",2019-09-06 12:50:00,"Sep","2019","NZ068","EMP","Northern Interior Delta","Green Algae","Chlorella sp.","Chlorella","sp.",766.6,7052.72
"266",2019-09-06 12:50:00,"Sep","2019","NZ068","EMP","Northern Interior Delta","Cryptophytes","Cryptomonas sp.","Cryptomonas","sp.",153.32,102759.6636
"267",2019-09-06 12:50:00,"Sep","2019","NZ068","EMP","Northern Interior Delta","Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",61021.36,22105.6776
"268",2020-09-10 11:30:00,"Sep","2020","NZ068","EMP","Northern Interior Delta","Diatoms","Cocconeis placentula","Cocconeis","placentula",172.5,188613.225
"269",2020-09-10 11:30:00,"Sep","2020","NZ068","EMP","Northern Interior Delta","Diatoms","Cyclotella sp.","Cyclotella","sp.",115,396840.85
"270",2020-09-10 11:30:00,"Sep","2020","NZ068","EMP","Northern Interior Delta","Diatoms","cf. Cyclotella sp.","Cyclotella","sp.",230,20959.9
"271",2020-09-10 11:30:00,"Sep","2020","NZ068","EMP","Northern Interior Delta","Diatoms","Encyonema cf. neogracile","Encyonema","neogracile",805,99691.2
"272",2020-09-10 11:30:00,"Sep","2020","NZ068","EMP","Northern Interior Delta","Diatoms","cf. Fragilaria sp.","Fragilaria","sp.",115,16533.55
"273",2020-09-10 11:30:00,"Sep","2020","NZ068","EMP","Northern Interior Delta","Diatoms","cf. Mastogloia sp.","Mastogloia","sp.",57.5,37441.7
"274",2020-09-10 11:30:00,"Sep","2020","NZ068","EMP","Northern Interior Delta","Diatoms","Navicula caroliniae","Navicula","caroliniae",57.5,55394.925
"275",2020-09-10 11:30:00,"Sep","2020","NZ068","EMP","Northern Interior Delta","Diatoms","Nitzschia cf. inconspicua","Nitzschia","inconspicua",115,14526.8
"276",2020-09-10 11:30:00,"Sep","2020","NZ068","EMP","Northern Interior Delta","Diatoms","Stauroforma exiguiformis","Stauroforma","exiguiformis",57.5,14740.125
"277",2020-09-10 11:30:00,"Sep","2020","NZ068","EMP","Northern Interior Delta","Green Algae","Chlorella sp.","Chlorella","sp.",57.5,2743.325
"278",2020-09-10 11:30:00,"Sep","2020","NZ068","EMP","Northern Interior Delta","Cryptophytes","Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",57.5,14414.675
"279",2020-09-10 11:30:00,"Sep","2020","NZ068","EMP","Northern Interior Delta","Cyanobacteria","Chroococcus sp.","Chroococcus","sp.",2415,137719.4
"280",2020-09-10 11:30:00,"Sep","2020","NZ068","EMP","Northern Interior Delta","Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",19722.5,7100.1
"281",2020-09-10 11:30:00,"Sep","2020","NZ068","EMP","Northern Interior Delta","Cyanobacteria","cf. Komvophoron sp.","Komvophoron","sp.",115,24777.9
"282",2020-09-10 11:30:00,"Sep","2020","NZ068","EMP","Northern Interior Delta","Cyanobacteria","Pseudanabaena sp.","Pseudanabaena","sp.",115,4333.2
"283",2021-09-14 13:10:00,"Sep","2021","NZ068","EMP","Northern Interior Delta","Green Algae","Drepanochloris nannoselene","Drepanochloris","nannoselene",114.99,1515.5682
"284",2021-09-14 13:10:00,"Sep","2021","NZ068","EMP","Northern Interior Delta","Cryptophytes","cf. Cryptomonas sp.","Cryptomonas","sp.",114.99,95007.0378
"285",2021-09-14 13:10:00,"Sep","2021","NZ068","EMP","Northern Interior Delta","Cryptophytes","Plagioselmis spp.","Plagioselmis","spp.",229.98,126615.489
"286",2021-09-14 13:10:00,"Sep","2021","NZ068","EMP","Northern Interior Delta","Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",15140.35,5464.3248
"287",2021-09-14 13:10:00,"Sep","2021","NZ068","EMP","Northern Interior Delta","Cyanobacteria","Microcystis sp.","Microcystis","sp.",76.66,6677.8526
"288",2021-12-13 13:55:00,"Dec","2021","NZ068","EMP","Northern Interior Delta","Diatoms","Cyclotella sp.","Cyclotella","sp.",363.12,42052.9272
"289",2021-12-13 13:55:00,"Dec","2021","NZ068","EMP","Northern Interior Delta","Diatoms","Navicula sp.","Navicula","sp.",121.04,29370.356
"290",2021-12-13 13:55:00,"Dec","2021","NZ068","EMP","Northern Interior Delta","Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",48052.88,17299.0368
"291",2021-11-12 14:40:00,"Nov","2021","NZ068","EMP","Northern Interior Delta","Diatoms","Cocconeis placentula","Cocconeis","placentula",172.5,105154.275
"292",2021-11-12 14:40:00,"Nov","2021","NZ068","EMP","Northern Interior Delta","Diatoms","cf. Cyclotella sp.","Cyclotella","sp.",172.5,129155.925
"293",2021-11-12 14:40:00,"Nov","2021","NZ068","EMP","Northern Interior Delta","Diatoms","Gyrosigma cf. fasciola","Gyrosigma","fasciola",57.5,283508.35
"294",2021-11-12 14:40:00,"Nov","2021","NZ068","EMP","Northern Interior Delta","Diatoms","Nitzschia sp.","Nitzschia","sp.",115,43261.85
"295",2021-11-12 14:40:00,"Nov","2021","NZ068","EMP","Northern Interior Delta","Green Algae","Monoraphidium sp.","Monoraphidium","sp.",57.5,804.425
"296",2021-11-12 14:40:00,"Nov","2021","NZ068","EMP","Northern Interior Delta","Cyanobacteria","Eucapsis microscopica","Eucapsis","microscopica",22655,8155.8
